epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
82,35.99204,636.38095,0.17677,0.05210489,8.6e-06,383461.0,0.03498,0.98292,0.84536,0.66558,0.74478,0.98363,1.78307,0.11074847,0.0,383461.0,0.01382,0.97909,0.45763,0.33333,0.38571,0.78272,1.77407,0.18839289,0.0,383461.0,0.01375,0.9645,0.40909,0.27692,0.33028,0.76724,
83,36.00553,598.67465,0.1663,0.05328971,7.7e-06,383461.0,0.03499,0.98261,0.83811,0.66396,0.74094,0.98264,1.78754,0.10945149,0.0,383461.0,0.01386,0.97763,0.41791,0.34568,0.37838,0.78253,1.78049,0.18334926,0.0,383461.0,0.0138,0.96402,0.41176,0.32308,0.36207,0.76726,
84,35.78715,560.96984,0.15582,0.05044523,6.84e-06,383461.0,0.03478,0.98307,0.8392,0.67776,0.74989,0.98462,1.75551,0.11265212,0.0,383461.0,0.01361,0.97812,0.43077,0.34568,0.38356,0.77993,1.77986,0.18844601,0.0,383461.0,0.0138,0.96402,0.41509,0.33846,0.37288,0.76615,
85,35.76305,523.30569,0.14536,0.05128544,6.03e-06,383461.0,0.03476,0.98316,0.84592,0.67289,0.74955,0.98444,1.76643,0.11203113,0.0,383461.0,0.01369,0.97715,0.40299,0.33333,0.36486,0.78099,1.75533,0.18542474,0.0,383461.0,0.01361,0.96159,0.37719,0.33077,0.35246,0.76295,
86,35.74274,485.68222,0.13491,0.05410584,5.26e-06,383461.0,0.03474,0.9828,0.83636,0.67208,0.74527,0.98126,1.77312,0.11295707,0.0,383461.0,0.01375,0.97666,0.4,0.37037,0.38462,0.78172,1.76777,0.18718607,0.0,383461.0,0.0137,0.96207,0.38596,0.33846,0.36066,0.76734,
87,35.69491,448.09497,0.12447,0.05279184,4.55e-06,383461.0,0.03469,0.98286,0.84504,0.66396,0.74364,0.98316,1.7569,0.11322347,0.0,383461.0,0.01362,0.97909,0.46032,0.35802,0.40278,0.77973,1.75329,0.18991542,0.0,383461.0,0.01359,0.96499,0.42391,0.3,0.35135,0.7631,
88,35.77482,410.56012,0.11404,0.05069666,3.89e-06,383461.0,0.03477,0.98313,0.83952,0.67938,0.75101,0.98441,1.76504,0.11443628,0.0,383461.0,0.01368,0.97569,0.38272,0.38272,0.38272,0.78519,1.75443,0.18729306,0.0,383461.0,0.0136,0.96134,0.37815,0.34615,0.36145,0.76681,
89,35.70167,373.05625,0.10363,0.04967588,3.27e-06,383461.0,0.0347,0.98362,0.84615,0.6875,0.75862,0.98427,1.76939,0.11110871,0.0,383461.0,0.01372,0.97836,0.43939,0.35802,0.39456,0.77807,1.76055,0.18372669,0.0,383461.0,0.01365,0.96353,0.4,0.30769,0.34783,0.76946,
90,35.73771,335.59556,0.09322,0.05187279,2.71e-06,383461.0,0.03473,0.98325,0.85506,0.66558,0.74852,0.98442,1.76052,0.11281018,0.0,383461.0,0.01365,0.97617,0.38961,0.37037,0.37975,0.78334,1.75048,0.18725953,0.0,383461.0,0.01357,0.96159,0.37931,0.33846,0.35772,0.76622,
91,35.83122,298.18045,0.08283,0.04977323,2.2e-06,383461.0,0.03482,0.98337,0.84216,0.68425,0.75504,0.98514,1.77095,0.11395442,0.0,383461.0,0.01373,0.97812,0.42623,0.32099,0.3662,0.7779,1.76017,0.19048579,0.0,383461.0,0.01364,0.9645,0.41111,0.28462,0.33636,0.76559,
92,35.71823,260.7909,0.07244,0.05046032,1.74e-06,383461.0,0.03471,0.98274,0.83068,0.67695,0.74597,0.98683,1.79808,0.11200353,0.0,383461.0,0.01394,0.97617,0.38356,0.34568,0.36364,0.78825,1.76661,0.18431369,0.0,383461.0,0.01369,0.96231,0.39316,0.35385,0.37247,0.76931,
93,35.79132,223.44158,0.06207,0.05192991,1.33e-06,383461.0,0.03478,0.9828,0.83101,0.67857,0.7471,0.98401,1.76525,0.11033727,0.0,383461.0,0.01368,0.97836,0.4375,0.34568,0.38621,0.78251,1.75203,0.18387874,0.0,383461.0,0.01358,0.96402,0.40625,0.3,0.34513,0.77693,
94,35.78122,186.12452,0.0517,0.05034477,9.8e-07,383461.0,0.03477,0.98274,0.83671,0.66964,0.74391,0.98513,1.77694,0.11294028,0.0,383461.0,0.01377,0.97739,0.40909,0.33333,0.36735,0.77884,1.76491,0.18575427,0.0,383461.0,0.01368,0.96353,0.4,0.30769,0.34783,0.77241,
95,35.70657,148.83636,0.04134,0.05077658,6.8e-07,383461.0,0.0347,0.98313,0.84089,0.67776,0.75056,0.98516,1.76298,0.11295513,0.0,383461.0,0.01367,0.97715,0.41333,0.38272,0.39744,0.77991,1.75117,0.18652495,0.0,383461.0,0.01357,0.9611,0.37069,0.33077,0.34959,0.76906,
96,36.14307,111.5943,0.031,0.05055279,4.4e-07,383461.0,0.03512,0.98286,0.83267,0.67857,0.74776,0.98482,1.76434,0.11349773,0.0,383461.0,0.01368,0.97812,0.43284,0.35802,0.39189,0.78024,1.75413,0.18806867,0.0,383461.0,0.0136,0.96353,0.40196,0.31538,0.35345,0.77045,
97,35.75313,74.36671,0.02066,0.0510042,2.5e-07,383461.0,0.03475,0.98286,0.83874,0.67127,0.74572,0.98466,1.7757,0.1118248,0.0,383461.0,0.01377,0.9786,0.44262,0.33333,0.38028,0.78074,1.769,0.18774959,0.0,383461.0,0.01371,0.96499,0.42553,0.30769,0.35714,0.76456,
98,35.74767,37.16885,0.01032,0.04956471,1.1e-07,383461.0,0.03474,0.9828,0.83636,0.67208,0.74527,0.98626,1.76563,0.11357602,0.0,383461.0,0.01369,0.97715,0.41096,0.37037,0.38961,0.77933,1.75384,0.18557538,0.0,383461.0,0.0136,0.96183,0.38053,0.33077,0.35391,0.77309,
99,35.92339,0.0,0.0,0.05039515,3e-08,383461.0,0.03491,0.98264,0.82755,0.67776,0.7452,0.98481,1.77264,0.11003768,0.0,383461.0,0.01374,0.97739,0.41667,0.37037,0.39216,0.77984,1.76181,0.18054765,0.0,383461.0,0.01366,0.96183,0.38261,0.33846,0.35918,0.77168,
