epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
82,54.20905,896.39995,0.249,0.04449929,8.6e-06,383461.0,0.05268,0.98495,0.86449,0.70942,0.77931,0.98813,1.87886,0.0977584,0.0,383461.0,0.01456,0.98274,0.64706,0.2716,0.38261,0.84601,1.88519,0.20729321,0.0,383461.0,0.01461,0.96766,0.48,0.27692,0.35122,0.77469,
83,53.72448,843.86008,0.23441,0.04726836,7.7e-06,383461.0,0.05221,0.98374,0.84539,0.69237,0.76127,0.98728,1.91686,0.09646415,0.0,383461.0,0.01486,0.98201,0.5814,0.30864,0.40323,0.83926,1.87482,0.20562013,0.0,383461.0,0.01453,0.96377,0.40206,0.3,0.34361,0.77419,
84,54.12723,791.36341,0.21982,0.0447592,6.84e-06,383461.0,0.0526,0.98432,0.84825,0.70779,0.77168,0.98974,1.87202,0.09565218,0.0,383461.0,0.01451,0.98298,0.64103,0.30864,0.41667,0.84612,1.9311,0.20586487,0.0,383461.0,0.01497,0.96548,0.42857,0.27692,0.33645,0.77406,
85,53.52244,738.73036,0.2052,0.04528278,6.03e-06,383461.0,0.05201,0.98462,0.8689,0.69399,0.77166,0.98885,1.91536,0.09658566,0.0,383461.0,0.01485,0.98322,0.67647,0.28395,0.4,0.83676,1.85998,0.20245536,0.0,383461.0,0.01442,0.96742,0.47368,0.27692,0.34951,0.77154,
86,53.88139,686.13051,0.19059,0.04549408,5.26e-06,383461.0,0.05236,0.98429,0.84878,0.70617,0.77093,0.98898,1.87143,0.09244278,0.0,383461.0,0.01451,0.98152,0.55814,0.2963,0.3871,0.83959,1.8647,0.2004191,0.0,383461.0,0.01446,0.96475,0.42424,0.32308,0.36681,0.77332,
87,54.00367,633.5182,0.17598,0.04404758,4.55e-06,383461.0,0.05248,0.98489,0.8664,0.70536,0.77763,0.98985,2.11989,0.09484568,0.0,383461.0,0.01643,0.98201,0.5814,0.30864,0.40323,0.83863,1.86144,0.20645723,0.0,383461.0,0.01443,0.96475,0.41758,0.29231,0.34389,0.76671,
88,53.64817,580.83069,0.16134,0.04544492,3.89e-06,383461.0,0.05214,0.98483,0.86037,0.71023,0.77812,0.98704,1.86837,0.09665959,0.0,383461.0,0.01448,0.98201,0.6,0.25926,0.36207,0.84377,1.86028,0.20880681,0.0,383461.0,0.01442,0.96572,0.4321,0.26923,0.33175,0.77037,
89,53.30854,528.08409,0.14669,0.04410255,3.27e-06,383461.0,0.05181,0.98559,0.87599,0.71672,0.78839,0.98814,1.94465,0.09811397,0.0,383461.0,0.01507,0.98177,0.57143,0.2963,0.39024,0.84025,1.93737,0.21001632,0.0,383461.0,0.01502,0.96523,0.42529,0.28462,0.34101,0.7697,
90,54.00614,475.39414,0.13205,0.04597265,2.71e-06,383461.0,0.05248,0.98474,0.85575,0.71266,0.77768,0.98903,1.8912,0.09318784,0.0,383461.0,0.01466,0.98079,0.52,0.32099,0.39695,0.8446,1.9017,0.20666038,0.0,383461.0,0.01474,0.96353,0.40385,0.32308,0.35897,0.76967,
91,53.31217,422.61523,0.11739,0.04556254,2.2e-06,383461.0,0.05181,0.98438,0.85474,0.70211,0.77094,0.98961,1.89522,0.10047761,0.0,383461.0,0.01469,0.98274,0.63158,0.2963,0.40336,0.84367,1.88671,0.21414962,0.0,383461.0,0.01463,0.96791,0.48611,0.26923,0.34653,0.77288,
92,52.17656,369.73938,0.10271,0.04453727,1.74e-06,383461.0,0.05071,0.98508,0.86359,0.71429,0.78187,0.99009,1.88206,0.09493332,0.0,383461.0,0.01459,0.98225,0.59524,0.30864,0.4065,0.84725,1.86589,0.21057533,0.0,383461.0,0.01446,0.96353,0.3913,0.27692,0.32432,0.77274,
93,51.99325,316.8667,0.08802,0.0441892,1.33e-06,383461.0,0.05053,0.98465,0.85257,0.71347,0.77684,0.99019,1.879,0.09267288,0.0,383461.0,0.01457,0.98152,0.55102,0.33333,0.41538,0.83806,1.86953,0.20569585,0.0,383461.0,0.01449,0.96426,0.41414,0.31538,0.35808,0.76561,
94,51.92345,264.00886,0.07334,0.04590055,9.8e-07,383461.0,0.05046,0.98459,0.86142,0.7013,0.77315,0.98883,1.87738,0.0976792,0.0,383461.0,0.01455,0.98152,0.5641,0.2716,0.36667,0.84591,1.87011,0.21169663,0.0,383461.0,0.0145,0.96523,0.42169,0.26923,0.32864,0.77255,
95,52.03333,211.17507,0.05866,0.04372463,6.8e-07,383461.0,0.05057,0.98495,0.86594,0.70779,0.77892,0.99028,1.88155,0.09473079,0.0,383461.0,0.01459,0.98225,0.59091,0.32099,0.416,0.83835,1.86754,0.21203476,0.0,383461.0,0.01448,0.96329,0.39394,0.3,0.34061,0.76681,
96,52.60098,158.37534,0.04399,0.04511418,4.4e-07,383461.0,0.05112,0.98505,0.86634,0.71023,0.78055,0.98913,1.87369,0.09796439,0.0,383461.0,0.01452,0.98225,0.60526,0.28395,0.38655,0.83279,1.86822,0.21163672,0.0,383461.0,0.01448,0.96499,0.4186,0.27692,0.33333,0.76503,
97,52.33038,105.57415,0.02933,0.0444932,2.5e-07,383461.0,0.05086,0.98505,0.87149,0.70455,0.77917,0.98951,1.88137,0.09642072,0.0,383461.0,0.01458,0.98201,0.57447,0.33333,0.42188,0.84227,1.87024,0.21037204,0.0,383461.0,0.0145,0.96402,0.40217,0.28462,0.33333,0.77129,
98,52.29794,52.78213,0.01466,0.04566075,1.1e-07,383461.0,0.05082,0.98505,0.86417,0.71266,0.78114,0.98894,1.87669,0.09633922,0.0,383461.0,0.01455,0.98152,0.55102,0.33333,0.41538,0.84172,1.87246,0.21104219,0.0,383461.0,0.01452,0.96499,0.42553,0.30769,0.35714,0.76656,
99,52.43633,0.0,0.0,0.04483324,3e-08,383461.0,0.05096,0.9852,0.8599,0.7224,0.78518,0.98958,1.87255,0.09708798,0.0,383461.0,0.01452,0.98298,0.64865,0.2963,0.40678,0.83996,1.84433,0.21069963,0.0,383461.0,0.0143,0.9645,0.40909,0.27692,0.33028,0.77009,
