epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
50,62.29679,3180.85782,0.88357,0.0618079,5.413e-05,558693.0,0.06054,0.97985,0.82293,0.58847,0.68623,0.9739,2.99691,0.09904787,0.0,558693.0,0.02323,0.98201,0.57447,0.33333,0.42188,0.78521,2.96824,0.17938336,0.0,558693.0,0.02301,0.96815,0.49231,0.24615,0.32821,0.76048,,1.0258,0.9742,1.1064,0.8936,1.0969,0.9031,1.0765,0.9234,1.1264,0.8736,1.0993,0.9007,1.048,0.952,1.0416,0.9584,1.0474,0.9526,1.0355,0.9645
51,62.30888,3113.53627,0.86487,0.0594594,5.248e-05,558693.0,0.06055,0.98037,0.82921,0.59903,0.69557,0.9763,2.97277,0.10830734,0.0,558693.0,0.02304,0.98006,0.49153,0.35802,0.41429,0.76219,2.96717,0.17296095,0.0,558693.0,0.023,0.96718,0.47191,0.32308,0.38356,0.77363,,1.0247,0.9753,1.1058,0.8942,1.0965,0.9035,1.0785,0.9215,1.1264,0.8736,1.1002,0.8998,1.0499,0.9501,1.0415,0.9585,1.0483,0.9517,1.0363,0.9637
52,62.2431,3046.34555,0.84621,0.05991572,5.083e-05,558693.0,0.06049,0.98046,0.82759,0.6039,0.69826,0.97626,3.05845,0.09767131,0.0,558693.0,0.02371,0.98225,0.59091,0.32099,0.416,0.76944,3.07308,0.16824305,0.0,558693.0,0.02382,0.96645,0.43548,0.20769,0.28125,0.77758,,1.0254,0.9746,1.1076,0.8925,1.0966,0.9034,1.0805,0.9194,1.1277,0.8724,1.102,0.898,1.0514,0.9486,1.0428,0.9572,1.0482,0.9518,1.0356,0.9644
53,62.67568,2979.70657,0.8277,0.05750954,4.917e-05,558693.0,0.06091,0.98106,0.83498,0.61607,0.70901,0.97756,3.02455,0.10179347,0.0,558693.0,0.02345,0.97933,0.47059,0.39506,0.42953,0.76834,3.00422,0.16939151,0.0,558693.0,0.02329,0.96499,0.42708,0.31538,0.36283,0.77906,,1.0235,0.9765,1.1077,0.8923,1.098,0.902,1.0814,0.9185,1.1296,0.8704,1.1035,0.8965,1.0533,0.9467,1.0446,0.9554,1.0489,0.9511,1.0373,0.9627
54,69.0943,2918.46331,0.81068,0.0588159,4.752e-05,558693.0,0.06715,0.98015,0.82202,0.59984,0.69357,0.97861,3.70239,0.10191486,0.0,558693.0,0.0287,0.98274,0.64706,0.2716,0.38261,0.76844,3.71033,0.17835062,0.0,558693.0,0.02876,0.96961,0.54717,0.22308,0.31694,0.77652,,1.0243,0.9757,1.1076,0.8924,1.0988,0.9012,1.0835,0.9165,1.1302,0.8698,1.1038,0.8962,1.0532,0.9468,1.0459,0.9541,1.05,0.95,1.0365,0.9635
55,70.45178,2858.00624,0.79389,0.05587504,4.587e-05,558693.0,0.06847,0.98094,0.82703,0.62094,0.70932,0.98013,3.67328,0.10622769,0.0,558693.0,0.02848,0.97958,0.46939,0.28395,0.35385,0.77425,3.6449,0.18292851,0.0,558693.0,0.02826,0.96912,0.52542,0.23846,0.32804,0.77014,,1.0235,0.9765,1.1086,0.8915,1.1006,0.8994,1.086,0.914,1.1314,0.8686,1.1066,0.8934,1.0548,0.9452,1.0469,0.9531,1.0504,0.9496,1.0377,0.9623
56,70.27332,2797.06386,0.77696,0.05580065,4.423e-05,558693.0,0.06829,0.98094,0.8306,0.61688,0.70796,0.9796,3.04611,0.10832971,0.0,558693.0,0.02361,0.98055,0.50877,0.35802,0.42029,0.77268,3.03703,0.18809543,0.0,558693.0,0.02354,0.9645,0.41489,0.3,0.34821,0.78119,,1.0235,0.9765,1.109,0.891,1.1021,0.8979,1.0862,0.9138,1.1311,0.8689,1.1073,0.8927,1.0547,0.9453,1.046,0.954,1.0506,0.9494,1.0365,0.9635
57,71.43039,2736.63759,0.76018,0.05655581,4.259e-05,558693.0,0.06942,0.9814,0.83477,0.62744,0.7164,0.98085,3.04224,0.10868029,0.0,558693.0,0.02358,0.98031,0.5,0.37037,0.42553,0.77425,3.02575,0.18887461,0.0,558693.0,0.02346,0.96645,0.44444,0.24615,0.31683,0.76637,,1.0248,0.9752,1.1088,0.8912,1.1026,0.8974,1.086,0.914,1.1329,0.8671,1.1095,0.8905,1.0556,0.9444,1.0476,0.9524,1.0511,0.9488,1.0353,0.9647
58,71.47987,2675.87269,0.7433,0.05550446,4.096e-05,558693.0,0.06947,0.98143,0.82719,0.63718,0.71985,0.98136,3.04819,0.11246505,0.0,558693.0,0.02363,0.9786,0.45205,0.40741,0.42857,0.76626,3.02352,0.18801856,0.0,558693.0,0.02344,0.96596,0.44792,0.33077,0.38053,0.76959,,1.025,0.975,1.1098,0.8903,1.1023,0.8977,1.0864,0.9136,1.1338,0.8663,1.11,0.89,1.0566,0.9434,1.0477,0.9523,1.0499,0.9501,1.0363,0.9637
59,71.53643,2614.78833,0.72633,0.05475646,3.934e-05,558693.0,0.06952,0.98201,0.83403,0.64854,0.72968,0.98196,3.03544,0.10587426,0.0,558693.0,0.02353,0.98201,0.57447,0.33333,0.42188,0.7692,3.04713,0.18687224,0.0,558693.0,0.02362,0.96718,0.46377,0.24615,0.32161,0.76895,,1.0244,0.9756,1.1101,0.8899,1.102,0.898,1.0871,0.9129,1.1339,0.8662,1.1104,0.8896,1.058,0.942,1.048,0.952,1.0504,0.9496,1.0363,0.9638
60,71.49009,2553.33166,0.70926,0.05322965,3.773e-05,558693.0,0.06948,0.98192,0.83847,0.64042,0.72618,0.98236,3.01974,0.10830106,0.0,558693.0,0.02341,0.98177,0.575,0.28395,0.38017,0.7702,3.02376,0.19383197,0.0,558693.0,0.02344,0.96766,0.47059,0.18462,0.26519,0.76366,,1.0238,0.9762,1.1105,0.8895,1.1021,0.8979,1.0889,0.9111,1.1352,0.8648,1.1121,0.8879,1.059,0.941,1.0487,0.9513,1.0511,0.9488,1.0367,0.9633
61,68.36435,2489.63554,0.69157,0.05321539,3.613e-05,558693.0,0.06644,0.98134,0.82121,0.64123,0.72015,0.98402,3.05743,0.10991318,0.0,558693.0,0.0237,0.98274,0.63158,0.2963,0.40336,0.76882,3.3847,0.19407286,0.0,558693.0,0.02624,0.97009,0.5614,0.24615,0.34225,0.77494,,1.023,0.977,1.1104,0.8897,1.1028,0.8972,1.0898,0.9102,1.1357,0.8643,1.1129,0.8871,1.0593,0.9407,1.0493,0.9507,1.052,0.948,1.0357,0.9643
62,62.72311,2422.47813,0.67291,0.04915115,3.455e-05,558693.0,0.06096,0.98283,0.84346,0.66477,0.74353,0.9859,3.0394,0.11056873,0.0,558693.0,0.02356,0.97788,0.41379,0.2963,0.34532,0.77713,3.00393,0.19316463,0.0,558693.0,0.02329,0.96353,0.3913,0.27692,0.32432,0.7707,,1.0235,0.9764,1.1103,0.8897,1.1034,0.8966,1.0914,0.9086,1.1375,0.8625,1.1135,0.8865,1.0606,0.9394,1.0501,0.9499,1.051,0.949,1.0355,0.9645
63,68.0496,2358.45543,0.65513,0.0501481,3.299e-05,558693.0,0.06613,0.9824,0.84624,0.64773,0.73379,0.98551,3.67354,0.11520397,0.0,558693.0,0.02848,0.98249,0.59184,0.35802,0.44615,0.76003,3.69546,0.19901471,0.0,558693.0,0.02865,0.96645,0.43939,0.22308,0.29592,0.76783,,1.0224,0.9775,1.1099,0.8901,1.1026,0.8974,1.0926,0.9073,1.1378,0.8623,1.1145,0.8855,1.061,0.939,1.0507,0.9493,1.0515,0.9485,1.0355,0.9645
64,70.35547,2295.55045,0.63765,0.05162498,3.144e-05,558693.0,0.06837,0.98173,0.83106,0.64286,0.72494,0.98605,3.68116,0.1142626,0.0,558693.0,0.02854,0.9786,0.44615,0.35802,0.39726,0.7664,3.6645,0.19076459,0.0,558693.0,0.02841,0.96596,0.44048,0.28462,0.34579,0.77547,,1.0219,0.9781,1.1116,0.8884,1.1035,0.8965,1.0938,0.9062,1.1366,0.8635,1.1153,0.8847,1.062,0.938,1.0512,0.9488,1.0512,0.9488,1.0349,0.9651
65,65.9971,2230.17448,0.61949,0.05007052,2.992e-05,558693.0,0.06414,0.98292,0.83433,0.67857,0.74843,0.98509,2.98059,0.11085589,0.0,558693.0,0.02311,0.98104,0.52542,0.38272,0.44286,0.78136,3.00529,0.20105735,0.0,558693.0,0.0233,0.96645,0.4375,0.21538,0.28866,0.76993,,1.0223,0.9777,1.112,0.888,1.1043,0.8957,1.0944,0.9056,1.1367,0.8633,1.1167,0.8833,1.0628,0.9372,1.052,0.948,1.0519,0.9481,1.0349,0.9651
66,62.19747,2162.9085,0.60081,0.04830308,2.841e-05,558693.0,0.06044,0.98289,0.8452,0.66477,0.74421,0.98737,3.00409,0.11289002,0.0,558693.0,0.02329,0.98249,0.59184,0.35802,0.44615,0.78694,2.98196,0.20090667,0.0,558693.0,0.02312,0.96669,0.44776,0.23077,0.30457,0.77789,,1.0218,0.9782,1.1126,0.8874,1.1057,0.8943,1.095,0.905,1.1382,0.8619,1.1169,0.8831,1.0633,0.9367,1.0523,0.9477,1.0516,0.9484,1.0349,0.9651
67,62.21132,2095.79812,0.58217,0.04834405,2.693e-05,558693.0,0.06046,0.98337,0.84631,0.67938,0.75371,0.98699,3.00078,0.11700742,0.0,558693.0,0.02326,0.98249,0.60976,0.30864,0.40984,0.77561,2.96387,0.20946375,0.0,558693.0,0.02298,0.96791,0.48333,0.22308,0.30526,0.76957,,1.021,0.979,1.1123,0.8877,1.1064,0.8936,1.0941,0.9059,1.1384,0.8616,1.1172,0.8828,1.0638,0.9362,1.0532,0.9468,1.0514,0.9486,1.0348,0.9652
68,62.38252,2028.90666,0.56359,0.0471574,2.548e-05,558693.0,0.06062,0.98313,0.83749,0.68182,0.75168,0.98763,2.98514,0.12183334,0.0,558693.0,0.02314,0.98055,0.50877,0.35802,0.42029,0.7717,2.963,0.20696522,0.0,558693.0,0.02297,0.96791,0.48649,0.27692,0.35294,0.77117,,1.0207,0.9793,1.1127,0.8873,1.1066,0.8934,1.094,0.906,1.1391,0.8609,1.118,0.882,1.0641,0.9359,1.053,0.947,1.0511,0.9489,1.0349,0.9651
69,62.12616,1962.03415,0.54501,0.04475759,2.405e-05,558693.0,0.06038,0.98365,0.84839,0.68588,0.75853,0.98976,2.98175,0.1146734,0.0,558693.0,0.02311,0.98152,0.55102,0.33333,0.41538,0.78905,2.96435,0.204979,0.0,558693.0,0.02298,0.96645,0.44872,0.26923,0.33654,0.77231,,1.0209,0.9791,1.1142,0.8859,1.1067,0.8933,1.0952,0.9048,1.1401,0.8599,1.1188,0.8812,1.0644,0.9356,1.0535,0.9465,1.0506,0.9494,1.0346,0.9654
70,62.19204,1895.32226,0.52648,0.04530955,2.265e-05,558693.0,0.06044,0.98438,0.86336,0.69237,0.76847,0.98844,2.98339,0.12117718,0.0,558693.0,0.02313,0.9786,0.44068,0.32099,0.37143,0.78574,3.00055,0.21463278,0.0,558693.0,0.02326,0.96596,0.43902,0.27692,0.33962,0.7677,,1.0211,0.9789,1.1143,0.8858,1.1069,0.8931,1.0954,0.9045,1.141,0.859,1.119,0.881,1.0648,0.9352,1.0537,0.9463,1.0517,0.9483,1.0339,0.9661
71,62.20037,1828.73915,0.50798,0.04681133,2.128e-05,558693.0,0.06045,0.98377,0.85324,0.68425,0.75946,0.98904,3.01197,0.11868021,0.0,558693.0,0.02335,0.97933,0.46552,0.33333,0.38849,0.78526,3.02205,0.20396083,0.0,558693.0,0.02343,0.96523,0.41558,0.24615,0.30918,0.77678,,1.0215,0.9785,1.1138,0.8862,1.1077,0.8923,1.0958,0.9042,1.1414,0.8586,1.1191,0.8809,1.0649,0.9351,1.0542,0.9458,1.0512,0.9488,1.0336,0.9664
72,62.16994,1762.26487,0.48952,0.04571469,1.995e-05,558693.0,0.06042,0.98432,0.85657,0.69805,0.76923,0.98814,2.98588,0.12876336,0.0,558693.0,0.02315,0.97715,0.4,0.32099,0.35616,0.7736,2.95295,0.214775,0.0,558693.0,0.02289,0.96475,0.41176,0.26923,0.32558,0.7722,,1.0211,0.9789,1.1144,0.8856,1.108,0.892,1.0967,0.9033,1.142,0.858,1.1187,0.8813,1.0654,0.9346,1.0545,0.9455,1.0511,0.9489,1.0336,0.9664
73,62.24942,1695.93484,0.47109,0.04296056,1.864e-05,558693.0,0.0605,0.98502,0.85979,0.71672,0.78176,0.99057,3.00285,0.11918528,0.0,558693.0,0.02328,0.98006,0.49057,0.32099,0.38806,0.786,2.95491,0.22267587,0.0,558693.0,0.02291,0.9662,0.44,0.25385,0.32195,0.76896,,1.0206,0.9794,1.1155,0.8845,1.1081,0.8919,1.0977,0.9023,1.1416,0.8584,1.1195,0.8805,1.0652,0.9348,1.0547,0.9453,1.0516,0.9484,1.0335,0.9665
74,62.55969,1629.81705,0.45273,0.04401751,1.737e-05,558693.0,0.0608,0.98508,0.8672,0.71023,0.7809,0.98892,3.00904,0.12141322,0.0,558693.0,0.02333,0.98128,0.53846,0.34568,0.42105,0.77918,3.02209,0.21483508,0.0,558693.0,0.02343,0.96766,0.47692,0.23846,0.31795,0.77036,,1.0201,0.9799,1.1151,0.8849,1.1077,0.8923,1.098,0.9019,1.1419,0.8581,1.1196,0.8804,1.0655,0.9345,1.0553,0.9447,1.0511,0.9489,1.0335,0.9665
75,62.33554,1563.72211,0.43437,0.04336802,1.614e-05,558693.0,0.06058,0.98465,0.86097,0.70373,0.77445,0.99082,3.02282,0.12191671,0.0,558693.0,0.02343,0.97958,0.4717,0.30864,0.37313,0.77923,2.98894,0.21401229,0.0,558693.0,0.02317,0.96669,0.45333,0.26154,0.33171,0.76848,,1.0199,0.9801,1.116,0.884,1.108,0.892,1.0983,0.9017,1.1423,0.8578,1.1197,0.8803,1.0664,0.9335,1.055,0.945,1.0512,0.9488,1.0338,0.9662
76,62.50899,1497.77663,0.41605,0.04550712,1.494e-05,558693.0,0.06075,0.9845,0.85672,0.70373,0.77273,0.98901,2.97862,0.12660782,0.0,558693.0,0.02309,0.97909,0.46269,0.38272,0.41892,0.78027,3.00431,0.21640225,0.0,558693.0,0.02329,0.96572,0.43529,0.28462,0.34419,0.77588,,1.0198,0.9802,1.1161,0.8839,1.1075,0.8925,1.099,0.9009,1.1425,0.8575,1.12,0.88,1.0666,0.9334,1.0558,0.9442,1.0512,0.9488,1.0334,0.9666
77,62.88224,1432.02454,0.39778,0.04281113,1.378e-05,558693.0,0.06111,0.9855,0.86686,0.72403,0.78903,0.98979,3.02857,0.11975246,0.0,558693.0,0.02348,0.98128,0.54,0.33333,0.41221,0.775,3.04257,0.21319296,0.0,558693.0,0.02359,0.96572,0.42857,0.25385,0.31884,0.76941,,1.0195,0.9805,1.1167,0.8833,1.1077,0.8923,1.0993,0.9007,1.1428,0.8572,1.1198,0.8802,1.0672,0.9328,1.0558,0.9442,1.0507,0.9493,1.0326,0.9674
78,62.86673,1366.34098,0.37954,0.04091107,1.266e-05,558693.0,0.06109,0.98532,0.85906,0.72727,0.78769,0.99181,3.06801,0.12363407,0.0,558693.0,0.02378,0.98031,0.5,0.32099,0.39098,0.78903,3.01549,0.22375429,0.0,558693.0,0.02338,0.96645,0.44286,0.23846,0.31,0.77247,,1.0194,0.9805,1.1172,0.8828,1.1082,0.8918,1.0998,0.9002,1.1433,0.8567,1.1204,0.8796,1.0671,0.9329,1.0563,0.9437,1.0509,0.9491,1.0328,0.9672
79,62.90848,1300.73828,0.36132,0.04449081,1.158e-05,558693.0,0.06114,0.98511,0.86733,0.71104,0.78145,0.98936,3.0345,0.1269822,0.0,558693.0,0.02352,0.97982,0.48438,0.38272,0.42759,0.77834,3.02716,0.23079482,0.0,558693.0,0.02347,0.96693,0.4625,0.28462,0.35238,0.76356,,1.0191,0.9809,1.1172,0.8828,1.1084,0.8916,1.1003,0.8997,1.1436,0.8564,1.12,0.88,1.0677,0.9323,1.0566,0.9434,1.0503,0.9496,1.0325,0.9675
80,63.14068,1235.25657,0.34313,0.04179876,1.054e-05,558693.0,0.06136,0.98559,0.86095,0.73377,0.79229,0.99114,3.01884,0.12418806,0.0,558693.0,0.0234,0.98177,0.56,0.34568,0.42748,0.778,3.03727,0.22056404,0.0,558693.0,0.02354,0.96791,0.48529,0.25385,0.33333,0.76654,,1.0192,0.9808,1.1171,0.883,1.1084,0.8916,1.1003,0.8997,1.1444,0.8556,1.1204,0.8796,1.068,0.932,1.0565,0.9434,1.0505,0.9495,1.032,0.968
81,62.80286,1169.7578,0.32493,0.04230042,9.55e-06,558693.0,0.06103,0.98514,0.86173,0.71834,0.78353,0.99107,3.05475,0.12520066,0.0,558693.0,0.02368,0.98225,0.57692,0.37037,0.45113,0.7814,3.014,0.22440339,0.0,558693.0,0.02336,0.9662,0.44304,0.26923,0.33493,0.77334,,1.0188,0.9811,1.1172,0.8828,1.1087,0.8913,1.1003,0.8997,1.1447,0.8553,1.1203,0.8797,1.0683,0.9317,1.0566,0.9434,1.0504,0.9496,1.032,0.968
82,62.84722,1104.33308,0.30676,0.04015284,8.6e-06,558693.0,0.06108,0.98626,0.87572,0.73782,0.80088,0.99094,3.03649,0.12843743,0.0,558693.0,0.02354,0.98055,0.50877,0.35802,0.42029,0.7764,3.02413,0.22384856,0.0,558693.0,0.02344,0.96548,0.42308,0.25385,0.31731,0.77205,,1.0189,0.9811,1.1172,0.8829,1.1085,0.8915,1.1005,0.8995,1.1449,0.8551,1.1206,0.8794,1.0683,0.9317,1.0571,0.9429,1.0504,0.9496,1.0321,0.9679
83,62.83236,1038.9669,0.2886,0.04350313,7.7e-06,558693.0,0.06106,0.98511,0.8595,0.71997,0.78357,0.99036,3.07821,0.12532874,0.0,558693.0,0.02386,0.98249,0.59184,0.35802,0.44615,0.77936,3.09708,0.22160058,0.0,558693.0,0.02401,0.9662,0.43836,0.24615,0.31527,0.77184,,1.0189,0.9811,1.1174,0.8826,1.1087,0.8913,1.1008,0.8992,1.1453,0.8548,1.1206,0.8794,1.0686,0.9313,1.0571,0.9429,1.0504,0.9496,1.032,0.968
84,62.9565,973.68225,0.27047,0.0412028,6.84e-06,558693.0,0.06118,0.98608,0.87719,0.73052,0.79717,0.99046,3.029,0.12743315,0.0,558693.0,0.02348,0.98055,0.50877,0.35802,0.42029,0.77674,3.03939,0.2246046,0.0,558693.0,0.02356,0.96548,0.425,0.26154,0.32381,0.76709,,1.0188,0.9812,1.1174,0.8827,1.1088,0.8912,1.1008,0.8992,1.1455,0.8545,1.1208,0.8792,1.0692,0.9308,1.0573,0.9427,1.0504,0.9496,1.032,0.968
85,62.52563,908.3816,0.25233,0.0383142,6.03e-06,558693.0,0.06076,0.9862,0.86767,0.74513,0.80175,0.99306,3.02729,0.12786734,0.0,558693.0,0.02347,0.98225,0.58333,0.34568,0.43411,0.78033,2.99981,0.23112346,0.0,558693.0,0.02325,0.96742,0.47059,0.24615,0.32323,0.7679,,1.0185,0.9815,1.1172,0.8828,1.1089,0.8911,1.101,0.899,1.1457,0.8543,1.1213,0.8787,1.0691,0.9309,1.0572,0.9428,1.0505,0.9495,1.0318,0.9682
86,62.87843,843.19745,0.23422,0.04111224,5.26e-06,558693.0,0.06111,0.98529,0.8624,0.7224,0.78622,0.99201,3.02029,0.13132627,0.0,558693.0,0.02341,0.97982,0.48438,0.38272,0.42759,0.77664,2.99971,0.22994525,0.0,558693.0,0.02325,0.96669,0.4507,0.24615,0.31841,0.77384,,1.0185,0.9815,1.1173,0.8827,1.1091,0.8909,1.101,0.899,1.1457,0.8543,1.1211,0.8789,1.0691,0.9309,1.0574,0.9426,1.0505,0.9495,1.0316,0.9684
87,62.53509,778.0189,0.21612,0.0393413,4.55e-06,558693.0,0.06077,0.98638,0.87765,0.73945,0.80264,0.99215,3.00651,0.12590427,0.0,558693.0,0.02331,0.98055,0.50909,0.34568,0.41176,0.78101,3.01881,0.22732962,0.0,558693.0,0.0234,0.96596,0.43056,0.23846,0.30693,0.76537,,1.0184,0.9816,1.1175,0.8825,1.1091,0.8909,1.1014,0.8986,1.1457,0.8543,1.1213,0.8787,1.0691,0.9309,1.0576,0.9424,1.0506,0.9494,1.0317,0.9683
88,62.56596,712.90356,0.19803,0.03856856,3.89e-06,558693.0,0.0608,0.9865,0.8717,0.75,0.80628,0.99172,3.04151,0.12703435,0.0,558693.0,0.02358,0.98177,0.56522,0.32099,0.40945,0.78959,2.99826,0.23370997,0.0,558693.0,0.02324,0.96693,0.45455,0.23077,0.30612,0.76887,,1.0185,0.9815,1.1174,0.8826,1.1093,0.8907,1.1016,0.8984,1.146,0.854,1.1215,0.8785,1.0693,0.9307,1.0576,0.9424,1.0504,0.9496,1.0315,0.9685
89,62.55866,647.84406,0.17996,0.04093459,3.27e-06,558693.0,0.0608,0.98562,0.87024,0.72403,0.79043,0.99156,3.04468,0.12408056,0.0,558693.0,0.0236,0.98225,0.59524,0.30864,0.4065,0.78563,2.99201,0.22655201,0.0,558693.0,0.02319,0.96766,0.47541,0.22308,0.30366,0.76831,,1.0185,0.9815,1.1173,0.8827,1.1094,0.8906,1.1016,0.8984,1.146,0.854,1.1216,0.8784,1.0695,0.9305,1.0577,0.9423,1.0504,0.9496,1.0316,0.9684
90,62.62921,582.8465,0.1619,0.03743317,2.71e-06,558693.0,0.06086,0.98629,0.86944,0.74594,0.80297,0.99315,3.05971,0.12630844,0.0,558693.0,0.02372,0.98201,0.56863,0.35802,0.43939,0.77645,3.06803,0.22776182,0.0,558693.0,0.02378,0.96645,0.44286,0.23846,0.31,0.76844,,1.0183,0.9817,1.1174,0.8826,1.1095,0.8905,1.1016,0.8984,1.1461,0.8539,1.1217,0.8783,1.0696,0.9304,1.0578,0.9422,1.0505,0.9495,1.0315,0.9685
91,62.58571,517.89665,0.14386,0.03896975,2.2e-06,558693.0,0.06082,0.98617,0.87755,0.73295,0.79876,0.99245,3.02652,0.1254114,0.0,558693.0,0.02346,0.98104,0.53191,0.30864,0.39062,0.7829,2.99684,0.23297773,0.0,558693.0,0.02323,0.9662,0.43478,0.23077,0.30151,0.76622,,1.0183,0.9817,1.1175,0.8825,1.1094,0.8906,1.1016,0.8984,1.1461,0.8539,1.1217,0.8783,1.0697,0.9303,1.0579,0.9421,1.0503,0.9497,1.0314,0.9686
92,62.55895,452.99562,0.12583,0.03853401,1.74e-06,558693.0,0.0608,0.98681,0.8729,0.75812,0.81147,0.99257,3.053,0.13072708,0.0,558693.0,0.02367,0.97982,0.48333,0.35802,0.41135,0.77898,3.04754,0.22890847,0.0,558693.0,0.02362,0.96548,0.42683,0.26923,0.33019,0.76826,,1.0182,0.9818,1.1174,0.8826,1.1094,0.8906,1.1016,0.8984,1.1461,0.8539,1.1217,0.8783,1.0697,0.9303,1.0579,0.9421,1.0504,0.9496,1.0313,0.9687
93,62.93598,388.16849,0.10782,0.04057826,1.33e-06,558693.0,0.06116,0.98575,0.86507,0.73377,0.79403,0.99114,3.00718,0.12554878,0.0,558693.0,0.02331,0.98201,0.57447,0.33333,0.42188,0.78116,3.01304,0.22942123,0.0,558693.0,0.02336,0.96742,0.46875,0.23077,0.30928,0.76885,,1.0182,0.9818,1.1174,0.8826,1.1094,0.8906,1.1016,0.8983,1.1461,0.8539,1.1217,0.8783,1.0697,0.9303,1.0579,0.9421,1.0504,0.9496,1.0313,0.9687
94,62.36888,323.35133,0.08982,0.03873912,9.8e-07,558693.0,0.06061,0.9865,0.87667,0.74432,0.80509,0.99126,2.97794,0.12491262,0.0,558693.0,0.02308,0.98152,0.54717,0.35802,0.43284,0.78224,2.99606,0.2273948,0.0,558693.0,0.02323,0.9662,0.44,0.25385,0.32195,0.76846,,1.0182,0.9818,1.1175,0.8825,1.1095,0.8905,1.1016,0.8984,1.1461,0.854,1.1216,0.8784,1.0698,0.9302,1.0579,0.9421,1.0504,0.9496,1.0313,0.9687
95,62.47694,258.58968,0.07183,0.03769169,6.8e-07,558693.0,0.06072,0.98666,0.87654,0.74919,0.80788,0.9928,3.11074,0.12906985,0.0,558693.0,0.02411,0.98128,0.53846,0.34568,0.42105,0.78276,3.07047,0.24127921,0.0,558693.0,0.0238,0.96499,0.41026,0.24615,0.30769,0.76533,,1.0181,0.9819,1.1175,0.8825,1.1095,0.8905,1.1017,0.8983,1.1461,0.8539,1.1217,0.8783,1.0698,0.9302,1.0579,0.9421,1.0503,0.9497,1.0312,0.9688
96,72.37074,194.18112,0.05394,0.03803398,4.4e-07,558693.0,0.07033,0.98681,0.87713,0.75325,0.81048,0.99201,3.00496,0.12962561,0.0,558693.0,0.02329,0.98249,0.61538,0.2963,0.4,0.78166,3.01723,0.23891716,0.0,558693.0,0.02339,0.96888,0.51852,0.21538,0.30435,0.76973,,1.0181,0.9818,1.1175,0.8825,1.1095,0.8905,1.1017,0.8983,1.1461,0.8539,1.1217,0.8783,1.0698,0.9302,1.058,0.942,1.0503,0.9497,1.0312,0.9688
97,64.23521,129.44404,0.03596,0.04043983,2.5e-07,558693.0,0.06242,0.98638,0.88058,0.7362,0.80195,0.9915,3.02865,0.12626633,0.0,558693.0,0.02348,0.98201,0.57143,0.34568,0.43077,0.78789,3.01884,0.23773385,0.0,558693.0,0.0234,0.96669,0.44928,0.23846,0.31156,0.77009,,1.0181,0.9819,1.1175,0.8825,1.1095,0.8905,1.1017,0.8983,1.1461,0.8539,1.1217,0.8783,1.0698,0.9302,1.058,0.942,1.0503,0.9497,1.0312,0.9688
98,62.20668,64.69661,0.01797,0.03760122,1.1e-07,558693.0,0.06045,0.9869,0.88547,0.74675,0.81022,0.99262,2.97999,0.12776214,0.0,558693.0,0.0231,0.98152,0.55102,0.33333,0.41538,0.78141,2.99069,0.23546994,0.0,558693.0,0.02318,0.96718,0.46269,0.23846,0.31472,0.76655,,1.0181,0.9819,1.1176,0.8825,1.1095,0.8905,1.1017,0.8983,1.1461,0.8539,1.1217,0.8783,1.0698,0.9302,1.058,0.942,1.0503,0.9497,1.0312,0.9688
99,62.46255,0.0,0.0,0.03675131,3e-08,558693.0,0.0607,0.98733,0.88407,0.76136,0.81814,0.99309,3.0335,0.12526803,0.0,558693.0,0.02352,0.98152,0.54717,0.35802,0.43284,0.78143,3.02075,0.23012429,0.0,558693.0,0.02342,0.96645,0.44118,0.23077,0.30303,0.76592,,1.0181,0.9819,1.1176,0.8825,1.1095,0.8905,1.1017,0.8983,1.1461,0.8539,1.1217,0.8783,1.0698,0.9302,1.058,0.942,1.0503,0.9497,1.0312,0.9688
