epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
49,78.54353,4328.57544,1.20238,0.06362536,5.577e-05,558693.0,0.07633,0.97866,0.80742,0.56494,0.66476,0.97281,3.06103,0.09002283,0.0,558693.0,0.02373,0.97909,0.46032,0.35802,0.40278,0.7962,3.12324,0.15252573,0.0,558693.0,0.02421,0.9662,0.44156,0.26154,0.3285,0.79419,,1.0251,0.9749,1.0996,0.9005,1.1027,0.8973,1.1437,0.8563,1.0873,0.9128,1.1092,0.8908,1.0903,0.9097,1.0813,0.9187,1.0686,0.9314,1.0581,0.9419
50,78.39304,4234.14619,1.17615,0.06227359,5.413e-05,558693.0,0.07618,0.97875,0.81024,0.56494,0.66571,0.9745,2.99522,0.10621403,0.0,558693.0,0.02322,0.97593,0.36364,0.2963,0.32653,0.77697,3.00373,0.16457462,0.0,558693.0,0.02328,0.9662,0.43478,0.23077,0.30151,0.78256,,1.0238,0.9762,1.1012,0.8988,1.1026,0.8974,1.1465,0.8535,1.0898,0.9102,1.1131,0.8869,1.0913,0.9087,1.083,0.917,1.0678,0.9322,1.0583,0.9417
51,77.86894,4139.84993,1.14996,0.06252139,5.248e-05,558693.0,0.07567,0.97888,0.81257,0.56656,0.66762,0.97349,2.99609,0.10018959,0.0,558693.0,0.02323,0.9786,0.43137,0.2716,0.33333,0.78128,3.07181,0.15619771,0.0,558693.0,0.02381,0.96548,0.41176,0.21538,0.28283,0.79639,,1.0224,0.9776,1.1028,0.8972,1.1017,0.8983,1.1478,0.8522,1.0902,0.9098,1.1144,0.8855,1.0909,0.9091,1.0831,0.9169,1.07,0.93,1.0594,0.9406
52,78.15997,4046.43165,1.12401,0.06119195,5.083e-05,558693.0,0.07596,0.97964,0.82599,0.57792,0.68004,0.97611,3.00048,0.10332865,0.0,558693.0,0.02326,0.97909,0.45455,0.30864,0.36765,0.77119,3.0676,0.16670787,0.0,558693.0,0.02378,0.96791,0.48529,0.25385,0.33333,0.7814,,1.0227,0.9773,1.1032,0.8968,1.102,0.898,1.1498,0.8502,1.0926,0.9074,1.1162,0.8838,1.0931,0.9069,1.0848,0.9152,1.0721,0.928,1.0597,0.9403
53,78.53938,3953.90169,1.09831,0.06128942,4.917e-05,558693.0,0.07633,0.9793,0.8113,0.58279,0.67832,0.97476,2.9991,0.11074079,0.0,558693.0,0.02325,0.97569,0.37333,0.34568,0.35897,0.75676,3.06449,0.16122102,0.0,558693.0,0.02376,0.96475,0.41379,0.27692,0.3318,0.78765,,1.0227,0.9773,1.1023,0.8977,1.103,0.897,1.1504,0.8495,1.0944,0.9056,1.1175,0.8825,1.0951,0.9049,1.0861,0.9139,1.0717,0.9283,1.0599,0.9401
54,77.52032,3861.04671,1.07251,0.05979117,4.752e-05,558693.0,0.07534,0.98067,0.84018,0.5974,0.69829,0.97744,3.0045,0.10920447,0.0,558693.0,0.02329,0.9769,0.40278,0.35802,0.37908,0.76915,2.99945,0.16237557,0.0,558693.0,0.02325,0.96693,0.45946,0.26154,0.33333,0.78774,,1.0226,0.9774,1.1048,0.8952,1.1063,0.8938,1.1507,0.8493,1.0943,0.9058,1.1173,0.8827,1.0969,0.9031,1.0869,0.9131,1.0728,0.9272,1.0598,0.9402
55,77.60233,3768.80383,1.04689,0.05983928,4.587e-05,558693.0,0.07542,0.98,0.8232,0.59334,0.68962,0.9778,3.00206,0.1078413,0.0,558693.0,0.02327,0.97933,0.46,0.28395,0.35115,0.76713,3.00279,0.16635497,0.0,558693.0,0.02328,0.96815,0.49275,0.26154,0.34171,0.78598,,1.0211,0.9789,1.1045,0.8955,1.1068,0.8932,1.1499,0.8501,1.0947,0.9053,1.1181,0.8819,1.0963,0.9037,1.0882,0.9118,1.0727,0.9273,1.0608,0.9392
56,77.6017,3677.07418,1.02141,0.05746903,4.423e-05,558693.0,0.07541,0.98,0.82763,0.58847,0.68786,0.97896,2.99815,0.10747095,0.0,558693.0,0.02324,0.97617,0.36066,0.2716,0.30986,0.78577,2.99064,0.18041936,0.0,558693.0,0.02318,0.96402,0.3875,0.23846,0.29524,0.77902,,1.0221,0.9779,1.106,0.894,1.1066,0.8934,1.1501,0.8499,1.0961,0.9039,1.1177,0.8823,1.0966,0.9034,1.09,0.91,1.0718,0.9282,1.0613,0.9387
57,77.41694,3585.69791,0.99603,0.05713343,4.259e-05,558693.0,0.07524,0.981,0.84528,0.60308,0.70393,0.9794,3.00039,0.11501235,0.0,558693.0,0.02326,0.97423,0.34568,0.34568,0.34568,0.78863,2.99545,0.17284444,0.0,558693.0,0.02322,0.96596,0.44565,0.31538,0.36937,0.78985,,1.0213,0.9787,1.1057,0.8943,1.1074,0.8926,1.1507,0.8493,1.0974,0.9027,1.1199,0.8801,1.0984,0.9016,1.0906,0.9094,1.0717,0.9283,1.0613,0.9387
58,77.3884,3494.775,0.97077,0.05500575,4.096e-05,558693.0,0.07521,0.98155,0.84378,0.62256,0.71649,0.98031,3.00535,0.11908462,0.0,558693.0,0.0233,0.9752,0.33846,0.2716,0.30137,0.75855,3.00479,0.1916711,0.0,558693.0,0.02329,0.96426,0.4,0.26154,0.31628,0.75523,,1.0212,0.9788,1.107,0.893,1.1079,0.8921,1.1513,0.8487,1.0978,0.9022,1.1203,0.8797,1.0995,0.9005,1.0909,0.9091,1.0728,0.9272,1.0612,0.9388
59,77.51362,3404.38673,0.94566,0.05491231,3.934e-05,558693.0,0.07533,0.98143,0.83713,0.62581,0.71621,0.98217,3.00127,0.11335198,0.0,558693.0,0.02327,0.97496,0.35135,0.32099,0.33548,0.77835,2.99281,0.17571771,0.0,558693.0,0.0232,0.96377,0.3956,0.27692,0.32579,0.78415,,1.0211,0.9789,1.107,0.893,1.1078,0.8922,1.152,0.848,1.1,0.9,1.1215,0.8785,1.1011,0.8989,1.0933,0.9067,1.0739,0.9261,1.0616,0.9384
60,77.61745,3314.48695,0.92069,0.05261863,3.773e-05,558693.0,0.07543,0.98189,0.83544,0.64286,0.72661,0.98291,3.00506,0.107873,0.0,558693.0,0.0233,0.97617,0.35593,0.25926,0.3,0.781,3.01166,0.1825265,0.0,558693.0,0.02335,0.96548,0.41892,0.23846,0.30392,0.77892,,1.0216,0.9784,1.1074,0.8926,1.1087,0.8913,1.1521,0.8479,1.1007,0.8993,1.1223,0.8777,1.1027,0.8973,1.0938,0.9062,1.0744,0.9256,1.0616,0.9384
61,77.82504,3225.11061,0.89586,0.05300744,3.613e-05,558693.0,0.07563,0.98155,0.83351,0.63393,0.72015,0.98339,3.00422,0.10840888,0.0,558693.0,0.02329,0.97715,0.4,0.32099,0.35616,0.78125,3.00541,0.1796563,0.0,558693.0,0.0233,0.96669,0.45205,0.25385,0.32512,0.7824,,1.0208,0.9792,1.1071,0.893,1.1095,0.8905,1.1522,0.8478,1.1022,0.8978,1.1219,0.8781,1.1021,0.8979,1.0938,0.9062,1.0755,0.9245,1.0624,0.9376
62,78.23127,3136.33956,0.87121,0.05373508,3.455e-05,558693.0,0.07603,0.98222,0.85355,0.63393,0.72753,0.98237,3.05518,0.11346312,0.0,558693.0,0.02368,0.97642,0.375,0.2963,0.33103,0.77748,3.12792,0.18743416,0.0,558693.0,0.02425,0.96475,0.40964,0.26154,0.31925,0.77291,,1.0202,0.9798,1.1082,0.8918,1.1113,0.8887,1.1525,0.8475,1.1032,0.8969,1.1223,0.8777,1.1032,0.8968,1.0946,0.9054,1.077,0.923,1.0624,0.9376
63,78.73074,3048.17883,0.84672,0.05168214,3.299e-05,558693.0,0.07651,0.98201,0.83473,0.64773,0.72943,0.98477,3.06069,0.11361552,0.0,558693.0,0.02373,0.97544,0.37179,0.35802,0.36478,0.78242,3.04962,0.18945861,0.0,558693.0,0.02364,0.96548,0.43182,0.29231,0.34862,0.77274,,1.0199,0.9801,1.1095,0.8905,1.1109,0.8891,1.1532,0.8468,1.1038,0.8963,1.1239,0.8761,1.1026,0.8974,1.0952,0.9048,1.079,0.921,1.0621,0.9379
64,79.20753,2960.56498,0.82238,0.05372392,3.144e-05,558693.0,0.07698,0.98152,0.82636,0.64123,0.72212,0.98386,3.04789,0.10932263,0.0,558693.0,0.02363,0.97933,0.46774,0.35802,0.40559,0.79067,3.12596,0.18877374,0.0,558693.0,0.02423,0.96693,0.45833,0.25385,0.32673,0.78159,,1.0193,0.9807,1.1104,0.8896,1.112,0.888,1.1531,0.8469,1.1047,0.8953,1.1231,0.8769,1.1038,0.8962,1.0961,0.9039,1.0787,0.9214,1.0622,0.9378
65,81.2676,2874.26712,0.79841,0.05074306,2.992e-05,558693.0,0.07898,0.98271,0.85005,0.65341,0.73887,0.98465,3.05284,0.12218929,0.0,558693.0,0.02367,0.97496,0.35135,0.32099,0.33548,0.78341,3.12485,0.19480591,0.0,558693.0,0.02422,0.96377,0.39326,0.26923,0.31963,0.78272,,1.0201,0.9799,1.1115,0.8885,1.1122,0.8878,1.1537,0.8463,1.1057,0.8943,1.1248,0.8752,1.105,0.895,1.0971,0.9029,1.0791,0.921,1.0633,0.9367
66,80.50434,2787.74349,0.77437,0.05055687,2.841e-05,558693.0,0.07824,0.98204,0.83212,0.65179,0.731,0.98536,3.05006,0.11536153,0.0,558693.0,0.02364,0.97471,0.35065,0.33333,0.34177,0.78368,3.12272,0.19037938,0.0,558693.0,0.02421,0.96645,0.45238,0.29231,0.35514,0.78478,,1.0211,0.9789,1.1118,0.8882,1.1126,0.8874,1.1537,0.8463,1.1064,0.8936,1.1247,0.8753,1.1051,0.8949,1.0982,0.9018,1.08,0.92,1.0628,0.9372
67,78.92761,2700.6549,0.75018,0.04918806,2.693e-05,558693.0,0.0767,0.98261,0.84161,0.6599,0.73976,0.98628,3.05,0.12256288,0.0,558693.0,0.02364,0.97617,0.37681,0.32099,0.34667,0.76967,3.12615,0.19935,0.0,558693.0,0.02423,0.96572,0.43038,0.26154,0.32536,0.7744,,1.022,0.978,1.1129,0.8871,1.1139,0.8861,1.1554,0.8446,1.1078,0.8922,1.124,0.876,1.1059,0.8941,1.0985,0.9015,1.0795,0.9205,1.0637,0.9363
68,78.47056,2613.59752,0.726,0.04844204,2.548e-05,558693.0,0.07626,0.98383,0.85714,0.68182,0.75949,0.98604,3.04665,0.11792643,0.0,558693.0,0.02362,0.97617,0.37681,0.32099,0.34667,0.77636,3.13079,0.1925181,0.0,558693.0,0.02427,0.96669,0.4557,0.27692,0.3445,0.7821,,1.0208,0.9792,1.1128,0.8872,1.113,0.887,1.1545,0.8454,1.1082,0.8918,1.1247,0.8753,1.1063,0.8937,1.0992,0.9008,1.0797,0.9203,1.0636,0.9364
69,78.56178,2526.82457,0.7019,0.04880532,2.405e-05,558693.0,0.07635,0.98295,0.85578,0.65503,0.74207,0.98632,3.05017,0.12255499,0.0,558693.0,0.02364,0.97715,0.39344,0.2963,0.33803,0.77743,3.05378,0.20141906,0.0,558693.0,0.02367,0.96766,0.47826,0.25385,0.33166,0.78547,,1.0213,0.9787,1.1133,0.8868,1.1138,0.8862,1.1553,0.8447,1.1085,0.8915,1.1247,0.8753,1.1074,0.8926,1.0993,0.9007,1.0795,0.9206,1.0631,0.9369
70,78.216,2440.14169,0.67782,0.04739176,2.265e-05,558693.0,0.07601,0.98368,0.85641,0.67776,0.75668,0.9879,3.05277,0.12581275,0.0,558693.0,0.02366,0.97642,0.375,0.2963,0.33103,0.77251,3.0541,0.2015413,0.0,558693.0,0.02368,0.96475,0.40964,0.26154,0.31925,0.78164,,1.0211,0.9789,1.1125,0.8876,1.1137,0.8863,1.1552,0.8448,1.1086,0.8914,1.1259,0.8741,1.1081,0.8919,1.1,0.8999,1.0794,0.9206,1.0624,0.9376
71,78.5344,2353.81783,0.65384,0.04624713,2.128e-05,558693.0,0.07632,0.98337,0.85864,0.66558,0.74989,0.9891,2.99931,0.12638076,0.0,558693.0,0.02325,0.97642,0.375,0.2963,0.33103,0.78527,2.98394,0.20481548,0.0,558693.0,0.02313,0.9662,0.44578,0.28462,0.34742,0.77775,,1.0203,0.9797,1.1121,0.8879,1.1146,0.8854,1.1549,0.8451,1.1098,0.8902,1.126,0.874,1.1086,0.8914,1.1004,0.8995,1.0797,0.9203,1.0632,0.9368
72,77.64901,2267.3799,0.62983,0.04438204,1.995e-05,558693.0,0.07546,0.98444,0.86072,0.69724,0.7704,0.989,3.0051,0.1317539,0.0,558693.0,0.0233,0.97471,0.34247,0.30864,0.32468,0.78367,2.98997,0.20871115,0.0,558693.0,0.02318,0.96548,0.42857,0.27692,0.33645,0.78382,,1.0205,0.9795,1.112,0.8881,1.1149,0.8851,1.1559,0.8441,1.1105,0.8895,1.1259,0.8741,1.109,0.891,1.1006,0.8994,1.0806,0.9194,1.0634,0.9366
73,77.65755,2181.1825,0.60588,0.04565779,1.864e-05,558693.0,0.07547,0.98432,0.86308,0.69075,0.76736,0.98826,3.01568,0.13136375,0.0,558693.0,0.02338,0.97228,0.31868,0.35802,0.33721,0.78672,3.00649,0.2118499,0.0,558693.0,0.02331,0.96402,0.41346,0.33077,0.36752,0.7791,,1.0201,0.9799,1.1129,0.8871,1.1154,0.8847,1.1568,0.8432,1.1112,0.8888,1.1263,0.8737,1.1099,0.8901,1.1009,0.899,1.0807,0.9193,1.0633,0.9367
74,77.7436,2095.24152,0.58201,0.04510202,1.737e-05,558693.0,0.07555,0.98432,0.85375,0.7013,0.77005,0.9888,3.00339,0.12522787,0.0,558693.0,0.02328,0.97617,0.37313,0.30864,0.33784,0.77509,2.99949,0.19931392,0.0,558693.0,0.02325,0.96548,0.42857,0.27692,0.33645,0.78645,,1.0197,0.9803,1.1123,0.8877,1.1157,0.8843,1.1566,0.8434,1.1113,0.8887,1.1268,0.8732,1.1099,0.8901,1.1008,0.8992,1.0806,0.9194,1.0635,0.9365
75,77.74768,2009.51755,0.5582,0.04439566,1.614e-05,558693.0,0.07556,0.98435,0.86544,0.68912,0.76728,0.99013,3.01858,0.1281379,0.0,558693.0,0.0234,0.9752,0.35211,0.30864,0.32895,0.78321,3.01226,0.2067287,0.0,558693.0,0.02335,0.96402,0.40217,0.28462,0.33333,0.78471,,1.0192,0.9808,1.1124,0.8876,1.1154,0.8846,1.1573,0.8426,1.1118,0.8882,1.1271,0.8729,1.1101,0.8899,1.1009,0.8991,1.0809,0.9191,1.0639,0.9361
76,78.50619,1924.22733,0.53451,0.04471041,1.494e-05,558693.0,0.07629,0.98432,0.85729,0.69724,0.76902,0.98916,3.0569,0.12686478,0.0,558693.0,0.0237,0.97544,0.36111,0.32099,0.33987,0.793,3.0589,0.20858167,0.0,558693.0,0.02371,0.96523,0.42529,0.28462,0.34101,0.78435,,1.0188,0.9812,1.1126,0.8874,1.1154,0.8846,1.1575,0.8425,1.1119,0.8881,1.1276,0.8723,1.1099,0.8901,1.1012,0.8988,1.0812,0.9189,1.064,0.936
77,78.87287,1839.21447,0.51089,0.04251759,1.378e-05,558693.0,0.07665,0.98499,0.86607,0.7086,0.77946,0.99027,3.06173,0.12599413,0.0,558693.0,0.02373,0.97617,0.37313,0.30864,0.33784,0.78072,3.058,0.20896484,0.0,558693.0,0.02371,0.96693,0.46053,0.26923,0.33981,0.78013,,1.0185,0.9815,1.1126,0.8874,1.1151,0.8849,1.157,0.843,1.1123,0.8877,1.1276,0.8724,1.1095,0.8905,1.1013,0.8986,1.0809,0.9191,1.0638,0.9362
78,78.57673,1754.27834,0.4873,0.04357466,1.266e-05,558693.0,0.07636,0.98474,0.8672,0.69968,0.77448,0.98988,3.0036,0.12533439,0.0,558693.0,0.02328,0.97617,0.38028,0.33333,0.35526,0.78946,3.00264,0.21069981,0.0,558693.0,0.02328,0.96693,0.46341,0.29231,0.35849,0.78486,,1.0186,0.9814,1.113,0.887,1.1153,0.8847,1.1571,0.8428,1.1125,0.8875,1.1276,0.8724,1.1101,0.8899,1.1019,0.8981,1.0813,0.9188,1.0635,0.9365
79,77.50945,1669.23437,0.46368,0.04417795,1.158e-05,558693.0,0.07533,0.98453,0.85899,0.70211,0.77267,0.98992,3.01021,0.12626023,0.0,558693.0,0.02333,0.97496,0.35135,0.32099,0.33548,0.79206,3.00653,0.20815338,0.0,558693.0,0.02331,0.96572,0.4321,0.26923,0.33175,0.78678,,1.0182,0.9818,1.1132,0.8868,1.1161,0.8839,1.1573,0.8426,1.113,0.887,1.1283,0.8717,1.1104,0.8896,1.1025,0.8975,1.0814,0.9186,1.0637,0.9363
80,78.18182,1584.53416,0.44015,0.04177356,1.054e-05,558693.0,0.07598,0.98565,0.87109,0.72403,0.79078,0.99093,3.00881,0.12360837,0.0,558693.0,0.02332,0.97739,0.40909,0.33333,0.36735,0.78507,2.9891,0.20744688,0.0,558693.0,0.02317,0.96742,0.47143,0.25385,0.33,0.78371,,1.0179,0.9821,1.1133,0.8867,1.1163,0.8837,1.1573,0.8427,1.1133,0.8867,1.1284,0.8716,1.1108,0.8892,1.1026,0.8974,1.0814,0.9186,1.0639,0.9361
81,77.57248,1499.85917,0.41663,0.04121757,9.55e-06,558693.0,0.07539,0.98562,0.87463,0.71916,0.78931,0.99141,3.00419,0.13012822,0.0,558693.0,0.02329,0.97398,0.34884,0.37037,0.35928,0.78623,2.99853,0.21795333,0.0,558693.0,0.02324,0.96256,0.37755,0.28462,0.32456,0.78236,,1.0179,0.9821,1.1134,0.8866,1.1166,0.8834,1.1572,0.8428,1.1139,0.8861,1.1286,0.8714,1.1106,0.8894,1.1026,0.8974,1.0814,0.9186,1.0643,0.9357
82,77.95677,1415.43404,0.39318,0.04215058,8.6e-06,558693.0,0.07576,0.98465,0.85884,0.70617,0.77506,0.99058,3.0052,0.13173148,0.0,558693.0,0.0233,0.9735,0.33333,0.34568,0.33939,0.78222,3.02676,0.21729947,0.0,558693.0,0.02346,0.96523,0.41975,0.26154,0.32227,0.77939,,1.0178,0.9822,1.1137,0.8863,1.1168,0.8832,1.157,0.843,1.1144,0.8856,1.1288,0.8712,1.1109,0.889,1.1029,0.8971,1.0813,0.9187,1.0639,0.9361
83,77.77352,1331.12801,0.36976,0.04335814,7.7e-06,558693.0,0.07558,0.98477,0.86513,0.70292,0.77564,0.99035,3.0054,0.12924837,0.0,558693.0,0.0233,0.97812,0.42105,0.2963,0.34783,0.78356,3.0042,0.21756007,0.0,558693.0,0.02329,0.96718,0.46032,0.22308,0.30052,0.78138,,1.0177,0.9823,1.1138,0.8862,1.117,0.883,1.1571,0.8429,1.1146,0.8854,1.1289,0.8711,1.111,0.889,1.1029,0.8971,1.0814,0.9186,1.0638,0.9362
84,77.64819,1246.95358,0.34638,0.04066898,6.84e-06,558693.0,0.07546,0.98514,0.86103,0.71916,0.78372,0.99145,2.99602,0.13031604,0.0,558693.0,0.02322,0.97374,0.33333,0.33333,0.33333,0.79312,2.99025,0.21505413,0.0,558693.0,0.02318,0.96596,0.43902,0.27692,0.33962,0.78824,,1.0178,0.9822,1.1139,0.8861,1.1168,0.8832,1.1571,0.8429,1.1147,0.8853,1.1292,0.8708,1.1111,0.8889,1.1029,0.897,1.0814,0.9187,1.0639,0.9361
85,77.6214,1162.92655,0.32304,0.04243398,6.03e-06,558693.0,0.07543,0.98508,0.87311,0.70373,0.77933,0.99065,3.00169,0.12862035,0.0,558693.0,0.02327,0.97617,0.38667,0.35802,0.37179,0.78601,3.00739,0.21384951,0.0,558693.0,0.02331,0.96426,0.4023,0.26923,0.32258,0.7828,,1.0178,0.9822,1.114,0.886,1.1168,0.8832,1.1572,0.8428,1.1146,0.8853,1.1294,0.8706,1.1112,0.8888,1.1031,0.8969,1.0815,0.9185,1.0638,0.9362
86,78.46073,1079.1722,0.29977,0.040952,5.26e-06,558693.0,0.07625,0.98614,0.87743,0.73214,0.79823,0.99057,3.05564,0.13097304,0.0,558693.0,0.02369,0.97544,0.36111,0.32099,0.33987,0.78863,3.05619,0.21910707,0.0,558693.0,0.02369,0.96548,0.42857,0.27692,0.33645,0.78171,,1.0179,0.9821,1.114,0.886,1.117,0.883,1.1575,0.8425,1.1148,0.8852,1.1296,0.8704,1.1113,0.8887,1.1031,0.8969,1.0817,0.9183,1.0641,0.9359
87,78.61557,995.55927,0.27654,0.03921514,4.55e-06,558693.0,0.0764,0.98608,0.86857,0.74026,0.7993,0.99215,3.06176,0.1315493,0.0,558693.0,0.02373,0.97423,0.3494,0.35802,0.35366,0.79601,3.04385,0.21879404,0.0,558693.0,0.0236,0.96475,0.42105,0.30769,0.35556,0.78204,,1.0181,0.9819,1.114,0.886,1.1169,0.8831,1.1575,0.8425,1.1149,0.8851,1.1295,0.8705,1.1115,0.8885,1.1031,0.8969,1.0817,0.9183,1.064,0.936
88,78.5896,912.05543,0.25335,0.04105897,3.89e-06,558693.0,0.07637,0.98596,0.87524,0.7289,0.79539,0.99155,3.06441,0.12538461,0.0,558693.0,0.02376,0.97788,0.42188,0.33333,0.37241,0.79064,3.04811,0.21422066,0.0,558693.0,0.02363,0.96693,0.45833,0.25385,0.32673,0.78282,,1.0178,0.9822,1.1139,0.8861,1.1168,0.8832,1.1575,0.8424,1.1151,0.8849,1.1297,0.8704,1.1116,0.8884,1.1031,0.8968,1.0819,0.9181,1.064,0.936
89,78.52532,828.65365,0.23018,0.03883971,3.27e-06,558693.0,0.07631,0.98608,0.887,0.71997,0.7948,0.99236,3.06027,0.13608825,0.0,558693.0,0.02372,0.97812,0.42857,0.33333,0.375,0.78917,3.05796,0.22992716,0.0,558693.0,0.02371,0.96596,0.4359,0.26154,0.32692,0.78453,,1.0176,0.9824,1.1139,0.8861,1.1168,0.8832,1.1574,0.8425,1.1151,0.8849,1.1295,0.8705,1.1115,0.8885,1.1032,0.8968,1.082,0.918,1.064,0.936
90,82.56515,745.7586,0.20716,0.04010465,2.71e-06,558693.0,0.08024,0.98638,0.88431,0.73214,0.80107,0.99136,3.26066,0.13216214,0.0,558693.0,0.02528,0.97593,0.37838,0.34568,0.36129,0.78251,3.27869,0.22088604,0.0,558693.0,0.02542,0.96475,0.41573,0.28462,0.3379,0.77587,,1.0176,0.9824,1.114,0.886,1.1169,0.8831,1.1575,0.8424,1.1151,0.8848,1.1297,0.8703,1.1114,0.8885,1.1032,0.8968,1.0821,0.918,1.0638,0.9362
91,83.6206,662.96249,0.18416,0.03992992,2.2e-06,558693.0,0.08126,0.98635,0.87039,0.74675,0.80384,0.99205,3.25283,0.12850178,0.0,558693.0,0.02522,0.97642,0.38889,0.34568,0.36601,0.78639,3.24608,0.2159115,0.0,558693.0,0.02516,0.96596,0.4375,0.26923,0.33333,0.78112,,1.0176,0.9824,1.114,0.886,1.117,0.883,1.1576,0.8424,1.1153,0.8847,1.1297,0.8704,1.1116,0.8884,1.1033,0.8966,1.0821,0.9179,1.0637,0.9363
92,83.34561,580.12795,0.16115,0.04293943,1.74e-06,558693.0,0.081,0.98532,0.86114,0.72484,0.78713,0.99035,3.24869,0.12827319,0.0,558693.0,0.02518,0.9786,0.44068,0.32099,0.37143,0.78817,3.24151,0.21926667,0.0,558693.0,0.02513,0.96766,0.47761,0.24615,0.32487,0.77901,,1.0176,0.9824,1.1141,0.8859,1.117,0.883,1.1576,0.8424,1.1152,0.8847,1.1297,0.8703,1.1116,0.8884,1.1034,0.8966,1.0822,0.9178,1.0637,0.9363
93,82.90901,497.25468,0.13813,0.04190987,1.33e-06,558693.0,0.08057,0.9855,0.86901,0.72159,0.78847,0.99106,3.25042,0.13034317,0.0,558693.0,0.0252,0.97544,0.36842,0.34568,0.35669,0.78849,3.24272,0.21706863,0.0,558693.0,0.02514,0.96669,0.45333,0.26154,0.33171,0.77978,,1.0175,0.9825,1.114,0.886,1.117,0.883,1.1576,0.8424,1.1152,0.8848,1.1297,0.8703,1.1116,0.8884,1.1033,0.8967,1.0822,0.9178,1.0637,0.9363
94,83.09567,414.39047,0.11511,0.03862937,9.8e-07,558693.0,0.08075,0.98617,0.88051,0.72971,0.79805,0.99179,3.25056,0.12970496,0.0,558693.0,0.0252,0.97617,0.38356,0.34568,0.36364,0.79115,3.24159,0.22043161,0.0,558693.0,0.02513,0.96596,0.43421,0.25385,0.32039,0.77898,,1.0176,0.9824,1.1141,0.8859,1.117,0.883,1.1576,0.8424,1.1153,0.8847,1.1297,0.8703,1.1117,0.8883,1.1034,0.8966,1.0823,0.9178,1.0637,0.9363
95,82.93284,331.51466,0.09209,0.03847199,6.8e-07,558693.0,0.0806,0.98593,0.87366,0.72971,0.79522,0.99251,3.24714,0.13116244,0.0,558693.0,0.02517,0.97642,0.38889,0.34568,0.36601,0.79318,3.13033,0.22125452,0.0,558693.0,0.02427,0.96669,0.45333,0.26154,0.33171,0.78436,,1.0176,0.9824,1.1141,0.8859,1.1171,0.883,1.1577,0.8423,1.1153,0.8847,1.1298,0.8702,1.1117,0.8883,1.1034,0.8966,1.0823,0.9178,1.0637,0.9363
96,82.60222,248.62744,0.06906,0.04028286,4.4e-07,558693.0,0.08027,0.98632,0.88944,0.72484,0.79875,0.99166,3.19235,0.12743491,0.0,558693.0,0.02475,0.97739,0.40909,0.33333,0.36735,0.78846,3.17134,0.21233736,0.0,558693.0,0.02458,0.96742,0.47143,0.25385,0.33,0.78348,,1.0176,0.9824,1.1141,0.8859,1.1171,0.883,1.1577,0.8423,1.1153,0.8847,1.1298,0.8702,1.1117,0.8883,1.1034,0.8966,1.0823,0.9177,1.0637,0.9363
97,82.83811,165.75086,0.04604,0.03870511,2.5e-07,558693.0,0.0805,0.98617,0.87248,0.73864,0.8,0.99248,3.19652,0.12836557,0.0,558693.0,0.02478,0.9769,0.39706,0.33333,0.36242,0.78887,3.16752,0.2128617,0.0,558693.0,0.02455,0.96645,0.44595,0.25385,0.32353,0.78123,,1.0176,0.9824,1.1142,0.8859,1.117,0.883,1.1577,0.8423,1.1153,0.8847,1.1298,0.8702,1.1118,0.8882,1.1034,0.8966,1.0823,0.9177,1.0637,0.9363
98,82.88995,82.87558,0.02302,0.04016304,1.1e-07,558693.0,0.08055,0.98641,0.87777,0.74026,0.80317,0.9919,3.19934,0.13293354,0.0,558693.0,0.0248,0.97423,0.35294,0.37037,0.36145,0.79036,3.16857,0.21819368,0.0,558693.0,0.02456,0.96548,0.43182,0.29231,0.34862,0.7803,,1.0176,0.9824,1.1142,0.8858,1.1171,0.8829,1.1577,0.8423,1.1153,0.8847,1.1298,0.8702,1.1118,0.8882,1.1034,0.8966,1.0823,0.9177,1.0637,0.9363
99,83.18912,0.0,0.0,0.04083277,3e-08,558693.0,0.08084,0.9855,0.86544,0.72565,0.7894,0.99162,3.20045,0.12996595,0.0,558693.0,0.02481,0.9752,0.36709,0.35802,0.3625,0.79033,3.17285,0.21579971,0.0,558693.0,0.0246,0.96499,0.4186,0.27692,0.33333,0.78178,,1.0176,0.9824,1.1142,0.8858,1.1171,0.8829,1.1577,0.8423,1.1153,0.8847,1.1298,0.8702,1.1117,0.8882,1.1034,0.8966,1.0823,0.9177,1.0637,0.9363
