epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
16,63.63607,5463.33221,1.51759,0.10349167,9.673e-05,558693.0,0.06184,0.9703,0.70867,0.35146,0.46989,0.8755,3.05262,0.08400983,0.0,558693.0,0.02366,0.98055,0.51111,0.28395,0.36508,0.78557,3.03761,0.1260484,0.0,558693.0,0.02355,0.96937,0.53704,0.22308,0.31522,0.75937,,1.0336,0.9664,1.0409,0.9591,1.0317,0.9683,1.0336,0.9664,1.0366,0.9634,1.0464,0.9536,1.0524,0.9476,1.0252,0.9748,1.0196,0.9804,1.0086,0.9914
17,63.44737,5386.68534,1.4963,0.10210491,9.611e-05,558693.0,0.06166,0.9711,0.72995,0.36201,0.48399,0.87971,3.02485,0.07600814,0.0,558693.0,0.02345,0.98249,0.65517,0.23457,0.34545,0.78308,3.02403,0.11304917,0.0,558693.0,0.02344,0.97131,0.63636,0.21538,0.32184,0.78373,,1.0326,0.9674,1.0425,0.9575,1.0325,0.9675,1.0349,0.9651,1.0393,0.9608,1.0483,0.9517,1.0548,0.9452,1.0278,0.9722,1.0226,0.9774,1.0106,0.9894
18,63.94237,5313.53817,1.47598,0.1003842,9.545e-05,558693.0,0.06214,0.97152,0.736,0.37338,0.49542,0.8861,3.07067,0.07621899,0.0,558693.0,0.0238,0.98225,0.61111,0.2716,0.37607,0.80205,3.15127,0.11637959,0.0,558693.0,0.02443,0.96937,0.54,0.20769,0.3,0.77429,,1.0319,0.9681,1.0481,0.9519,1.0373,0.9627,1.0373,0.9627,1.0449,0.9551,1.0525,0.9475,1.0586,0.9414,1.0306,0.9694,1.0245,0.9754,1.012,0.988
19,63.63408,5240.07829,1.45558,0.09988008,9.474e-05,558693.0,0.06184,0.9707,0.71474,0.36201,0.4806,0.88852,3.03353,0.07386137,0.0,558693.0,0.02352,0.98201,0.58974,0.28395,0.38333,0.8137,3.01778,0.11162149,0.0,558693.0,0.02339,0.97131,0.63636,0.21538,0.32184,0.80108,,1.0341,0.9659,1.0514,0.9486,1.0384,0.9616,1.0395,0.9605,1.0473,0.9527,1.0539,0.9461,1.0626,0.9374,1.0333,0.9667,1.0265,0.9735,1.0151,0.9849
20,63.84112,5168.33307,1.43565,0.09752871,9.397e-05,558693.0,0.06204,0.97149,0.72897,0.37987,0.49947,0.89804,3.08664,0.07494395,0.0,558693.0,0.02393,0.98274,0.61905,0.32099,0.42276,0.82315,3.08391,0.11692667,0.0,558693.0,0.02391,0.96888,0.5125,0.31538,0.39048,0.79288,,1.0341,0.9659,1.0511,0.9489,1.0397,0.9603,1.042,0.958,1.0505,0.9495,1.0587,0.9413,1.0659,0.9341,1.036,0.964,1.0289,0.9711,1.0175,0.9825
21,64.49869,5099.6378,1.41657,0.09565817,9.316e-05,558693.0,0.06268,0.9724,0.75392,0.39042,0.51444,0.90115,3.03927,0.08225485,0.0,558693.0,0.02356,0.98079,0.52273,0.28395,0.368,0.79197,3.07415,0.12028866,0.0,558693.0,0.02383,0.96693,0.45946,0.26154,0.33333,0.7916,,1.0318,0.9682,1.0545,0.9455,1.0417,0.9583,1.0416,0.9584,1.0538,0.9463,1.0613,0.9387,1.0678,0.9322,1.0367,0.9633,1.0321,0.9679,1.0179,0.9821
22,63.90237,5029.31107,1.39703,0.09525439,9.23e-05,558693.0,0.0621,0.97222,0.74018,0.39773,0.51742,0.90586,3.08984,0.07707539,0.0,558693.0,0.02395,0.98274,0.63889,0.28395,0.39316,0.79763,3.0541,0.12414948,0.0,558693.0,0.02368,0.96693,0.44828,0.2,0.2766,0.76735,,1.0318,0.9682,1.0563,0.9437,1.043,0.9569,1.0437,0.9563,1.0548,0.9452,1.0619,0.9381,1.0706,0.9294,1.0385,0.9615,1.034,0.966,1.0192,0.9808
23,64.07109,4960.05398,1.37779,0.09333817,9.14e-05,558693.0,0.06227,0.97182,0.72795,0.39529,0.51236,0.91212,3.04195,0.07502694,0.0,558693.0,0.02358,0.98177,0.58824,0.24691,0.34783,0.80023,3.06119,0.11987614,0.0,558693.0,0.02373,0.97131,0.64286,0.20769,0.31395,0.77875,,1.0299,0.9701,1.06,0.94,1.0451,0.9549,1.0472,0.9528,1.06,0.9401,1.0653,0.9347,1.0755,0.9245,1.0413,0.9587,1.0351,0.9649,1.0201,0.9799
24,64.05197,4891.15441,1.35865,0.09247584,9.045e-05,558693.0,0.06225,0.97201,0.72504,0.40666,0.52106,0.91576,3.03943,0.08125929,0.0,558693.0,0.02356,0.98201,0.5814,0.30864,0.40323,0.78802,2.9912,0.11814873,0.0,558693.0,0.02319,0.96961,0.53165,0.32308,0.40191,0.79768,,1.032,0.968,1.0643,0.9357,1.0446,0.9554,1.0497,0.9503,1.0629,0.9371,1.0683,0.9317,1.0795,0.9205,1.0454,0.9546,1.0379,0.9621,1.0211,0.9789
25,64.00144,4822.48393,1.33958,0.09050399,8.946e-05,558693.0,0.0622,0.9735,0.75714,0.43019,0.54865,0.91753,3.01696,0.07836942,0.0,558693.0,0.02339,0.98128,0.55882,0.23457,0.33043,0.80181,3.04691,0.12448605,0.0,558693.0,0.02362,0.97058,0.61538,0.18462,0.28402,0.76462,,1.0335,0.9665,1.0679,0.9321,1.0463,0.9537,1.0534,0.9466,1.0664,0.9337,1.0712,0.9288,1.0822,0.9178,1.0457,0.9543,1.0392,0.9608,1.0227,0.9773
26,63.51452,4752.84281,1.32023,0.08986465,8.842e-05,558693.0,0.06172,0.97307,0.75072,0.42045,0.53902,0.92165,3.04013,0.08205887,0.0,558693.0,0.02357,0.98177,0.58333,0.25926,0.35897,0.76121,3.05638,0.13044636,0.0,558693.0,0.02369,0.96718,0.44681,0.16154,0.23729,0.75658,,1.033,0.967,1.0688,0.9312,1.0491,0.9509,1.0529,0.9471,1.0691,0.9309,1.0731,0.9269,1.0843,0.9157,1.0496,0.9504,1.0404,0.9596,1.0221,0.9779
27,64.39764,4685.91018,1.30164,0.08685576,8.734e-05,558693.0,0.06258,0.97325,0.74581,0.43344,0.54825,0.92834,3.03223,0.08405148,0.0,558693.0,0.02351,0.98201,0.5814,0.30864,0.40323,0.7899,3.0299,0.12925974,0.0,558693.0,0.02349,0.96864,0.50877,0.22308,0.31016,0.78017,,1.0339,0.9661,1.0706,0.9294,1.0505,0.9495,1.0559,0.9441,1.0724,0.9276,1.0738,0.9262,1.0874,0.9126,1.0501,0.9499,1.0438,0.9562,1.0229,0.9771
28,63.59495,4617.18717,1.28255,0.08692339,8.622e-05,558693.0,0.0618,0.97395,0.76446,0.43994,0.55848,0.92837,3.05434,0.08506238,0.0,558693.0,0.02368,0.97788,0.41935,0.32099,0.36364,0.79869,3.15218,0.12340944,0.0,558693.0,0.02444,0.96742,0.475,0.29231,0.3619,0.80003,,1.037,0.963,1.0754,0.9247,1.0506,0.9494,1.0582,0.9418,1.0758,0.9242,1.077,0.923,1.0893,0.9107,1.0518,0.9482,1.0459,0.9541,1.0231,0.9769
29,64.21737,4550.25836,1.26396,0.08492191,8.506e-05,558693.0,0.06241,0.97359,0.74494,0.44805,0.55955,0.93714,3.09554,0.07779426,0.0,558693.0,0.024,0.98201,0.5814,0.30864,0.40323,0.81327,3.18497,0.12410917,0.0,558693.0,0.02469,0.96864,0.5102,0.19231,0.27933,0.80258,,1.0357,0.9643,1.0778,0.9222,1.0518,0.9482,1.0587,0.9413,1.0796,0.9204,1.0818,0.9182,1.0903,0.9097,1.0515,0.9485,1.0471,0.9529,1.0229,0.9771
30,64.57839,4484.30803,1.24564,0.08428812,8.386e-05,558693.0,0.06276,0.97368,0.7473,0.44886,0.56085,0.93773,3.05032,0.08996334,0.0,558693.0,0.02365,0.97933,0.46552,0.33333,0.38849,0.79691,3.06294,0.12844963,0.0,558693.0,0.02374,0.96766,0.48148,0.3,0.36967,0.79839,,1.0368,0.9632,1.079,0.921,1.0532,0.9467,1.059,0.941,1.0808,0.9192,1.082,0.918,1.0948,0.9052,1.0533,0.9467,1.0489,0.9511,1.0261,0.9739
31,64.60415,4418.4982,1.22736,0.08143672,8.263e-05,558693.0,0.06278,0.97401,0.74705,0.46266,0.57143,0.9404,3.13356,0.0891808,0.0,558693.0,0.02429,0.97544,0.35294,0.2963,0.32215,0.79941,3.1396,0.13776225,0.0,558693.0,0.02434,0.96207,0.37255,0.29231,0.32759,0.7742,,1.0345,0.9655,1.0815,0.9186,1.0543,0.9456,1.0602,0.9398,1.0846,0.9155,1.0863,0.9137,1.0967,0.9033,1.0553,0.9446,1.0512,0.9488,1.0262,0.9738
32,64.29267,4352.12903,1.20892,0.0822829,8.136e-05,558693.0,0.06248,0.97416,0.75603,0.45779,0.57027,0.94296,3.1056,0.09099127,0.0,558693.0,0.02407,0.97933,0.46429,0.32099,0.37956,0.77352,3.06162,0.14362412,0.0,558693.0,0.02373,0.96304,0.3625,0.22308,0.27619,0.76407,,1.0343,0.9657,1.0854,0.9146,1.0552,0.9448,1.0633,0.9367,1.0865,0.9135,1.087,0.913,1.0987,0.9013,1.058,0.942,1.0533,0.9467,1.0275,0.9725
33,66.53039,4290.22582,1.19173,0.07827067,8.005e-05,558693.0,0.06466,0.9752,0.76396,0.48864,0.59604,0.94801,3.45777,0.08795747,0.0,558693.0,0.0268,0.98152,0.57143,0.24691,0.34483,0.77262,3.62622,0.13556126,0.0,558693.0,0.02811,0.96912,0.52381,0.25385,0.34197,0.78798,,1.036,0.964,1.0867,0.9133,1.0573,0.9427,1.064,0.936,1.0905,0.9095,1.0884,0.9116,1.1023,0.8977,1.0585,0.9415,1.0542,0.9458,1.0281,0.9719
34,78.02084,4249.39761,1.18039,0.07760387,7.872e-05,558693.0,0.07582,0.97532,0.77132,0.48458,0.59521,0.9529,3.44895,0.09278115,0.0,558693.0,0.02674,0.98298,0.63415,0.32099,0.42623,0.78747,3.3944,0.14734322,0.0,558693.0,0.02631,0.96888,0.51389,0.28462,0.36634,0.79254,,1.0365,0.9635,1.0867,0.9133,1.0574,0.9425,1.0631,0.9369,1.0935,0.9065,1.0886,0.9114,1.1046,0.8954,1.0609,0.9391,1.0547,0.9453,1.0305,0.9695
35,76.47703,4203.75859,1.16771,0.07858332,7.735e-05,558693.0,0.07432,0.9755,0.76826,0.49513,0.60217,0.94879,3.7387,0.08780126,0.0,558693.0,0.02898,0.97836,0.42857,0.2963,0.35036,0.78992,3.86911,0.14005625,0.0,558693.0,0.02999,0.9662,0.42105,0.18462,0.25668,0.78659,,1.036,0.964,1.0876,0.9124,1.0596,0.9404,1.0652,0.9348,1.0954,0.9046,1.0905,0.9095,1.1059,0.8941,1.0605,0.9394,1.0567,0.9433,1.0294,0.9706
36,67.08278,4140.45703,1.15013,0.07560122,7.595e-05,558693.0,0.06519,0.97657,0.80131,0.49756,0.61392,0.95253,3.149,0.09023831,0.0,558693.0,0.02441,0.97885,0.45161,0.34568,0.39161,0.77504,3.09949,0.13368729,0.0,558693.0,0.02403,0.96548,0.43023,0.28462,0.34259,0.79666,,1.0375,0.9625,1.0928,0.9072,1.0614,0.9386,1.0677,0.9323,1.0993,0.9007,1.0941,0.9059,1.1097,0.8903,1.0629,0.9371,1.0594,0.9406,1.0302,0.9698
37,64.4641,4072.68387,1.1313,0.07557352,7.452e-05,558693.0,0.06265,0.97666,0.79219,0.51055,0.62093,0.95405,3.05898,0.08618028,0.0,558693.0,0.02371,0.98079,0.52273,0.28395,0.368,0.78873,3.09403,0.14105836,0.0,558693.0,0.02398,0.96596,0.41667,0.19231,0.26316,0.784,,1.0374,0.9626,1.0944,0.9056,1.0636,0.9364,1.0693,0.9307,1.1027,0.8973,1.096,0.904,1.1134,0.8866,1.0637,0.9363,1.0604,0.9396,1.0294,0.9707
38,64.02171,4004.38847,1.11233,0.07471363,7.307e-05,558693.0,0.06222,0.97593,0.77431,0.50406,0.61062,0.95734,3.14415,0.08531821,0.0,558693.0,0.02437,0.98006,0.48649,0.22222,0.30508,0.78882,3.08081,0.14326038,0.0,558693.0,0.02388,0.96791,0.48,0.18462,0.26667,0.77699,,1.037,0.963,1.0978,0.9022,1.0634,0.9366,1.0702,0.9298,1.1052,0.8948,1.0955,0.9045,1.1155,0.8844,1.064,0.936,1.063,0.937,1.0303,0.9698
39,64.45198,3936.95215,1.0936,0.0731727,7.159e-05,558693.0,0.06264,0.97696,0.79332,0.52029,0.62843,0.95903,3.02376,0.08611942,0.0,558693.0,0.02344,0.97933,0.45833,0.2716,0.34109,0.80156,3.03577,0.14507635,0.0,558693.0,0.02353,0.9662,0.44156,0.26154,0.3285,0.78028,,1.0354,0.9646,1.0964,0.9036,1.0647,0.9353,1.072,0.928,1.1074,0.8926,1.0966,0.9034,1.1168,0.8832,1.0652,0.9347,1.0645,0.9355,1.0289,0.9711
40,64.18866,3869.28249,1.0748,0.07022267,7.008e-05,558693.0,0.06238,0.97745,0.80098,0.52922,0.63734,0.96328,3.10335,0.08851458,0.0,558693.0,0.02406,0.97836,0.43548,0.33333,0.37762,0.81287,3.1745,0.1521358,0.0,558693.0,0.02461,0.96475,0.40741,0.25385,0.3128,0.79132,,1.0349,0.9651,1.0969,0.9031,1.0671,0.9329,1.0722,0.9278,1.1077,0.8923,1.097,0.9031,1.1204,0.8796,1.067,0.933,1.0655,0.9344,1.0285,0.9715
41,63.4264,3800.72596,1.05576,0.07193816,6.856e-05,558693.0,0.06164,0.97723,0.79559,0.5276,0.63446,0.96118,3.02919,0.08687367,0.0,558693.0,0.02348,0.97958,0.4717,0.30864,0.37313,0.8218,3.16912,0.15102898,0.0,558693.0,0.02457,0.96645,0.43548,0.20769,0.28125,0.79917,,1.035,0.965,1.0969,0.9031,1.0681,0.9319,1.0735,0.9265,1.1108,0.8892,1.1002,0.8998,1.1218,0.8781,1.0671,0.9329,1.0666,0.9334,1.0293,0.9707
42,64.22986,3733.47308,1.03708,0.0680239,6.701e-05,558693.0,0.06242,0.97754,0.79592,0.53815,0.64213,0.96687,3.09019,0.10386767,0.0,558693.0,0.02395,0.97423,0.33766,0.32099,0.32911,0.76846,3.10923,0.16524384,0.0,558693.0,0.0241,0.9594,0.32039,0.25385,0.28326,0.76165,,1.0346,0.9654,1.0969,0.9031,1.0662,0.9338,1.075,0.925,1.1137,0.8864,1.1018,0.8982,1.123,0.877,1.069,0.931,1.0686,0.9314,1.0304,0.9697
43,63.86984,3665.89941,1.01831,0.06692269,6.545e-05,558693.0,0.06207,0.97796,0.79038,0.56006,0.65558,0.96811,3.04491,0.09037652,0.0,558693.0,0.0236,0.97885,0.44,0.2716,0.33588,0.79891,3.02155,0.15487711,0.0,558693.0,0.02342,0.96742,0.46875,0.23077,0.30928,0.78334,,1.0348,0.9652,1.0981,0.9019,1.0675,0.9325,1.0766,0.9234,1.116,0.884,1.1046,0.8954,1.1254,0.8746,1.0689,0.9311,1.0711,0.9289,1.0314,0.9686
44,63.5676,3598.12094,0.99948,0.06794747,6.387e-05,558693.0,0.06178,0.97802,0.79219,0.56006,0.65621,0.96874,3.06879,0.0928812,0.0,558693.0,0.02379,0.97617,0.37681,0.32099,0.34667,0.80863,3.03879,0.1546322,0.0,558693.0,0.02356,0.96499,0.42391,0.3,0.35135,0.79519,,1.0365,0.9635,1.0969,0.9031,1.0696,0.9304,1.0768,0.9232,1.1193,0.8807,1.1076,0.8924,1.1284,0.8715,1.0722,0.9278,1.0716,0.9283,1.0312,0.9688
45,63.88657,3530.90001,0.98081,0.06726381,6.227e-05,558693.0,0.06209,0.97827,0.79954,0.56006,0.65871,0.96801,3.0699,0.08980465,0.0,558693.0,0.0238,0.97715,0.39683,0.30864,0.34722,0.80678,3.186,0.15015357,0.0,558693.0,0.0247,0.96596,0.43243,0.24615,0.31373,0.78764,,1.0373,0.9627,1.0991,0.9009,1.0716,0.9283,1.0792,0.9208,1.1207,0.8794,1.1072,0.8928,1.1298,0.8701,1.073,0.9269,1.0723,0.9277,1.0319,0.9681
46,63.65309,3463.55767,0.9621,0.06537437,6.066e-05,558693.0,0.06186,0.97796,0.79719,0.55195,0.65228,0.97266,3.04476,0.09901349,0.0,558693.0,0.0236,0.9769,0.39706,0.33333,0.36242,0.78368,3.04977,0.15937676,0.0,558693.0,0.02364,0.96523,0.42169,0.26923,0.32864,0.78408,,1.0381,0.9619,1.1003,0.8997,1.0718,0.9282,1.0789,0.9211,1.1209,0.8791,1.111,0.889,1.1325,0.8675,1.0742,0.9258,1.0738,0.9262,1.0328,0.9672
47,63.83174,3396.56258,0.94349,0.06474712,5.904e-05,558693.0,0.06203,0.979,0.812,0.57143,0.6708,0.97376,3.04105,0.09306722,0.0,558693.0,0.02357,0.98104,0.53488,0.28395,0.37097,0.79016,3.05716,0.17160556,0.0,558693.0,0.0237,0.96693,0.44,0.16923,0.24444,0.76062,,1.0382,0.9618,1.1017,0.8983,1.0742,0.9257,1.0802,0.9198,1.1232,0.8769,1.1118,0.8882,1.1324,0.8676,1.077,0.923,1.075,0.9249,1.0331,0.9669
48,64.28764,3330.17113,0.92505,0.06352418,5.741e-05,558693.0,0.06248,0.97912,0.80791,0.58036,0.67548,0.97281,3.07473,0.1012253,0.0,558693.0,0.02384,0.9769,0.4,0.34568,0.37086,0.78457,3.09431,0.16682657,0.0,558693.0,0.02399,0.96256,0.38235,0.3,0.33621,0.77138,,1.0388,0.9612,1.1049,0.8951,1.074,0.926,1.0815,0.9185,1.124,0.876,1.1139,0.8861,1.135,0.865,1.0774,0.9226,1.0758,0.9241,1.0344,0.9656
49,64.41782,3263.99399,0.90666,0.06359181,5.577e-05,558693.0,0.0626,0.97897,0.79867,0.58604,0.67603,0.97236,3.07558,0.09427905,0.0,558693.0,0.02384,0.97496,0.34722,0.30864,0.3268,0.81264,3.01184,0.16357285,0.0,558693.0,0.02335,0.96596,0.42647,0.22308,0.29293,0.77971,,1.0389,0.961,1.1055,0.8945,1.0734,0.9266,1.0798,0.9202,1.1264,0.8736,1.1142,0.8858,1.1362,0.8638,1.0774,0.9226,1.0768,0.9232,1.0345,0.9655
