epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
49,79.61077,3759.88697,1.04441,0.06412219,5.577e-05,558693.0,0.07737,0.97872,0.81002,0.56412,0.66507,0.9721,3.36111,0.09633805,0.0,558693.0,0.02606,0.97715,0.38983,0.28395,0.32857,0.80282,3.23309,0.18185789,0.0,558693.0,0.02506,0.9662,0.43478,0.23077,0.30151,0.75485,,1.0576,0.9424,1.0942,0.9058,1.0941,0.9059,1.1125,0.8875,1.1105,0.8895,1.1314,0.8686,1.0658,0.9343,1.1279,0.8721,1.0828,0.9172,1.044,0.9559
50,82.58202,3691.78393,1.0255,0.0638092,5.413e-05,558693.0,0.08025,0.97842,0.80851,0.55519,0.65833,0.97271,3.69302,0.0975879,0.0,558693.0,0.02863,0.98006,0.49091,0.33333,0.39706,0.77261,3.19903,0.1694334,0.0,558693.0,0.0248,0.96766,0.47761,0.24615,0.32487,0.76525,,1.0575,0.9425,1.0959,0.9041,1.0952,0.9048,1.1151,0.885,1.113,0.887,1.1324,0.8676,1.0673,0.9327,1.1299,0.8701,1.0824,0.9176,1.0444,0.9556
51,77.91998,3618.82059,1.00523,0.06044629,5.248e-05,558693.0,0.07572,0.97994,0.83102,0.58279,0.68511,0.97577,3.2795,0.09702119,0.0,558693.0,0.02542,0.98128,0.54,0.33333,0.41221,0.80154,3.27343,0.18528585,0.0,558693.0,0.02538,0.96377,0.40206,0.3,0.34361,0.75298,,1.0569,0.9431,1.0943,0.9057,1.0951,0.9049,1.1165,0.8836,1.114,0.886,1.1346,0.8654,1.0706,0.9294,1.132,0.868,1.0853,0.9147,1.0448,0.9551
52,82.64691,3549.86201,0.98607,0.06072882,5.083e-05,558693.0,0.08032,0.97936,0.82956,0.56494,0.67214,0.97629,3.26719,0.09845847,0.0,558693.0,0.02533,0.97933,0.4697,0.38272,0.42177,0.79677,3.20873,0.18213513,0.0,558693.0,0.02487,0.96499,0.41026,0.24615,0.30769,0.75926,,1.0574,0.9426,1.0951,0.9049,1.0971,0.9029,1.1159,0.8841,1.1145,0.8855,1.1366,0.8634,1.0707,0.9293,1.132,0.868,1.0863,0.9137,1.0446,0.9553
53,80.6227,3478.67212,0.9663,0.06111282,4.917e-05,558693.0,0.07835,0.97991,0.82854,0.58442,0.68539,0.97377,3.25683,0.10667136,0.0,558693.0,0.02525,0.97958,0.47619,0.37037,0.41667,0.78601,3.20711,0.18910164,0.0,558693.0,0.02486,0.9662,0.44304,0.26923,0.33493,0.76233,,1.0562,0.9438,1.0952,0.9048,1.0984,0.9016,1.1169,0.8831,1.1176,0.8824,1.1379,0.8621,1.0727,0.9273,1.1328,0.8672,1.0869,0.9131,1.0455,0.9545
54,82.59804,3408.75541,0.94688,0.05870717,4.752e-05,558693.0,0.08027,0.9797,0.82192,0.58442,0.68311,0.97807,3.4387,0.10322194,0.0,558693.0,0.02666,0.98177,0.56,0.34568,0.42748,0.78835,3.31478,0.1869179,0.0,558693.0,0.0257,0.9662,0.43284,0.22308,0.29442,0.76438,,1.0552,0.9448,1.0943,0.9057,1.1001,0.8999,1.1177,0.8823,1.118,0.882,1.1387,0.8613,1.074,0.926,1.1352,0.8648,1.0877,0.9123,1.0459,0.9541
55,81.71582,3337.69263,0.92714,0.05730636,4.587e-05,558693.0,0.07941,0.98067,0.83333,0.60471,0.70085,0.97928,3.3873,0.10566653,0.0,558693.0,0.02626,0.98006,0.49123,0.34568,0.4058,0.78485,3.30941,0.189707,0.0,558693.0,0.02565,0.96475,0.39726,0.22308,0.28571,0.76624,,1.0549,0.9451,1.0941,0.9059,1.0989,0.9011,1.1173,0.8827,1.1186,0.8814,1.139,0.861,1.0742,0.9258,1.1363,0.8637,1.0875,0.9125,1.0474,0.9526
56,83.22811,3267.3969,0.90761,0.05776807,4.423e-05,558693.0,0.08088,0.98018,0.82658,0.59578,0.69245,0.98004,3.27036,0.10937496,0.0,558693.0,0.02535,0.9786,0.44444,0.34568,0.38889,0.79371,3.41584,0.20443545,0.0,558693.0,0.02648,0.96231,0.36264,0.25385,0.29864,0.76162,,1.0558,0.9441,1.0945,0.9055,1.1003,0.8997,1.1195,0.8805,1.1193,0.8807,1.1402,0.8598,1.0751,0.9249,1.1393,0.8607,1.0877,0.9123,1.0461,0.9538
57,78.22229,3193.03033,0.88695,0.05652027,4.259e-05,558693.0,0.07602,0.98064,0.83768,0.59903,0.69853,0.98011,3.26186,0.10753451,0.0,558693.0,0.02529,0.98249,0.59574,0.34568,0.4375,0.77445,3.25624,0.203786,0.0,558693.0,0.02524,0.96815,0.4902,0.19231,0.27624,0.75053,,1.0564,0.9436,1.0958,0.9042,1.0996,0.9004,1.1213,0.8787,1.1216,0.8784,1.1413,0.8587,1.0766,0.9234,1.1402,0.8598,1.088,0.912,1.0459,0.9541
58,80.07741,3119.8222,0.86662,0.05549408,4.096e-05,558693.0,0.07782,0.98122,0.8266,0.63068,0.71547,0.98138,3.25996,0.10485569,0.0,558693.0,0.02527,0.98031,0.5,0.32099,0.39098,0.79233,3.32908,0.19796544,0.0,558693.0,0.02581,0.96718,0.45614,0.2,0.27807,0.76158,,1.0566,0.9434,1.0955,0.9044,1.1,0.9,1.1233,0.8767,1.1224,0.8775,1.1422,0.8578,1.0782,0.9218,1.1413,0.8587,1.0895,0.9105,1.046,0.954
59,78.35313,3045.23558,0.8459,0.05505815,3.934e-05,558693.0,0.07614,0.98106,0.83796,0.61282,0.70792,0.98107,3.20215,0.10465936,0.0,558693.0,0.02482,0.98177,0.55357,0.38272,0.45255,0.79533,3.25409,0.19606404,0.0,558693.0,0.02523,0.96693,0.46053,0.26923,0.33981,0.76643,,1.0562,0.9438,1.0988,0.9012,1.0998,0.9002,1.1236,0.8764,1.1217,0.8783,1.1436,0.8564,1.0798,0.9202,1.143,0.857,1.09,0.91,1.0453,0.9547
60,79.91025,2971.52101,0.82542,0.05220441,3.773e-05,558693.0,0.07766,0.9821,0.84021,0.64448,0.72944,0.98345,3.83359,0.10584455,0.0,558693.0,0.02972,0.98031,0.5,0.30864,0.38168,0.79379,3.80672,0.19760152,0.0,558693.0,0.02951,0.96693,0.45312,0.22308,0.29897,0.76634,,1.0559,0.9441,1.0987,0.9013,1.1001,0.8999,1.1237,0.8763,1.1224,0.8776,1.1445,0.8555,1.0798,0.9202,1.1429,0.8571,1.0906,0.9094,1.0451,0.9549
61,83.85341,2900.02335,0.80556,0.05372108,3.613e-05,558693.0,0.08149,0.98164,0.83404,0.63636,0.72192,0.98326,3.72257,0.11322547,0.0,558693.0,0.02886,0.97885,0.44643,0.30864,0.36496,0.76949,3.77283,0.20494333,0.0,558693.0,0.02925,0.96426,0.39759,0.25385,0.30986,0.76139,,1.0562,0.9437,1.0999,0.9001,1.1009,0.8991,1.1241,0.8759,1.1234,0.8766,1.1451,0.8549,1.0804,0.9196,1.1436,0.8564,1.0904,0.9096,1.0447,0.9553
62,83.47394,2827.91057,0.78553,0.05309071,3.455e-05,558693.0,0.08112,0.98167,0.85218,0.61769,0.71624,0.98328,3.3968,0.11804193,0.0,558693.0,0.02633,0.98079,0.51786,0.35802,0.42336,0.77721,3.46622,0.20737998,0.0,558693.0,0.02687,0.96596,0.4375,0.26923,0.33333,0.76892,,1.0566,0.9434,1.101,0.8989,1.1018,0.8982,1.1253,0.8748,1.1239,0.8761,1.1459,0.8541,1.0825,0.9176,1.1449,0.8551,1.0908,0.9092,1.0438,0.9562
63,75.28754,2750.83792,0.76412,0.0519727,3.299e-05,558693.0,0.07317,0.98189,0.84341,0.63393,0.72382,0.98395,3.85409,0.12070817,0.0,558693.0,0.02988,0.97836,0.43103,0.30864,0.35971,0.77081,3.67073,0.21856332,0.0,558693.0,0.02846,0.96353,0.375,0.23077,0.28571,0.76163,,1.0561,0.9439,1.1016,0.8984,1.1008,0.8992,1.126,0.874,1.1255,0.8745,1.146,0.854,1.0824,0.9176,1.1453,0.8547,1.0906,0.9094,1.0441,0.9558
64,81.0653,2676.93129,0.74359,0.05222025,3.144e-05,558693.0,0.07878,0.98179,0.84142,0.63312,0.72256,0.98468,3.22298,0.1120582,0.0,558693.0,0.02498,0.98031,0.5,0.34568,0.40876,0.78799,3.2149,0.20639603,0.0,558693.0,0.02492,0.96377,0.38824,0.25385,0.30698,0.76837,,1.0547,0.9453,1.1005,0.8995,1.1012,0.8988,1.1258,0.8743,1.1261,0.8739,1.1471,0.8529,1.0825,0.9176,1.1457,0.8543,1.0908,0.9092,1.0439,0.956
65,79.38716,2601.94323,0.72276,0.05212397,2.992e-05,558693.0,0.07715,0.9824,0.84697,0.64692,0.73355,0.985,3.25605,0.12226091,0.0,558693.0,0.02524,0.97593,0.37838,0.34568,0.36129,0.79899,3.25956,0.21501088,0.0,558693.0,0.02527,0.96377,0.3956,0.27692,0.32579,0.76796,,1.055,0.945,1.1004,0.8996,1.1014,0.8986,1.1271,0.8729,1.1264,0.8736,1.1488,0.8512,1.0835,0.9165,1.1464,0.8535,1.0922,0.9078,1.044,0.9559
66,79.24426,2526.75348,0.70188,0.05117896,2.841e-05,558693.0,0.07701,0.98204,0.8342,0.64935,0.73026,0.98503,3.44261,0.10282341,0.0,558693.0,0.02669,0.98031,0.5,0.37037,0.42553,0.81275,3.22024,0.20336149,0.0,558693.0,0.02496,0.9645,0.41489,0.3,0.34821,0.76565,,1.0548,0.9451,1.1017,0.8983,1.1016,0.8984,1.1278,0.8722,1.1264,0.8736,1.1483,0.8517,1.0844,0.9157,1.1476,0.8524,1.0929,0.9071,1.0442,0.9558
67,79.73248,2451.67423,0.68102,0.0498696,2.693e-05,558693.0,0.07749,0.98307,0.84687,0.66883,0.74739,0.98683,3.92232,0.1158539,0.0,558693.0,0.03041,0.98128,0.53571,0.37037,0.43796,0.78735,3.40218,0.21070021,0.0,558693.0,0.02637,0.96669,0.45679,0.28462,0.35071,0.76686,,1.0554,0.9446,1.1015,0.8984,1.1023,0.8977,1.1289,0.8711,1.1274,0.8725,1.1491,0.8509,1.0862,0.9138,1.1488,0.8512,1.0933,0.9067,1.0438,0.9562
68,79.8814,2376.527,0.66015,0.04786036,2.548e-05,558693.0,0.07763,0.98331,0.8517,0.67127,0.75079,0.98765,3.38425,0.11507097,0.0,558693.0,0.02623,0.98055,0.50909,0.34568,0.41176,0.80034,3.23641,0.21176016,0.0,558693.0,0.02509,0.96402,0.39024,0.24615,0.30189,0.76375,,1.0552,0.9448,1.1007,0.8993,1.1025,0.8975,1.128,0.872,1.1265,0.8735,1.1495,0.8505,1.0866,0.9134,1.1488,0.8512,1.0931,0.9069,1.0443,0.9557
69,79.75413,2301.18997,0.63922,0.04691651,2.405e-05,558693.0,0.07751,0.98353,0.86938,0.65909,0.74977,0.9879,3.28801,0.11955906,0.0,558693.0,0.02549,0.98152,0.54902,0.34568,0.42424,0.79401,3.23579,0.22120242,0.0,558693.0,0.02508,0.96718,0.46377,0.24615,0.32161,0.76386,,1.0549,0.9451,1.1016,0.8983,1.1022,0.8978,1.1291,0.8709,1.1278,0.8722,1.1502,0.8498,1.0878,0.9122,1.1491,0.8509,1.0938,0.9062,1.0437,0.9563
70,82.81838,2226.98011,0.61861,0.0489261,2.265e-05,558693.0,0.08048,0.98356,0.85436,0.67614,0.75487,0.98641,3.26376,0.12104474,0.0,558693.0,0.0253,0.98055,0.50943,0.33333,0.40299,0.79858,3.2095,0.21736926,0.0,558693.0,0.02488,0.96742,0.46774,0.22308,0.30208,0.76908,,1.0551,0.9449,1.1027,0.8973,1.1024,0.8976,1.1294,0.8706,1.1279,0.8721,1.1503,0.8496,1.0883,0.9117,1.1491,0.8509,1.0936,0.9064,1.0428,0.9571
71,78.20596,2150.7374,0.59743,0.04730251,2.128e-05,558693.0,0.076,0.9838,0.86674,0.67045,0.75606,0.98758,3.94756,0.11708123,0.0,558693.0,0.0306,0.97812,0.43284,0.35802,0.39189,0.80112,3.27737,0.21533432,0.0,558693.0,0.02541,0.96548,0.42857,0.27692,0.33645,0.76992,,1.055,0.945,1.1028,0.8972,1.1036,0.8964,1.1288,0.8712,1.1278,0.8722,1.1507,0.8493,1.0878,0.9122,1.1496,0.8504,1.0939,0.9061,1.0425,0.9575
72,78.50092,2074.55,0.57626,0.04614791,1.995e-05,558693.0,0.07629,0.98477,0.86368,0.70455,0.77604,0.98842,3.25534,0.11748945,0.0,558693.0,0.02524,0.98006,0.4918,0.37037,0.42254,0.79054,3.18127,0.21608902,0.0,558693.0,0.02466,0.96693,0.46053,0.26923,0.33981,0.76136,,1.0546,0.9454,1.1027,0.8973,1.1034,0.8966,1.1298,0.8702,1.1284,0.8716,1.1503,0.8497,1.0881,0.912,1.1503,0.8496,1.0942,0.9058,1.0427,0.9572
73,80.80028,1999.10795,0.55531,0.04685145,1.864e-05,558693.0,0.07852,0.98401,0.85442,0.69075,0.76391,0.98858,3.4161,0.11692656,0.0,558693.0,0.02648,0.98006,0.49091,0.33333,0.39706,0.79342,3.24897,0.21877652,0.0,558693.0,0.02519,0.96693,0.45455,0.23077,0.30612,0.76428,,1.0538,0.9462,1.103,0.897,1.1045,0.8955,1.1293,0.8707,1.1285,0.8715,1.1512,0.8488,1.0888,0.9112,1.1503,0.8497,1.0944,0.9056,1.0429,0.9571
74,78.80576,1922.85819,0.53413,0.04458316,1.737e-05,558693.0,0.07658,0.98438,0.86708,0.68831,0.76742,0.98934,3.29643,0.11847311,0.0,558693.0,0.02555,0.98055,0.50943,0.33333,0.40299,0.78948,3.26694,0.21959219,0.0,558693.0,0.02533,0.96645,0.44444,0.24615,0.31683,0.76763,,1.0537,0.9463,1.1037,0.8963,1.1046,0.8954,1.1297,0.8704,1.1287,0.8713,1.1512,0.8488,1.089,0.9111,1.1506,0.8494,1.0939,0.9061,1.0431,0.9568
75,77.40873,1846.09999,0.51281,0.04539068,1.614e-05,558693.0,0.07523,0.98465,0.87206,0.69156,0.77139,0.98897,3.34497,0.11557022,0.0,558693.0,0.02593,0.98006,0.49057,0.32099,0.38806,0.79941,3.2915,0.21895954,0.0,558693.0,0.02552,0.96572,0.42254,0.23077,0.29851,0.76926,,1.053,0.947,1.1038,0.8962,1.1052,0.8948,1.1302,0.8698,1.1293,0.8707,1.1521,0.8479,1.0893,0.9107,1.1507,0.8493,1.0942,0.9058,1.0425,0.9574
76,82.89969,1770.96505,0.49193,0.04244202,1.494e-05,558693.0,0.08056,0.98505,0.86706,0.70942,0.78036,0.99097,3.33374,0.11702918,0.0,558693.0,0.02584,0.98249,0.59574,0.34568,0.4375,0.79856,3.23556,0.21882641,0.0,558693.0,0.02508,0.96912,0.52381,0.25385,0.34197,0.7717,,1.0532,0.9468,1.104,0.896,1.1052,0.8948,1.1307,0.8693,1.1296,0.8704,1.1524,0.8476,1.0894,0.9106,1.151,0.849,1.0946,0.9054,1.0424,0.9575
77,81.68585,1695.28864,0.47091,0.04443723,1.378e-05,558693.0,0.07938,0.98474,0.86282,0.70455,0.77569,0.98921,3.3413,0.11754428,0.0,558693.0,0.0259,0.98201,0.57143,0.34568,0.43077,0.80263,3.24114,0.22625042,0.0,558693.0,0.02513,0.96718,0.46032,0.22308,0.30052,0.77109,,1.053,0.947,1.1041,0.8959,1.1051,0.8949,1.1311,0.8689,1.1302,0.8698,1.1524,0.8476,1.0892,0.9108,1.1514,0.8486,1.095,0.905,1.0425,0.9575
78,80.55713,1619.16007,0.44977,0.04439258,1.266e-05,558693.0,0.07829,0.98383,0.84314,0.69805,0.76377,0.98969,3.22726,0.11940434,0.0,558693.0,0.02502,0.97933,0.46774,0.35802,0.40559,0.79998,3.32975,0.22112534,0.0,558693.0,0.02581,0.96377,0.38824,0.25385,0.30698,0.77189,,1.0529,0.9471,1.1045,0.8955,1.1053,0.8947,1.1308,0.8692,1.1305,0.8695,1.1526,0.8474,1.0896,0.9104,1.1516,0.8484,1.0953,0.9047,1.0424,0.9576
79,80.82306,1542.98725,0.42861,0.0438111,1.158e-05,558693.0,0.07855,0.98453,0.86114,0.69968,0.77206,0.98926,3.23198,0.12584752,0.0,558693.0,0.02505,0.97982,0.48485,0.39506,0.43537,0.80197,3.19239,0.2334616,0.0,558693.0,0.02475,0.96402,0.40426,0.29231,0.33929,0.77427,,1.053,0.947,1.1046,0.8954,1.1054,0.8946,1.1309,0.8691,1.1305,0.8695,1.1527,0.8473,1.0901,0.9099,1.1523,0.8477,1.0955,0.9045,1.0423,0.9576
80,82.50582,1467.09434,0.40753,0.04343906,1.054e-05,558693.0,0.08018,0.9852,0.86627,0.7151,0.78346,0.98969,3.46889,0.12135309,0.0,558693.0,0.02689,0.97958,0.47619,0.37037,0.41667,0.79916,3.25382,0.22951947,0.0,558693.0,0.02522,0.96402,0.40625,0.3,0.34513,0.76934,,1.0527,0.9473,1.105,0.895,1.1058,0.8942,1.1312,0.8688,1.1308,0.8691,1.1529,0.8471,1.0905,0.9095,1.1526,0.8474,1.0954,0.9046,1.0424,0.9576
81,67.58618,1387.7651,0.38549,0.04202697,9.55e-06,558693.0,0.06568,0.98571,0.87798,0.71834,0.79018,0.99055,3.0774,0.12052746,0.0,558693.0,0.02386,0.98031,0.5,0.34568,0.40876,0.79857,3.05418,0.22813137,0.0,558693.0,0.02368,0.9662,0.44304,0.26923,0.33493,0.76596,,1.0521,0.9478,1.1048,0.8951,1.1059,0.8941,1.1314,0.8686,1.1313,0.8686,1.1534,0.8466,1.091,0.909,1.1528,0.8472,1.0953,0.9047,1.0423,0.9577
82,64.2325,1308.03193,0.36334,0.04149817,8.6e-06,558693.0,0.06242,0.98575,0.8722,0.72565,0.7922,0.99001,3.063,0.12118278,0.0,558693.0,0.02374,0.98152,0.54902,0.34568,0.42424,0.79785,3.05301,0.232254,0.0,558693.0,0.02367,0.96693,0.45833,0.25385,0.32673,0.76672,,1.0519,0.948,1.1052,0.8948,1.1057,0.8943,1.1319,0.8681,1.1318,0.8682,1.1537,0.8463,1.0912,0.9088,1.153,0.847,1.0954,0.9046,1.0419,0.9581
83,64.06318,1228.63556,0.34129,0.04247611,7.7e-06,558693.0,0.06226,0.98547,0.87928,0.70942,0.78527,0.98962,3.08139,0.12578261,0.0,558693.0,0.02389,0.9786,0.4507,0.39506,0.42105,0.79897,3.04382,0.2313793,0.0,558693.0,0.0236,0.96329,0.39394,0.3,0.34061,0.77243,,1.0521,0.9479,1.1053,0.8947,1.1057,0.8943,1.1322,0.8678,1.1321,0.8679,1.1536,0.8464,1.0912,0.9088,1.1528,0.8471,1.0956,0.9044,1.0414,0.9586
84,63.87328,1149.56647,0.31932,0.04252331,6.84e-06,558693.0,0.06207,0.9852,0.862,0.71997,0.78461,0.9898,3.03794,0.12311108,0.0,558693.0,0.02355,0.98006,0.49123,0.34568,0.4058,0.80158,3.08083,0.23079363,0.0,558693.0,0.02388,0.96548,0.42683,0.26923,0.33019,0.77253,,1.0523,0.9477,1.1054,0.8946,1.1061,0.8939,1.1321,0.868,1.1321,0.8679,1.1538,0.8462,1.0914,0.9086,1.1532,0.8468,1.0956,0.9043,1.041,0.959
85,63.88565,1070.85278,0.29746,0.04064907,6.03e-06,558693.0,0.06209,0.98568,0.87636,0.71916,0.79001,0.99097,3.0884,0.1195567,0.0,558693.0,0.02394,0.98201,0.56604,0.37037,0.44776,0.80435,3.03846,0.23048129,0.0,558693.0,0.02355,0.96645,0.44444,0.24615,0.31683,0.77373,,1.052,0.948,1.1055,0.8945,1.1061,0.8939,1.1322,0.8678,1.1324,0.8676,1.1539,0.8461,1.0915,0.9085,1.1534,0.8465,1.0957,0.9043,1.0408,0.9592
86,64.18542,992.52475,0.2757,0.04072794,5.26e-06,558693.0,0.06238,0.9859,0.8787,0.72321,0.79341,0.9911,3.0526,0.12107834,0.0,558693.0,0.02366,0.98031,0.5,0.38272,0.43357,0.79535,3.17478,0.2257728,0.0,558693.0,0.02461,0.96426,0.4023,0.26923,0.32258,0.77063,,1.0519,0.9481,1.1057,0.8943,1.1062,0.8938,1.1325,0.8675,1.1326,0.8674,1.154,0.846,1.0917,0.9083,1.1534,0.8466,1.0957,0.9043,1.0407,0.9593
87,64.29658,914.53331,0.25404,0.04176013,4.55e-06,558693.0,0.06248,0.9855,0.87712,0.71266,0.78639,0.99113,3.1409,0.12874921,0.0,558693.0,0.02435,0.97933,0.4697,0.38272,0.42177,0.79997,3.14142,0.23545151,0.0,558693.0,0.02435,0.96475,0.41379,0.27692,0.3318,0.7714,,1.0518,0.9482,1.1058,0.8942,1.1063,0.8937,1.1326,0.8674,1.1325,0.8675,1.1541,0.8459,1.0919,0.9081,1.1535,0.8465,1.0958,0.9042,1.0405,0.9595
88,64.02536,836.8161,0.23245,0.04127719,3.89e-06,558693.0,0.06222,0.98644,0.88681,0.73133,0.8016,0.99117,3.08297,0.12563967,0.0,558693.0,0.0239,0.98055,0.50909,0.34568,0.41176,0.80169,3.05345,0.23483188,0.0,558693.0,0.02367,0.96718,0.46575,0.26154,0.33498,0.77254,,1.0518,0.9481,1.1059,0.8941,1.1063,0.8937,1.1327,0.8673,1.1326,0.8674,1.1541,0.8459,1.092,0.908,1.1536,0.8464,1.0959,0.9041,1.0404,0.9596
89,64.24851,759.42794,0.21095,0.04055072,3.27e-06,558693.0,0.06244,0.98584,0.87771,0.7224,0.79252,0.99169,3.09261,0.1208455,0.0,558693.0,0.02397,0.98079,0.51786,0.35802,0.42336,0.79703,3.09575,0.23124804,0.0,558693.0,0.024,0.96693,0.45946,0.26154,0.33333,0.7704,,1.0517,0.9483,1.1058,0.8942,1.1064,0.8936,1.1328,0.8672,1.1327,0.8673,1.1543,0.8457,1.0921,0.9079,1.1537,0.8463,1.0958,0.9042,1.0403,0.9597
90,64.09213,682.31311,0.18953,0.04072348,2.71e-06,558693.0,0.06229,0.98599,0.87391,0.73133,0.79629,0.99175,3.11912,0.12213601,0.0,558693.0,0.02418,0.98006,0.49091,0.33333,0.39706,0.80274,3.13414,0.23025548,0.0,558693.0,0.0243,0.96645,0.44872,0.26923,0.33654,0.77195,,1.0517,0.9482,1.1058,0.8942,1.1064,0.8936,1.1329,0.8671,1.1327,0.8673,1.1544,0.8456,1.0921,0.9079,1.1538,0.8462,1.0959,0.9041,1.0402,0.9597
91,64.09401,605.48153,0.16819,0.0413898,2.2e-06,558693.0,0.06229,0.98492,0.86508,0.70779,0.77857,0.99183,3.0889,0.12257318,0.0,558693.0,0.02394,0.98177,0.56,0.34568,0.42748,0.80151,3.08553,0.2346407,0.0,558693.0,0.02392,0.96693,0.45714,0.24615,0.32,0.7685,,1.0516,0.9484,1.1059,0.8941,1.1065,0.8935,1.1329,0.8671,1.1326,0.8674,1.1544,0.8456,1.0922,0.9078,1.1538,0.8462,1.096,0.904,1.0401,0.9599
92,64.21714,528.93316,0.14693,0.03940705,1.74e-06,558693.0,0.06241,0.98568,0.87711,0.71834,0.78983,0.99205,3.10715,0.12721353,0.0,558693.0,0.02409,0.97933,0.46774,0.35802,0.40559,0.80028,3.11341,0.23470244,0.0,558693.0,0.02413,0.96523,0.42529,0.28462,0.34101,0.77343,,1.0516,0.9484,1.1059,0.8941,1.1066,0.8935,1.1329,0.8671,1.1327,0.8673,1.1545,0.8455,1.0923,0.9077,1.1538,0.8461,1.096,0.9039,1.0401,0.9599
93,64.66393,452.67566,0.12574,0.04155964,1.33e-06,558693.0,0.06284,0.98623,0.87633,0.7362,0.80018,0.99122,3.10521,0.12243785,0.0,558693.0,0.02407,0.98079,0.51786,0.35802,0.42336,0.80053,3.07966,0.22951704,0.0,558693.0,0.02387,0.96645,0.44737,0.26154,0.3301,0.771,,1.0515,0.9485,1.1059,0.894,1.1066,0.8934,1.1329,0.8671,1.1326,0.8673,1.1546,0.8454,1.0924,0.9077,1.1539,0.8461,1.096,0.904,1.0401,0.9599
94,64.25913,376.64094,0.10462,0.03884862,9.8e-07,558693.0,0.06245,0.98602,0.87992,0.72565,0.79537,0.99196,3.11628,0.11997602,0.0,558693.0,0.02416,0.98079,0.51724,0.37037,0.43165,0.80742,3.13455,0.22833009,0.0,558693.0,0.0243,0.9662,0.44444,0.27692,0.34123,0.77093,,1.0515,0.9485,1.1059,0.894,1.1066,0.8934,1.1329,0.8671,1.1326,0.8674,1.1546,0.8454,1.0924,0.9076,1.1539,0.8461,1.096,0.904,1.04,0.96
95,64.35972,300.85573,0.08357,0.03992859,6.8e-07,558693.0,0.06255,0.98657,0.88275,0.73945,0.80477,0.99151,3.14375,0.12822143,0.0,558693.0,0.02437,0.97958,0.47692,0.38272,0.42466,0.79674,3.11343,0.23660042,0.0,558693.0,0.02414,0.96426,0.4023,0.26923,0.32258,0.76934,,1.0515,0.9485,1.106,0.894,1.1067,0.8933,1.133,0.867,1.1326,0.8673,1.1546,0.8454,1.0924,0.9076,1.154,0.846,1.0961,0.9039,1.04,0.9599
96,64.16671,225.30013,0.06258,0.03960356,4.4e-07,558693.0,0.06236,0.98553,0.8677,0.72403,0.78938,0.99166,3.15894,0.12388698,0.0,558693.0,0.02449,0.97909,0.45902,0.34568,0.39437,0.79785,3.22276,0.23288118,0.0,558693.0,0.02498,0.96523,0.41975,0.26154,0.32227,0.77226,,1.0515,0.9485,1.106,0.894,1.1067,0.8933,1.133,0.867,1.1326,0.8673,1.1546,0.8454,1.0924,0.9077,1.154,0.846,1.0961,0.9039,1.04,0.96
97,64.09963,149.97559,0.04166,0.03865575,2.5e-07,558693.0,0.06229,0.98629,0.88023,0.73377,0.80035,0.99213,3.10441,0.12854879,0.0,558693.0,0.02407,0.98055,0.50847,0.37037,0.42857,0.80196,3.09326,0.23679574,0.0,558693.0,0.02398,0.96402,0.40217,0.28462,0.33333,0.77442,,1.0515,0.9485,1.106,0.894,1.1067,0.8933,1.133,0.867,1.1327,0.8673,1.1546,0.8454,1.0924,0.9076,1.154,0.846,1.0961,0.9039,1.04,0.96
98,63.82819,74.87507,0.0208,0.040639,1.1e-07,558693.0,0.06203,0.98596,0.87306,0.73133,0.79594,0.9916,3.04891,0.12891703,0.0,558693.0,0.02363,0.98152,0.54717,0.35802,0.43284,0.79773,3.11465,0.24079194,0.0,558693.0,0.02414,0.96572,0.42667,0.24615,0.3122,0.7724,,1.0515,0.9485,1.106,0.8939,1.1067,0.8933,1.133,0.867,1.1327,0.8673,1.1546,0.8454,1.0924,0.9076,1.154,0.846,1.0961,0.9039,1.04,0.96
99,64.03032,0.0,0.0,0.04034104,3e-08,558693.0,0.06223,0.98593,0.88183,0.72078,0.79321,0.99201,3.04623,0.12707307,0.0,558693.0,0.02361,0.98079,0.51852,0.34568,0.41481,0.80052,3.02653,0.24091412,0.0,558693.0,0.02346,0.96669,0.45455,0.26923,0.33816,0.77151,,1.0515,0.9485,1.106,0.8939,1.1067,0.8933,1.133,0.867,1.1327,0.8673,1.1546,0.8454,1.0924,0.9076,1.154,0.846,1.0961,0.9039,1.04,0.96
