epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
50,78.3959,3894.07916,1.08169,0.05992315,5.413e-05,558693.0,0.07619,0.97964,0.82981,0.57386,0.6785,0.97702,3.0286,0.10501846,0.0,558693.0,0.02348,0.97812,0.41509,0.2716,0.32836,0.78172,3.01414,0.18439823,0.0,558693.0,0.02337,0.96377,0.34921,0.16923,0.22798,0.77256,,1.0265,0.9735,1.075,0.925,1.1185,0.8815,1.1056,0.8944,1.18,0.82,1.0823,0.9177,1.1534,0.8466,1.0862,0.9138,1.0774,0.9226,1.057,0.943
51,78.49061,3813.70318,1.05936,0.05976684,5.248e-05,558693.0,0.07628,0.97948,0.81756,0.58198,0.67994,0.97657,3.03122,0.09774659,0.0,558693.0,0.0235,0.98006,0.49057,0.32099,0.38806,0.80361,3.02909,0.18708015,0.0,558693.0,0.02348,0.96572,0.40351,0.17692,0.24599,0.76349,,1.0246,0.9754,1.0743,0.9257,1.1188,0.8812,1.107,0.893,1.1799,0.82,1.0828,0.9172,1.1553,0.8447,1.0869,0.9131,1.0779,0.9221,1.0576,0.9424
52,78.35492,3733.27802,1.03702,0.05891052,5.083e-05,558693.0,0.07615,0.97967,0.81736,0.58847,0.68429,0.97876,3.02581,0.104106,0.0,558693.0,0.02346,0.97763,0.4127,0.32099,0.36111,0.7868,3.02809,0.18987256,0.0,558693.0,0.02347,0.9645,0.41111,0.28462,0.33636,0.77029,,1.0254,0.9746,1.075,0.925,1.1204,0.8796,1.108,0.892,1.1817,0.8183,1.0843,0.9157,1.1547,0.8453,1.0883,0.9117,1.0784,0.9216,1.0588,0.9412
53,78.08767,3652.70187,1.01464,0.0564697,4.917e-05,558693.0,0.07589,0.98018,0.82151,0.60146,0.69447,0.98211,3.01441,0.1110247,0.0,558693.0,0.02337,0.9769,0.39706,0.33333,0.36242,0.78781,3.01708,0.19941282,0.0,558693.0,0.02339,0.96304,0.38043,0.26923,0.31532,0.77392,,1.0239,0.9761,1.0737,0.9263,1.1215,0.8785,1.1083,0.8917,1.1828,0.8172,1.0849,0.9151,1.1569,0.8431,1.0887,0.9113,1.0784,0.9216,1.0596,0.9404
54,78.513,3572.56422,0.99238,0.05678456,4.752e-05,558693.0,0.0763,0.98082,0.83058,0.61282,0.70528,0.98104,3.02204,0.11527867,0.0,558693.0,0.02343,0.97739,0.40625,0.32099,0.35862,0.7799,3.00733,0.20904676,0.0,558693.0,0.02331,0.96256,0.36364,0.24615,0.29358,0.76409,,1.0247,0.9753,1.0733,0.9267,1.1221,0.8779,1.109,0.891,1.1836,0.8164,1.0854,0.9146,1.1585,0.8415,1.0895,0.9105,1.0781,0.922,1.06,0.94
55,78.71816,3492.64578,0.97018,0.05775399,4.587e-05,558693.0,0.0765,0.981,0.84528,0.60308,0.70393,0.97971,3.01423,0.10799026,0.0,558693.0,0.02337,0.97715,0.4058,0.34568,0.37333,0.79048,3.01744,0.19104599,0.0,558693.0,0.02339,0.96475,0.41176,0.26923,0.32558,0.77103,,1.0237,0.9763,1.0739,0.9261,1.1226,0.8774,1.1118,0.8882,1.1843,0.8157,1.0861,0.9139,1.1604,0.8396,1.0914,0.9086,1.0787,0.9213,1.0601,0.9399
56,78.50889,3412.61158,0.94795,0.05463884,4.423e-05,558693.0,0.0763,0.98122,0.83885,0.61688,0.71094,0.98114,3.00823,0.11006816,0.0,558693.0,0.02332,0.97715,0.40299,0.33333,0.36486,0.79775,3.0219,0.19795158,0.0,558693.0,0.02343,0.9628,0.38384,0.29231,0.33188,0.77309,,1.0241,0.9759,1.0759,0.9241,1.1232,0.8768,1.1139,0.8861,1.1859,0.8141,1.086,0.914,1.1607,0.8393,1.0918,0.9082,1.0797,0.9203,1.0611,0.9389
57,78.6653,3332.74325,0.92576,0.05572224,4.259e-05,558693.0,0.07645,0.98076,0.83167,0.60958,0.70351,0.98153,3.07587,0.10888265,0.0,558693.0,0.02384,0.97788,0.41667,0.30864,0.35461,0.78712,3.05137,0.19852162,0.0,558693.0,0.02365,0.96596,0.4359,0.26154,0.32692,0.77411,,1.0243,0.9757,1.0782,0.9218,1.1246,0.8754,1.114,0.886,1.1872,0.8127,1.088,0.9121,1.1628,0.8372,1.0928,0.9072,1.0798,0.9202,1.0609,0.9391
58,79.45778,3253.4664,0.90374,0.05245704,4.096e-05,558693.0,0.07722,0.98195,0.84825,0.63068,0.72346,0.98361,3.07402,0.11056701,0.0,558693.0,0.02383,0.97642,0.38571,0.33333,0.35762,0.79106,3.06832,0.20427989,0.0,558693.0,0.02379,0.96426,0.40449,0.27692,0.32877,0.76693,,1.0234,0.9766,1.0776,0.9224,1.1253,0.8747,1.1149,0.8851,1.1884,0.8115,1.0877,0.9123,1.1646,0.8354,1.094,0.906,1.0803,0.9197,1.0618,0.9382
59,79.39584,3174.14223,0.88171,0.05408762,3.934e-05,558693.0,0.07716,0.98067,0.82251,0.61688,0.70501,0.98411,3.05551,0.10829606,0.0,558693.0,0.02369,0.9752,0.35211,0.30864,0.32895,0.79863,3.07369,0.1996625,0.0,558693.0,0.02383,0.96377,0.4,0.29231,0.33778,0.76705,,1.0222,0.9778,1.077,0.923,1.125,0.875,1.1152,0.8848,1.1895,0.8104,1.0881,0.9119,1.1659,0.8341,1.0943,0.9057,1.0808,0.9192,1.0622,0.9378
60,79.23563,3094.71328,0.85964,0.05182067,3.773e-05,558693.0,0.077,0.98097,0.82581,0.62338,0.71045,0.98526,3.0689,0.11157314,0.0,558693.0,0.02379,0.97715,0.39344,0.2963,0.33803,0.79164,3.04325,0.20388511,0.0,558693.0,0.02359,0.9662,0.43662,0.23846,0.30846,0.77059,,1.0221,0.9779,1.0789,0.9211,1.1272,0.8728,1.1146,0.8854,1.1896,0.8104,1.0898,0.9102,1.1674,0.8326,1.0962,0.9038,1.0815,0.9185,1.0624,0.9376
61,79.73862,3015.59885,0.83767,0.05198403,3.613e-05,558693.0,0.07749,0.98176,0.84273,0.63068,0.72145,0.98446,3.05937,0.11467749,0.0,558693.0,0.02372,0.97617,0.36923,0.2963,0.32877,0.79315,3.05527,0.20246063,0.0,558693.0,0.02368,0.96523,0.40845,0.22308,0.28856,0.77384,,1.023,0.977,1.0797,0.9203,1.1282,0.8718,1.1145,0.8856,1.1911,0.8088,1.0896,0.9104,1.1691,0.8309,1.0959,0.9041,1.0822,0.9178,1.0628,0.9372
62,79.41092,2936.27215,0.81563,0.05000578,3.455e-05,558693.0,0.07717,0.9817,0.84389,0.62744,0.71974,0.9871,3.06532,0.10775893,0.0,558693.0,0.02376,0.97715,0.39344,0.2963,0.33803,0.7982,3.05901,0.19988533,0.0,558693.0,0.02371,0.9645,0.41111,0.28462,0.33636,0.77509,,1.023,0.977,1.079,0.921,1.1292,0.8707,1.1136,0.8864,1.1911,0.8088,1.0901,0.9099,1.1692,0.8308,1.0956,0.9044,1.0827,0.9173,1.0633,0.9367
63,79.49858,2856.99212,0.79361,0.04986391,3.299e-05,558693.0,0.07726,0.98264,0.84753,0.65422,0.73843,0.98494,3.07612,0.11928994,0.0,558693.0,0.02385,0.97715,0.41558,0.39506,0.40506,0.78915,3.06421,0.21579585,0.0,558693.0,0.02375,0.9645,0.4,0.24615,0.30476,0.76481,,1.0227,0.9773,1.0795,0.9205,1.1285,0.8715,1.1138,0.8862,1.1919,0.8081,1.0926,0.9074,1.1695,0.8305,1.0959,0.9041,1.0835,0.9165,1.0629,0.9371
64,79.54902,2777.73253,0.77159,0.05166343,3.144e-05,558693.0,0.07731,0.98179,0.83281,0.64286,0.72561,0.98585,3.01108,0.11532208,0.0,558693.0,0.02334,0.97544,0.36842,0.34568,0.35669,0.79347,3.03096,0.21114567,0.0,558693.0,0.0235,0.96086,0.35238,0.28462,0.31489,0.77491,,1.0227,0.9773,1.0811,0.9189,1.1284,0.8716,1.1155,0.8845,1.1917,0.8083,1.0915,0.9085,1.1706,0.8294,1.0967,0.9033,1.0841,0.9159,1.0635,0.9365
65,78.33188,2697.83715,0.7494,0.04905727,2.992e-05,558693.0,0.07612,0.9831,0.85729,0.65828,0.74472,0.9869,3.02406,0.11209443,0.0,558693.0,0.02344,0.97933,0.46552,0.33333,0.38849,0.79037,3.08969,0.21558498,0.0,558693.0,0.02395,0.96572,0.42254,0.23077,0.29851,0.75422,,1.0221,0.9779,1.0808,0.9192,1.1287,0.8713,1.1154,0.8846,1.1923,0.8077,1.0931,0.9069,1.1711,0.829,1.098,0.902,1.0844,0.9156,1.0639,0.9361
66,78.04639,2617.84783,0.72718,0.04703661,2.841e-05,558693.0,0.07585,0.98292,0.85189,0.65828,0.74267,0.98795,3.02088,0.11358694,0.0,558693.0,0.02342,0.97836,0.43548,0.33333,0.37762,0.79441,2.9978,0.21337667,0.0,558693.0,0.02324,0.96329,0.37349,0.23846,0.29108,0.76368,,1.0228,0.9772,1.0811,0.9189,1.13,0.87,1.1144,0.8856,1.1928,0.8072,1.0937,0.9063,1.171,0.829,1.0981,0.9019,1.0845,0.9156,1.0637,0.9363
67,78.37637,2538.07094,0.70502,0.04761222,2.693e-05,558693.0,0.07617,0.98353,0.85863,0.67045,0.75296,0.98694,3.02351,0.11541054,0.0,558693.0,0.02344,0.97715,0.4,0.32099,0.35616,0.79477,3.00682,0.22233734,0.0,558693.0,0.02331,0.9628,0.35802,0.22308,0.27488,0.75571,,1.0224,0.9776,1.082,0.9181,1.131,0.869,1.1162,0.8838,1.1935,0.8065,1.0937,0.9063,1.1722,0.8278,1.0994,0.9007,1.0851,0.915,1.0641,0.9359
68,77.9068,2458.12368,0.68281,0.04904752,2.548e-05,558693.0,0.07571,0.98289,0.84807,0.66153,0.74327,0.9874,3.00722,0.12288335,0.0,558693.0,0.02331,0.97569,0.38272,0.38272,0.38272,0.79227,2.99871,0.23423304,0.0,558693.0,0.02325,0.95867,0.31818,0.26923,0.29167,0.75626,,1.0224,0.9776,1.0833,0.9167,1.1303,0.8697,1.1175,0.8826,1.1935,0.8065,1.0936,0.9064,1.1731,0.8269,1.1007,0.8993,1.0855,0.9146,1.0641,0.9359
69,78.08206,2378.30983,0.66064,0.04736916,2.405e-05,558693.0,0.07588,0.9824,0.83625,0.65909,0.73718,0.98871,3.01035,0.12393187,0.0,558693.0,0.02334,0.97812,0.43077,0.34568,0.38356,0.79241,3.01863,0.23592499,0.0,558693.0,0.0234,0.96304,0.36905,0.23846,0.28972,0.75103,,1.0226,0.9774,1.083,0.917,1.1299,0.8701,1.1174,0.8826,1.1941,0.8059,1.0944,0.9056,1.173,0.827,1.1007,0.8993,1.0854,0.9146,1.0645,0.9355
70,78.23749,2298.60825,0.6385,0.04615424,2.265e-05,558693.0,0.07603,0.98362,0.85466,0.67776,0.756,0.98902,3.00517,0.12320196,0.0,558693.0,0.0233,0.97569,0.37333,0.34568,0.35897,0.79487,3.01986,0.2350848,0.0,558693.0,0.02341,0.9628,0.37079,0.25385,0.30137,0.75854,,1.0221,0.9779,1.0828,0.9172,1.1315,0.8685,1.1177,0.8823,1.1945,0.8055,1.0945,0.9055,1.1736,0.8264,1.1009,0.8991,1.0855,0.9145,1.0647,0.9353
71,78.11114,2218.89821,0.61636,0.04410028,2.128e-05,558693.0,0.07591,0.9845,0.84778,0.71429,0.77533,0.98949,3.01697,0.11883794,0.0,558693.0,0.02339,0.97617,0.38356,0.34568,0.36364,0.80682,3.00059,0.23233479,0.0,558693.0,0.02326,0.9628,0.37634,0.26923,0.3139,0.76252,,1.0219,0.9781,1.0834,0.9166,1.132,0.868,1.1178,0.8822,1.1948,0.8052,1.0954,0.9046,1.1745,0.8255,1.1018,0.8983,1.086,0.914,1.065,0.935
72,78.15736,2139.24906,0.59424,0.04597935,1.995e-05,558693.0,0.07595,0.9841,0.8621,0.68506,0.76346,0.98899,3.03043,0.1217457,0.0,558693.0,0.02349,0.97593,0.37838,0.34568,0.36129,0.80228,3.00912,0.22857826,0.0,558693.0,0.02333,0.96183,0.36634,0.28462,0.32035,0.76703,,1.0219,0.9781,1.0837,0.9163,1.1319,0.8681,1.1173,0.8827,1.1948,0.8052,1.0959,0.9041,1.1748,0.8252,1.1017,0.8983,1.0858,0.9142,1.0645,0.9355
73,78.31623,2059.69605,0.57214,0.04504425,1.864e-05,558693.0,0.07611,0.9842,0.85248,0.69886,0.76806,0.98954,3.03246,0.12751793,0.0,558693.0,0.02351,0.9752,0.36364,0.34568,0.35443,0.79626,2.99227,0.24109573,0.0,558693.0,0.0232,0.96207,0.3587,0.25385,0.2973,0.76327,,1.0219,0.9781,1.0834,0.9166,1.1321,0.8679,1.1177,0.8823,1.1947,0.8053,1.0953,0.9047,1.1756,0.8244,1.102,0.898,1.0859,0.9141,1.0647,0.9353
74,78.93835,1980.3834,0.55011,0.04330774,1.737e-05,558693.0,0.07671,0.98465,0.86097,0.70373,0.77445,0.99061,3.06459,0.12177481,0.0,558693.0,0.02376,0.97642,0.39189,0.35802,0.37419,0.80474,3.05317,0.24208365,0.0,558693.0,0.02367,0.96207,0.3617,0.26154,0.30357,0.76119,,1.0215,0.9785,1.083,0.917,1.132,0.868,1.1177,0.8823,1.1945,0.8054,1.0958,0.9042,1.1753,0.8247,1.1022,0.8978,1.0857,0.9143,1.065,0.935
75,78.87566,1901.0608,0.52807,0.04300798,1.614e-05,558693.0,0.07665,0.9845,0.85956,0.70049,0.77191,0.99023,3.0073,0.11905478,0.0,558693.0,0.02331,0.97739,0.41667,0.37037,0.39216,0.80757,3.00143,0.23093427,0.0,558693.0,0.02327,0.96207,0.34884,0.23077,0.27778,0.76893,,1.0219,0.9781,1.0836,0.9164,1.1316,0.8684,1.1181,0.8819,1.1955,0.8045,1.0961,0.904,1.1756,0.8244,1.1031,0.8969,1.0861,0.914,1.0645,0.9355
76,78.2986,1821.57744,0.50599,0.04355824,1.494e-05,558693.0,0.07609,0.9848,0.87271,0.69562,0.77416,0.99004,3.05545,0.11926671,0.0,558693.0,0.02369,0.9752,0.36364,0.34568,0.35443,0.80735,3.05164,0.23106753,0.0,558693.0,0.02366,0.96183,0.36082,0.26923,0.30837,0.76773,,1.022,0.978,1.0843,0.9157,1.1322,0.8678,1.1187,0.8813,1.1952,0.8048,1.0961,0.9039,1.1751,0.8249,1.1037,0.8963,1.0863,0.9137,1.0644,0.9356
77,79.00041,1742.3224,0.48398,0.04339326,1.378e-05,558693.0,0.07677,0.98416,0.84819,0.70292,0.76875,0.99041,3.05874,0.11965498,0.0,558693.0,0.02371,0.97715,0.41096,0.37037,0.38961,0.8032,3.05552,0.23201577,0.0,558693.0,0.02369,0.96402,0.40217,0.28462,0.33333,0.77077,,1.022,0.978,1.0839,0.9161,1.1328,0.8672,1.1186,0.8814,1.1954,0.8046,1.0961,0.9039,1.1751,0.8249,1.1039,0.8961,1.0863,0.9138,1.0645,0.9355
78,78.94712,1663.05964,0.46196,0.04189362,1.266e-05,558693.0,0.07672,0.98483,0.87058,0.69886,0.77533,0.99165,3.05644,0.12093289,0.0,558693.0,0.02369,0.97836,0.44118,0.37037,0.40268,0.80348,3.05885,0.24157547,0.0,558693.0,0.02371,0.96304,0.3625,0.22308,0.27619,0.76285,,1.0219,0.9781,1.0841,0.9159,1.1326,0.8674,1.1188,0.8812,1.1958,0.8042,1.0958,0.9042,1.1753,0.8247,1.1038,0.8962,1.0861,0.9139,1.0643,0.9358
79,78.98975,1583.81543,0.43995,0.04183147,1.158e-05,558693.0,0.07676,0.98544,0.86876,0.71997,0.78739,0.99081,3.06878,0.1251116,0.0,558693.0,0.02379,0.97544,0.37179,0.35802,0.36478,0.80123,3.13795,0.24302561,0.0,558693.0,0.02433,0.96304,0.375,0.25385,0.30275,0.76361,,1.0216,0.9784,1.0839,0.9161,1.133,0.867,1.1189,0.8811,1.196,0.804,1.0959,0.9041,1.1755,0.8245,1.1042,0.8958,1.0861,0.9139,1.0643,0.9357
80,79.66758,1504.73651,0.41798,0.04363719,1.054e-05,558693.0,0.07742,0.98495,0.86092,0.71347,0.78029,0.99114,3.06568,0.12398135,0.0,558693.0,0.02376,0.97617,0.39241,0.38272,0.3875,0.80142,3.05507,0.24527066,0.0,558693.0,0.02368,0.96159,0.35106,0.25385,0.29464,0.76541,,1.0217,0.9783,1.0844,0.9156,1.1332,0.8668,1.1193,0.8807,1.1961,0.8039,1.0962,0.9038,1.1758,0.8242,1.1041,0.8959,1.0858,0.9142,1.0639,0.9361
81,79.0517,1425.50803,0.39597,0.04193779,9.55e-06,558693.0,0.07682,0.98477,0.85798,0.71104,0.77763,0.99184,3.05742,0.13147419,0.0,558693.0,0.0237,0.97423,0.35632,0.38272,0.36905,0.80088,3.05791,0.24816463,0.0,558693.0,0.0237,0.9611,0.35294,0.27692,0.31034,0.77137,,1.0215,0.9785,1.0847,0.9153,1.1336,0.8664,1.1194,0.8806,1.1964,0.8036,1.0963,0.9037,1.1759,0.8241,1.1047,0.8953,1.0863,0.9138,1.0641,0.9359
82,79.14596,1346.30312,0.37397,0.0396607,8.6e-06,558693.0,0.07692,0.98535,0.8655,0.72078,0.78654,0.9923,3.07056,0.1255711,0.0,558693.0,0.0238,0.97715,0.40299,0.33333,0.36486,0.79548,3.04875,0.24385637,0.0,558693.0,0.02363,0.9645,0.40476,0.26154,0.31776,0.76589,,1.0211,0.9789,1.0847,0.9153,1.1338,0.8663,1.1192,0.8808,1.1964,0.8036,1.0969,0.9031,1.1759,0.8241,1.1053,0.8947,1.0867,0.9134,1.0644,0.9356
83,79.13957,1267.09839,0.35197,0.04016432,7.7e-06,558693.0,0.07691,0.98553,0.86628,0.72565,0.78975,0.99212,3.07213,0.12821953,0.0,558693.0,0.02381,0.97812,0.43077,0.34568,0.38356,0.79599,3.06407,0.24671154,0.0,558693.0,0.02375,0.9628,0.37079,0.25385,0.30137,0.76482,,1.0211,0.9789,1.0846,0.9154,1.134,0.866,1.1191,0.8809,1.1966,0.8034,1.097,0.903,1.176,0.824,1.1055,0.8945,1.0865,0.9135,1.064,0.936
84,79.02895,1187.87568,0.32997,0.0390061,6.84e-06,558693.0,0.0768,0.98614,0.86812,0.74269,0.80052,0.99214,3.06215,0.12831012,0.0,558693.0,0.02374,0.97617,0.38356,0.34568,0.36364,0.80089,3.06101,0.2524498,0.0,558693.0,0.02373,0.96134,0.34737,0.25385,0.29333,0.76379,,1.0209,0.9791,1.0846,0.9154,1.1338,0.8662,1.1196,0.8804,1.1968,0.8032,1.097,0.903,1.176,0.824,1.1057,0.8943,1.0868,0.9132,1.0641,0.9359
85,78.99587,1108.65208,0.30796,0.03936179,6.03e-06,558693.0,0.07677,0.98578,0.87747,0.72078,0.79144,0.99228,3.07091,0.13343556,0.0,558693.0,0.02381,0.97496,0.35897,0.34568,0.3522,0.79932,3.0452,0.25797513,0.0,558693.0,0.02361,0.9611,0.34043,0.24615,0.28571,0.76567,,1.0209,0.9791,1.0844,0.9156,1.1339,0.8661,1.1198,0.8802,1.1971,0.8029,1.0972,0.9028,1.1762,0.8238,1.1057,0.8943,1.0868,0.9132,1.0639,0.9361
86,80.29155,1029.62733,0.28601,0.03972263,5.26e-06,558693.0,0.07803,0.9859,0.8787,0.72321,0.79341,0.99209,3.04688,0.131658,0.0,558693.0,0.02362,0.97277,0.32967,0.37037,0.34884,0.80369,3.06564,0.24918256,0.0,558693.0,0.02376,0.95988,0.32323,0.24615,0.27948,0.76837,,1.0211,0.9789,1.0844,0.9156,1.134,0.866,1.1198,0.8802,1.1969,0.803,1.0973,0.9027,1.1762,0.8238,1.1059,0.8941,1.0868,0.9132,1.0639,0.9361
87,79.28786,950.43692,0.26401,0.04048116,4.55e-06,558693.0,0.07705,0.98538,0.85864,0.72971,0.78894,0.99275,3.06186,0.12791887,0.0,558693.0,0.02374,0.97496,0.3625,0.35802,0.36025,0.79994,3.04968,0.24736317,0.0,558693.0,0.02364,0.96231,0.36559,0.26154,0.30493,0.76653,,1.0213,0.9787,1.0844,0.9156,1.1339,0.8661,1.1198,0.8802,1.197,0.803,1.0974,0.9026,1.1763,0.8237,1.1059,0.8941,1.0868,0.9132,1.064,0.936
88,79.17541,871.23043,0.24201,0.03961797,3.89e-06,558693.0,0.07694,0.98553,0.86628,0.72565,0.78975,0.99252,3.05786,0.12457868,0.0,558693.0,0.0237,0.97763,0.42254,0.37037,0.39474,0.8014,3.06044,0.24323335,0.0,558693.0,0.02372,0.96231,0.36559,0.26154,0.30493,0.76973,,1.0214,0.9786,1.0846,0.9154,1.1341,0.8659,1.1198,0.8802,1.1972,0.8028,1.0974,0.9026,1.1762,0.8237,1.1059,0.8941,1.0867,0.9133,1.064,0.936
89,79.21145,792.02863,0.22001,0.03938244,3.27e-06,558693.0,0.07698,0.98599,0.88744,0.71672,0.793,0.99186,3.05934,0.12610938,0.0,558693.0,0.02372,0.97593,0.38158,0.35802,0.36943,0.79861,3.05105,0.24351199,0.0,558693.0,0.02365,0.96207,0.3617,0.26154,0.30357,0.76579,,1.0213,0.9787,1.0845,0.9155,1.1341,0.8659,1.1198,0.8802,1.1973,0.8027,1.0975,0.9025,1.1763,0.8237,1.1059,0.8941,1.0867,0.9134,1.0639,0.9361
90,79.39935,712.8452,0.19801,0.03785139,2.71e-06,558693.0,0.07716,0.98666,0.88015,0.74513,0.80703,0.993,3.06312,0.12209909,0.0,558693.0,0.02375,0.97836,0.44118,0.37037,0.40268,0.79911,3.04791,0.24186006,0.0,558693.0,0.02363,0.96183,0.35789,0.26154,0.30222,0.75929,,1.0214,0.9786,1.0846,0.9154,1.134,0.866,1.1199,0.8801,1.1973,0.8027,1.0977,0.9023,1.1764,0.8236,1.106,0.894,1.0866,0.9134,1.0639,0.9361
91,79.3232,633.65045,0.17601,0.03908773,2.2e-06,558693.0,0.07709,0.9862,0.86355,0.75,0.80278,0.99199,3.06817,0.12698352,0.0,558693.0,0.02378,0.97836,0.43939,0.35802,0.39456,0.8,3.05292,0.25395147,0.0,558693.0,0.02367,0.96377,0.3908,0.26154,0.31336,0.76378,,1.0213,0.9787,1.0846,0.9154,1.1341,0.8659,1.1201,0.8799,1.1972,0.8028,1.0978,0.9022,1.1764,0.8236,1.106,0.894,1.0866,0.9134,1.0639,0.9361
92,79.54953,554.46998,0.15402,0.03799662,1.74e-06,558693.0,0.07731,0.98641,0.87488,0.74351,0.80386,0.99267,3.05796,0.13122065,0.0,558693.0,0.02371,0.97398,0.34524,0.35802,0.35152,0.80052,3.04219,0.25184161,0.0,558693.0,0.02358,0.9611,0.35,0.26923,0.30435,0.76946,,1.0213,0.9787,1.0846,0.9154,1.1341,0.8659,1.1201,0.8799,1.1973,0.8027,1.0978,0.9022,1.1764,0.8236,1.106,0.894,1.0866,0.9134,1.0638,0.9362
93,79.24805,475.26241,0.13202,0.03842306,1.33e-06,558693.0,0.07701,0.9865,0.87885,0.74188,0.80458,0.99307,3.07151,0.12722375,0.0,558693.0,0.02381,0.97642,0.39474,0.37037,0.38217,0.8067,3.052,0.25459801,0.0,558693.0,0.02366,0.96183,0.36364,0.27692,0.31441,0.76387,,1.0213,0.9787,1.0846,0.9154,1.1342,0.8658,1.12,0.88,1.1973,0.8026,1.0977,0.9023,1.1764,0.8235,1.1061,0.8939,1.0866,0.9134,1.0638,0.9362
94,79.07377,396.04482,0.11001,0.03821136,9.8e-07,558693.0,0.07685,0.98644,0.87934,0.73945,0.80335,0.99244,3.0641,0.12687784,0.0,558693.0,0.02375,0.97739,0.41176,0.34568,0.37584,0.80052,3.06101,0.24823218,0.0,558693.0,0.02373,0.96402,0.39535,0.26154,0.31481,0.76682,,1.0212,0.9788,1.0845,0.9155,1.1342,0.8658,1.1201,0.8799,1.1973,0.8027,1.0978,0.9023,1.1765,0.8235,1.1061,0.8939,1.0865,0.9135,1.0637,0.9363
95,79.22669,316.83659,0.08801,0.03990744,6.8e-07,558693.0,0.07699,0.98632,0.87741,0.73782,0.80159,0.9926,3.06671,0.12535239,0.0,558693.0,0.02377,0.9752,0.37037,0.37037,0.37037,0.80095,3.05157,0.24248785,0.0,558693.0,0.02366,0.96134,0.35052,0.26154,0.29956,0.77066,,1.0212,0.9788,1.0845,0.9155,1.1343,0.8658,1.1201,0.8799,1.1973,0.8027,1.0978,0.9022,1.1765,0.8235,1.1062,0.8938,1.0865,0.9135,1.0637,0.9363
96,79.21533,237.62764,0.06601,0.03863013,4.4e-07,558693.0,0.07698,0.98605,0.87343,0.73377,0.79753,0.99282,3.05948,0.12788832,0.0,558693.0,0.02372,0.97617,0.38356,0.34568,0.36364,0.80255,3.0598,0.25360405,0.0,558693.0,0.02372,0.96377,0.39326,0.26923,0.31963,0.76526,,1.0212,0.9788,1.0845,0.9155,1.1343,0.8657,1.1201,0.8799,1.1973,0.8026,1.0978,0.9022,1.1765,0.8235,1.1062,0.8938,1.0865,0.9135,1.0637,0.9363
97,79.60373,158.42648,0.04401,0.03704542,2.5e-07,558693.0,0.07736,0.9866,0.88966,0.73295,0.80374,0.99349,3.01862,0.12828098,0.0,558693.0,0.0234,0.97763,0.41791,0.34568,0.37838,0.79964,3.02264,0.24915297,0.0,558693.0,0.02343,0.96304,0.37778,0.26154,0.30909,0.76744,,1.0212,0.9788,1.0845,0.9155,1.1343,0.8657,1.1201,0.8799,1.1973,0.8026,1.0978,0.9022,1.1765,0.8235,1.1062,0.8938,1.0865,0.9135,1.0637,0.9363
98,79.51327,79.21627,0.022,0.03906491,1.1e-07,558693.0,0.07727,0.98635,0.87608,0.74026,0.80246,0.99242,3.00722,0.12550783,0.0,558693.0,0.02331,0.97933,0.46552,0.33333,0.38849,0.7979,3.01152,0.24868953,0.0,558693.0,0.02335,0.96548,0.42105,0.24615,0.31068,0.76384,,1.0212,0.9788,1.0845,0.9155,1.1343,0.8657,1.1201,0.8799,1.1974,0.8026,1.0978,0.9022,1.1765,0.8235,1.1062,0.8938,1.0865,0.9135,1.0637,0.9363
99,79.79812,0.0,0.0,0.03778394,3e-08,558693.0,0.07755,0.98705,0.89432,0.74188,0.811,0.99331,3.01053,0.13066212,0.0,558693.0,0.02334,0.97423,0.35955,0.39506,0.37647,0.80439,3.00079,0.2545418,0.0,558693.0,0.02326,0.96061,0.34906,0.28462,0.31356,0.77003,,1.0212,0.9788,1.0845,0.9155,1.1343,0.8657,1.1201,0.8799,1.1974,0.8026,1.0978,0.9022,1.1765,0.8235,1.1062,0.8938,1.0865,0.9135,1.0637,0.9363
