epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
49,68.98843,3497.07673,0.97141,0.06385898,5.577e-05,558693.0,0.06704,0.97872,0.81148,0.5625,0.66443,0.97235,3.24236,0.10520047,0.0,558693.0,0.02513,0.9786,0.43137,0.2716,0.33333,0.75628,3.24782,0.16505161,0.0,558693.0,0.02518,0.96791,0.48485,0.24615,0.32653,0.76365,,1.0318,0.9682,1.1016,0.8984,1.1002,0.8998,1.102,0.898,1.1149,0.8851,1.052,0.948,1.1129,0.8871,1.1002,0.8998,1.0718,0.9282,1.0377,0.9623
50,69.14007,3426.36517,0.95177,0.06251536,5.413e-05,558693.0,0.06719,0.97894,0.8073,0.57468,0.67141,0.97488,3.20587,0.10784855,0.0,558693.0,0.02485,0.97398,0.34524,0.35802,0.35152,0.79149,3.15865,0.17899358,0.0,558693.0,0.02449,0.96183,0.38261,0.33846,0.35918,0.76405,,1.032,0.968,1.1045,0.8955,1.1006,0.8994,1.103,0.897,1.1161,0.8839,1.0533,0.9467,1.1144,0.8856,1.1012,0.8988,1.0732,0.9268,1.0375,0.9625
51,68.66431,3355.27488,0.93202,0.06429127,5.248e-05,558693.0,0.06673,0.97869,0.80908,0.56412,0.66475,0.97313,3.21649,0.10285594,0.0,558693.0,0.02493,0.97715,0.37736,0.24691,0.29851,0.78227,3.22097,0.16329764,0.0,558693.0,0.02497,0.96888,0.52,0.2,0.28889,0.78583,,1.0303,0.9697,1.1075,0.8925,1.1019,0.8981,1.1018,0.8981,1.1151,0.8849,1.0542,0.9458,1.116,0.884,1.1018,0.8982,1.0727,0.9273,1.0382,0.9618
52,68.82184,3284.41583,0.91234,0.0586367,5.083e-05,558693.0,0.06688,0.9804,0.82431,0.60552,0.69818,0.97841,3.20929,0.09491822,0.0,558693.0,0.02488,0.97982,0.47727,0.25926,0.336,0.7981,3.17855,0.16485889,0.0,558693.0,0.02464,0.97009,0.55932,0.25385,0.34921,0.78015,,1.0321,0.9679,1.1074,0.8926,1.102,0.898,1.1028,0.8972,1.1159,0.884,1.0556,0.9444,1.1174,0.8826,1.1015,0.8985,1.0739,0.9261,1.039,0.961
53,68.28009,3213.17075,0.89255,0.06173573,4.917e-05,558693.0,0.06636,0.97973,0.81993,0.58766,0.68463,0.97503,3.18779,0.09624893,0.0,558693.0,0.02471,0.98128,0.54545,0.2963,0.384,0.79504,3.13695,0.17082332,0.0,558693.0,0.02432,0.96791,0.48387,0.23077,0.3125,0.77969,,1.0323,0.9677,1.1071,0.8929,1.1016,0.8984,1.1041,0.8959,1.1189,0.8811,1.0554,0.9446,1.1194,0.8806,1.1022,0.8978,1.0753,0.9247,1.0386,0.9614
54,68.8683,3142.51474,0.87292,0.0595026,4.752e-05,558693.0,0.06693,0.97991,0.81687,0.5974,0.69011,0.97795,3.2157,0.10001402,0.0,558693.0,0.02493,0.97788,0.40741,0.2716,0.32593,0.79056,3.28495,0.16870455,0.0,558693.0,0.02546,0.9645,0.38889,0.21538,0.27723,0.77336,,1.0316,0.9684,1.1074,0.8926,1.1024,0.8977,1.1044,0.8956,1.1198,0.8802,1.0563,0.9437,1.1217,0.8783,1.1048,0.8952,1.0767,0.9233,1.0384,0.9616
55,68.59356,3071.70672,0.85325,0.05980018,4.587e-05,558693.0,0.06666,0.98006,0.82653,0.59172,0.68969,0.97724,3.18845,0.10557344,0.0,558693.0,0.02472,0.9769,0.40278,0.35802,0.37908,0.78341,3.14504,0.18008353,0.0,558693.0,0.02438,0.96377,0.39785,0.28462,0.33184,0.76069,,1.03,0.97,1.1089,0.8911,1.1014,0.8986,1.1048,0.8952,1.1215,0.8785,1.0576,0.9424,1.123,0.877,1.1078,0.8922,1.0781,0.9219,1.0394,0.9606
56,68.6159,3000.99325,0.83361,0.05958877,4.423e-05,558693.0,0.06668,0.97954,0.81369,0.58847,0.683,0.97838,3.23897,0.103499,0.0,558693.0,0.02511,0.97836,0.43103,0.30864,0.35971,0.78436,3.36234,0.16342146,0.0,558693.0,0.02606,0.96815,0.49351,0.29231,0.36715,0.7881,,1.0294,0.9705,1.1088,0.8912,1.1011,0.8989,1.1061,0.8939,1.1212,0.8788,1.0574,0.9426,1.1241,0.8759,1.1085,0.8915,1.0799,0.9201,1.0389,0.9611
57,68.12793,2929.99874,0.81389,0.05858576,4.259e-05,558693.0,0.06621,0.98018,0.82222,0.60065,0.69418,0.97797,3.14905,0.10135179,0.0,558693.0,0.02441,0.97715,0.39344,0.2963,0.33803,0.7924,3.16161,0.17303195,0.0,558693.0,0.02451,0.96523,0.42353,0.27692,0.33488,0.78075,,1.0289,0.9711,1.1093,0.8907,1.1035,0.8965,1.1067,0.8933,1.1218,0.8782,1.0575,0.9426,1.1248,0.8752,1.1088,0.8912,1.0808,0.9192,1.0395,0.9605
58,68.11604,2859.09316,0.79419,0.05531017,4.096e-05,558693.0,0.0662,0.98082,0.81799,0.62744,0.71015,0.9821,3.20991,0.1122794,0.0,558693.0,0.02488,0.97666,0.38806,0.32099,0.35135,0.76688,3.16218,0.18248565,0.0,558693.0,0.02451,0.96596,0.44318,0.3,0.3578,0.76698,,1.0277,0.9723,1.1094,0.8906,1.1035,0.8965,1.1086,0.8914,1.1224,0.8776,1.0581,0.9419,1.1264,0.8736,1.1102,0.8898,1.0811,0.9189,1.0382,0.9618
59,68.20448,2788.33951,0.77454,0.05422951,3.934e-05,558693.0,0.06628,0.98125,0.84129,0.61526,0.71074,0.98249,3.18123,0.11294812,0.0,558693.0,0.02466,0.97715,0.38983,0.28395,0.32857,0.77146,3.13622,0.18421764,0.0,558693.0,0.02431,0.96377,0.3908,0.26154,0.31336,0.77538,,1.0273,0.9727,1.1096,0.8905,1.1044,0.8956,1.1086,0.8914,1.1242,0.8758,1.0581,0.9419,1.1255,0.8745,1.111,0.889,1.0817,0.9183,1.0382,0.9618
60,68.7085,2717.99168,0.755,0.05502665,3.773e-05,558693.0,0.06677,0.98094,0.82845,0.61932,0.70878,0.98209,3.17444,0.10376591,0.0,558693.0,0.02461,0.97982,0.47917,0.28395,0.35659,0.78439,3.35707,0.18051108,0.0,558693.0,0.02602,0.96839,0.5,0.22308,0.30851,0.77052,,1.028,0.972,1.1091,0.8909,1.1041,0.8959,1.1094,0.8906,1.1247,0.8753,1.0583,0.9417,1.1268,0.8732,1.112,0.888,1.0817,0.9183,1.0393,0.9607
61,68.15892,2647.3599,0.73538,0.05203642,3.613e-05,558693.0,0.06624,0.98158,0.83369,0.63474,0.72074,0.98455,3.18299,0.11094862,0.0,558693.0,0.02467,0.97909,0.45455,0.30864,0.36765,0.78181,3.69235,0.18947133,0.0,558693.0,0.02862,0.9662,0.43662,0.23846,0.30846,0.78076,,1.027,0.9729,1.1102,0.8898,1.1051,0.8949,1.1089,0.8911,1.1264,0.8735,1.0585,0.9415,1.1267,0.8733,1.1135,0.8866,1.0813,0.9187,1.04,0.96
62,69.06397,2577.33816,0.71593,0.05332527,3.455e-05,558693.0,0.06712,0.98155,0.83422,0.63312,0.71989,0.98362,3.23459,0.11354323,0.0,558693.0,0.02507,0.97569,0.3662,0.32099,0.34211,0.79021,3.18168,0.18846106,0.0,558693.0,0.02466,0.96475,0.41935,0.3,0.34978,0.77659,,1.0279,0.9721,1.1103,0.8897,1.1051,0.8949,1.1091,0.8909,1.1269,0.8731,1.0605,0.9395,1.1286,0.8714,1.1149,0.8851,1.0828,0.9172,1.0407,0.9593
63,68.14125,2506.82732,0.69634,0.05251885,3.299e-05,558693.0,0.06622,0.98225,0.84177,0.64773,0.73211,0.98368,3.19151,0.11379949,0.0,558693.0,0.02474,0.97739,0.40625,0.32099,0.35862,0.77565,3.3306,0.18713465,0.0,558693.0,0.02582,0.96353,0.38636,0.26154,0.31193,0.7749,,1.0276,0.9724,1.1108,0.8892,1.1064,0.8936,1.1084,0.8916,1.1278,0.8721,1.0619,0.9381,1.1296,0.8704,1.1155,0.8845,1.0835,0.9165,1.0401,0.9599
64,68.62536,2436.65006,0.67685,0.05351189,3.144e-05,558693.0,0.06669,0.98128,0.82489,0.63474,0.71743,0.98333,3.25849,0.1109957,0.0,558693.0,0.02526,0.9752,0.33333,0.25926,0.29167,0.78249,3.2582,0.18477166,0.0,558693.0,0.02526,0.96548,0.425,0.26154,0.32381,0.77908,,1.0264,0.9736,1.1108,0.8892,1.1064,0.8936,1.1093,0.8907,1.1282,0.8718,1.0631,0.9369,1.1302,0.8698,1.1153,0.8847,1.0851,0.9149,1.04,0.96
65,69.66527,2367.05555,0.65752,0.05199808,2.992e-05,558693.0,0.0677,0.98149,0.8255,0.64123,0.72179,0.98414,3.23075,0.11583563,0.0,558693.0,0.02504,0.97982,0.475,0.23457,0.31405,0.77749,3.15923,0.20242957,0.0,558693.0,0.02449,0.96766,0.47541,0.22308,0.30366,0.77055,,1.0242,0.9757,1.1104,0.8896,1.1064,0.8936,1.1097,0.8903,1.1283,0.8716,1.0647,0.9353,1.1314,0.8686,1.1157,0.8843,1.0854,0.9146,1.0392,0.9607
66,69.17986,2297.21983,0.63812,0.04985511,2.841e-05,558693.0,0.06723,0.98274,0.85021,0.65422,0.73945,0.98483,3.19475,0.11439371,0.0,558693.0,0.02477,0.97763,0.4,0.2716,0.32353,0.77179,3.19354,0.19546405,0.0,558693.0,0.02476,0.96742,0.4697,0.23846,0.31633,0.77007,,1.0241,0.9759,1.1104,0.8896,1.1067,0.8933,1.1107,0.8893,1.1291,0.8709,1.0654,0.9346,1.1328,0.8672,1.1165,0.8835,1.0864,0.9136,1.0386,0.9614
67,69.39827,2227.50619,0.61875,0.04925353,2.693e-05,558693.0,0.06744,0.98322,0.85343,0.6664,0.7484,0.98684,3.20684,0.11062522,0.0,558693.0,0.02486,0.97642,0.36207,0.25926,0.30216,0.7928,3.14662,0.19514597,0.0,558693.0,0.02439,0.96596,0.43902,0.27692,0.33962,0.77523,,1.0238,0.9762,1.1111,0.8889,1.1072,0.8928,1.1113,0.8886,1.1301,0.8699,1.0658,0.9342,1.1336,0.8665,1.1165,0.8835,1.0872,0.9127,1.038,0.962
68,69.37469,2157.79109,0.59939,0.04878765,2.548e-05,558693.0,0.06742,0.98325,0.84498,0.67695,0.75169,0.98567,3.19819,0.11208697,0.0,558693.0,0.02479,0.97812,0.41509,0.2716,0.32836,0.78313,3.20773,0.19370957,0.0,558693.0,0.02487,0.96499,0.40541,0.23077,0.29412,0.77238,,1.0239,0.9761,1.1109,0.8891,1.107,0.893,1.1119,0.8881,1.1302,0.8697,1.0666,0.9334,1.1339,0.8662,1.1164,0.8836,1.087,0.913,1.0381,0.9619
69,68.8141,2087.84547,0.57996,0.04715478,2.405e-05,558693.0,0.06687,0.98347,0.85102,0.67695,0.75407,0.98733,3.17903,0.12241915,0.0,558693.0,0.02464,0.9769,0.39062,0.30864,0.34483,0.76626,3.13225,0.20207066,0.0,558693.0,0.02428,0.96548,0.42683,0.26923,0.33019,0.77348,,1.0236,0.9764,1.1101,0.8899,1.1081,0.8919,1.1123,0.8877,1.1306,0.8693,1.0668,0.9332,1.1344,0.8656,1.1166,0.8834,1.0873,0.9127,1.0378,0.9622
70,68.5272,2017.81454,0.5605,0.04888655,2.265e-05,558693.0,0.0666,0.98328,0.83696,0.6875,0.7549,0.98736,3.18173,0.12101946,0.0,558693.0,0.02466,0.97715,0.39683,0.30864,0.34722,0.78399,3.3595,0.20748366,0.0,558693.0,0.02604,0.96548,0.43023,0.28462,0.34259,0.77649,,1.0235,0.9764,1.1103,0.8897,1.1084,0.8916,1.113,0.887,1.1311,0.8689,1.0671,0.9329,1.1348,0.8652,1.1178,0.8822,1.088,0.912,1.0377,0.9623
71,68.82056,1947.93946,0.54109,0.04760336,2.128e-05,558693.0,0.06688,0.98322,0.85343,0.6664,0.7484,0.98829,3.22449,0.11847814,0.0,558693.0,0.025,0.97496,0.35135,0.32099,0.33548,0.78581,3.20126,0.20512174,0.0,558693.0,0.02482,0.9645,0.42,0.32308,0.36522,0.77448,,1.0234,0.9766,1.1108,0.8892,1.1095,0.8905,1.1131,0.8869,1.1318,0.8682,1.0677,0.9323,1.1351,0.8649,1.1186,0.8814,1.0886,0.9114,1.0384,0.9616
72,68.77037,1878.07471,0.52169,0.0479036,1.995e-05,558693.0,0.06683,0.98392,0.85613,0.68588,0.7616,0.98597,3.24132,0.12413125,0.0,558693.0,0.02513,0.97617,0.38028,0.33333,0.35526,0.78115,3.2105,0.20894457,0.0,558693.0,0.02489,0.9645,0.40476,0.26154,0.31776,0.76811,,1.0234,0.9766,1.1112,0.8888,1.1097,0.8903,1.1137,0.8863,1.1325,0.8675,1.0676,0.9324,1.1356,0.8645,1.1186,0.8814,1.0886,0.9114,1.0381,0.9619
73,68.91729,1808.29116,0.5023,0.04641115,1.864e-05,558693.0,0.06698,0.98435,0.85251,0.70373,0.77101,0.98807,3.17438,0.11822424,0.0,558693.0,0.02461,0.97569,0.34921,0.2716,0.30556,0.78566,3.1896,0.20249398,0.0,558693.0,0.02473,0.96572,0.42857,0.25385,0.31884,0.77519,,1.0229,0.9771,1.1122,0.8878,1.1104,0.8896,1.114,0.886,1.1331,0.8669,1.0689,0.9312,1.1358,0.8642,1.119,0.881,1.0891,0.9109,1.0376,0.9624
74,69.30778,1738.66087,0.48296,0.04624654,1.737e-05,558693.0,0.06735,0.98383,0.85,0.68994,0.76165,0.98843,3.1956,0.11898753,0.0,558693.0,0.02477,0.97642,0.375,0.2963,0.33103,0.77488,3.14842,0.20089821,0.0,558693.0,0.02441,0.9662,0.44578,0.28462,0.34742,0.77434,,1.0232,0.9767,1.1121,0.8879,1.1098,0.8902,1.1146,0.8854,1.1329,0.8671,1.0691,0.9309,1.1363,0.8637,1.1185,0.8815,1.089,0.9109,1.0376,0.9624
75,68.7422,1668.86047,0.46357,0.04582386,1.614e-05,558693.0,0.0668,0.98344,0.84662,0.68101,0.75484,0.98899,3.17496,0.12152719,0.0,558693.0,0.02461,0.97593,0.37143,0.32099,0.34437,0.78557,3.17433,0.21555715,0.0,558693.0,0.02461,0.9645,0.40244,0.25385,0.31132,0.76943,,1.0233,0.9767,1.1122,0.8878,1.1096,0.8904,1.1155,0.8845,1.1333,0.8667,1.0689,0.9311,1.1369,0.8631,1.1189,0.8811,1.089,0.911,1.0375,0.9625
76,68.51139,1599.01861,0.44417,0.04418767,1.494e-05,558693.0,0.06658,0.98465,0.85813,0.70698,0.77526,0.9897,3.14771,0.11903861,0.0,558693.0,0.0244,0.97617,0.37313,0.30864,0.33784,0.79106,3.18397,0.20796056,0.0,558693.0,0.02468,0.9645,0.41111,0.28462,0.33636,0.77966,,1.0225,0.9775,1.1125,0.8875,1.1094,0.8906,1.1149,0.8851,1.1337,0.8663,1.0689,0.9311,1.1371,0.8629,1.1197,0.8803,1.0897,0.9103,1.0374,0.9626
77,68.8285,1529.3003,0.42481,0.04715592,1.378e-05,558693.0,0.06689,0.98356,0.84515,0.68669,0.75773,0.98847,3.26398,0.12462519,0.0,558693.0,0.0253,0.97788,0.41667,0.30864,0.35461,0.78226,3.24164,0.21447431,0.0,558693.0,0.02513,0.96669,0.4507,0.24615,0.31841,0.77664,,1.0225,0.9775,1.1118,0.8882,1.1094,0.8906,1.1151,0.8849,1.1334,0.8666,1.0697,0.9303,1.1374,0.8626,1.12,0.88,1.09,0.91,1.0374,0.9625
78,69.16111,1459.69294,0.40547,0.04484603,1.266e-05,558693.0,0.06721,0.98447,0.86525,0.69318,0.76972,0.9894,3.22253,0.1219577,0.0,558693.0,0.02498,0.97544,0.35714,0.30864,0.33113,0.78092,3.34514,0.20727575,0.0,558693.0,0.02593,0.96304,0.38043,0.26923,0.31532,0.7718,,1.0227,0.9773,1.1123,0.8877,1.1098,0.8902,1.1153,0.8847,1.1339,0.8661,1.0705,0.9295,1.1374,0.8626,1.1204,0.8796,1.0906,0.9093,1.0375,0.9624
79,68.68394,1389.97744,0.3861,0.04397467,1.158e-05,558693.0,0.06675,0.98477,0.8552,0.71429,0.77842,0.98907,3.2337,0.12737046,0.0,558693.0,0.02507,0.97471,0.34247,0.30864,0.32468,0.78096,3.21066,0.2130659,0.0,558693.0,0.02489,0.96353,0.4,0.30769,0.34783,0.77083,,1.0225,0.9775,1.1125,0.8875,1.1104,0.8896,1.1156,0.8844,1.1341,0.8659,1.0708,0.9292,1.138,0.862,1.1203,0.8797,1.0906,0.9094,1.0378,0.9622
80,68.89597,1320.33715,0.36676,0.04334544,1.054e-05,558693.0,0.06695,0.98499,0.85825,0.71753,0.78161,0.98986,3.31992,0.1273011,0.0,558693.0,0.02574,0.97617,0.37313,0.30864,0.33784,0.7775,3.20359,0.21592509,0.0,558693.0,0.02483,0.96596,0.44048,0.28462,0.34579,0.76977,,1.0227,0.9773,1.1124,0.8876,1.1101,0.8899,1.1154,0.8846,1.1338,0.8661,1.0709,0.9291,1.1382,0.8618,1.1201,0.8799,1.0907,0.9093,1.0378,0.9622
81,68.71928,1250.67622,0.34741,0.0438118,9.55e-06,558693.0,0.06678,0.98429,0.85572,0.69805,0.76889,0.99018,3.18318,0.12519431,0.0,558693.0,0.02468,0.9769,0.39394,0.32099,0.35374,0.7801,3.16802,0.21572689,0.0,558693.0,0.02456,0.96596,0.44444,0.30769,0.36364,0.77056,,1.0222,0.9778,1.1124,0.8876,1.1104,0.8896,1.1157,0.8843,1.1339,0.8661,1.0709,0.9291,1.1387,0.8613,1.1201,0.8799,1.0907,0.9093,1.0379,0.9621
82,68.81018,1181.05661,0.32807,0.04365591,8.6e-06,558693.0,0.06687,0.98502,0.857,0.71997,0.78253,0.99017,3.19583,0.12281929,0.0,558693.0,0.02477,0.97593,0.37143,0.32099,0.34437,0.78208,3.1497,0.20908755,0.0,558693.0,0.02442,0.96499,0.42391,0.3,0.35135,0.77262,,1.0219,0.9781,1.1119,0.8881,1.1105,0.8895,1.1157,0.8843,1.1341,0.8659,1.0714,0.9286,1.1387,0.8613,1.1203,0.8797,1.0908,0.9091,1.038,0.962
83,68.83156,1111.46033,0.30874,0.04309782,7.7e-06,558693.0,0.06689,0.9848,0.85882,0.71104,0.77798,0.98946,3.22165,0.12584691,0.0,558693.0,0.02497,0.97642,0.38571,0.33333,0.35762,0.78211,3.29871,0.21883828,0.0,558693.0,0.02557,0.96572,0.43678,0.29231,0.35023,0.77217,,1.0218,0.9782,1.1123,0.8877,1.1106,0.8894,1.116,0.884,1.1341,0.8659,1.0713,0.9287,1.139,0.861,1.1203,0.8797,1.091,0.909,1.0381,0.9619
84,68.45378,1041.81539,0.28939,0.04311957,6.84e-06,558693.0,0.06652,0.98511,0.86373,0.7151,0.78242,0.99103,3.21472,0.12652096,0.0,558693.0,0.02492,0.97496,0.35135,0.32099,0.33548,0.77928,3.39566,0.213395,0.0,558693.0,0.02632,0.96402,0.39773,0.26923,0.3211,0.77532,,1.0219,0.9781,1.1126,0.8874,1.1109,0.8891,1.1161,0.8839,1.1343,0.8657,1.0716,0.9284,1.139,0.861,1.1206,0.8794,1.0911,0.9089,1.0381,0.9618
85,68.36194,972.18319,0.27005,0.04348193,6.03e-06,558693.0,0.06644,0.98523,0.86497,0.71753,0.78438,0.98904,3.202,0.12286398,0.0,558693.0,0.02482,0.97715,0.39683,0.30864,0.34722,0.78187,3.15325,0.21040699,0.0,558693.0,0.02444,0.9662,0.44156,0.26154,0.3285,0.77378,,1.0218,0.9782,1.1128,0.8872,1.1108,0.8892,1.1161,0.8839,1.1343,0.8657,1.0715,0.9285,1.139,0.861,1.1206,0.8794,1.0911,0.9088,1.0384,0.9616
86,68.86367,902.65517,0.25074,0.04143787,5.26e-06,558693.0,0.06692,0.98535,0.86058,0.72646,0.78785,0.99098,3.9798,0.12385189,0.0,558693.0,0.03085,0.97617,0.36923,0.2963,0.32877,0.78341,3.52358,0.21921538,0.0,558693.0,0.02731,0.96523,0.41558,0.24615,0.30918,0.77251,,1.022,0.978,1.113,0.887,1.111,0.889,1.116,0.884,1.1347,0.8653,1.0717,0.9283,1.1392,0.8608,1.1205,0.8795,1.0913,0.9086,1.038,0.962
87,69.76315,833.2649,0.23146,0.04238785,4.55e-06,558693.0,0.0678,0.98547,0.86745,0.7224,0.78831,0.99055,3.25136,0.12920295,0.0,558693.0,0.0252,0.97593,0.36765,0.30864,0.33557,0.77401,3.25953,0.21326875,0.0,558693.0,0.02527,0.96475,0.41758,0.29231,0.34389,0.77876,,1.0221,0.9779,1.113,0.887,1.1111,0.8889,1.1162,0.8838,1.1346,0.8653,1.0717,0.9283,1.1393,0.8607,1.1206,0.8794,1.0914,0.9085,1.0378,0.9622
88,68.60242,763.7228,0.21215,0.04429859,3.89e-06,558693.0,0.06667,0.98474,0.85437,0.71429,0.77807,0.98843,3.26633,0.12694508,0.0,558693.0,0.02532,0.97617,0.38028,0.33333,0.35526,0.78249,3.2265,0.21626772,0.0,558693.0,0.02501,0.96572,0.43373,0.27692,0.33803,0.77282,,1.0221,0.9779,1.113,0.887,1.1112,0.8888,1.1163,0.8837,1.1347,0.8653,1.072,0.9281,1.1393,0.8607,1.1207,0.8793,1.0914,0.9086,1.0378,0.9622
89,69.11036,694.25801,0.19285,0.04089999,3.27e-06,558693.0,0.06716,0.98541,0.85878,0.73052,0.78947,0.99148,3.20019,0.12701843,0.0,558693.0,0.02481,0.97496,0.34722,0.30864,0.3268,0.77687,3.226,0.20896353,0.0,558693.0,0.02501,0.96377,0.39785,0.28462,0.33184,0.77785,,1.0219,0.9781,1.1129,0.8871,1.1112,0.8888,1.1164,0.8836,1.1348,0.8652,1.072,0.928,1.1393,0.8607,1.1209,0.8792,1.0916,0.9084,1.0378,0.9622
90,68.8119,624.77149,0.17355,0.03996665,2.71e-06,558693.0,0.06687,0.9855,0.85987,0.73214,0.79088,0.99213,3.18652,0.1250773,0.0,558693.0,0.0247,0.97569,0.36232,0.30864,0.33333,0.79017,3.17024,0.21873609,0.0,558693.0,0.02458,0.96693,0.4625,0.28462,0.35238,0.77492,,1.0219,0.9781,1.1129,0.8871,1.1112,0.8888,1.1165,0.8835,1.1348,0.8651,1.0721,0.9279,1.1395,0.8605,1.1209,0.8791,1.0917,0.9083,1.0378,0.9622
91,68.30305,555.25539,0.15424,0.03961845,2.2e-06,558693.0,0.06638,0.98638,0.88281,0.73377,0.80142,0.99165,3.16262,0.1313354,0.0,558693.0,0.02452,0.97666,0.38462,0.30864,0.34247,0.77885,3.18003,0.2231109,0.0,558693.0,0.02465,0.96475,0.41176,0.26923,0.32558,0.77468,,1.0218,0.9782,1.113,0.887,1.1112,0.8888,1.1165,0.8835,1.1349,0.8651,1.0721,0.9279,1.1395,0.8605,1.1209,0.8791,1.0917,0.9083,1.0377,0.9623
92,68.8444,485.80613,0.13495,0.04045311,1.74e-06,558693.0,0.0669,0.98538,0.85796,0.73052,0.78913,0.99211,3.25032,0.13142388,0.0,558693.0,0.0252,0.97617,0.38028,0.33333,0.35526,0.78253,3.31887,0.22322939,0.0,558693.0,0.02573,0.96475,0.40964,0.26154,0.31925,0.77137,,1.0218,0.9782,1.113,0.887,1.1113,0.8887,1.1165,0.8835,1.135,0.865,1.0723,0.9277,1.1395,0.8605,1.1209,0.8791,1.0917,0.9083,1.0377,0.9623
93,68.8465,416.36987,0.11566,0.04064369,1.33e-06,558693.0,0.06691,0.9859,0.87354,0.7289,0.79469,0.99155,3.19176,0.12881081,0.0,558693.0,0.02474,0.97617,0.36066,0.2716,0.30986,0.77825,3.19701,0.22005771,0.0,558693.0,0.02478,0.96523,0.42169,0.26923,0.32864,0.77461,,1.0218,0.9782,1.1131,0.8869,1.1113,0.8887,1.1166,0.8834,1.1349,0.865,1.0723,0.9277,1.1395,0.8605,1.1209,0.8791,1.0917,0.9082,1.0377,0.9623
94,68.22221,346.91317,0.09636,0.04152557,9.8e-07,558693.0,0.0663,0.98614,0.88114,0.72808,0.79733,0.99061,3.15597,0.13267513,0.0,558693.0,0.02446,0.97593,0.37143,0.32099,0.34437,0.78232,3.16419,0.22720688,0.0,558693.0,0.02453,0.96377,0.3956,0.27692,0.32579,0.77127,,1.0218,0.9782,1.1131,0.8869,1.1113,0.8887,1.1166,0.8834,1.135,0.865,1.0723,0.9277,1.1396,0.8604,1.121,0.879,1.0917,0.9082,1.0377,0.9623
95,68.25438,277.48352,0.07708,0.03863794,6.8e-07,558693.0,0.06633,0.98672,0.87606,0.75162,0.80909,0.99177,3.25513,0.12762635,0.0,558693.0,0.02523,0.97666,0.38095,0.2963,0.33333,0.78497,3.30768,0.22342037,0.0,558693.0,0.02564,0.9662,0.44,0.25385,0.32195,0.77138,,1.0218,0.9782,1.1132,0.8868,1.1113,0.8887,1.1166,0.8834,1.1349,0.865,1.0723,0.9277,1.1396,0.8604,1.121,0.879,1.0917,0.9082,1.0377,0.9623
96,68.30471,208.07967,0.0578,0.04183424,4.4e-07,558693.0,0.06638,0.98565,0.86965,0.72565,0.79115,0.99013,3.17855,0.13190618,0.0,558693.0,0.02464,0.97593,0.375,0.33333,0.35294,0.78023,3.15641,0.22476687,0.0,558693.0,0.02447,0.96523,0.42529,0.28462,0.34101,0.77293,,1.0218,0.9782,1.1131,0.8869,1.1114,0.8886,1.1166,0.8834,1.135,0.865,1.0723,0.9277,1.1397,0.8603,1.121,0.879,1.0918,0.9082,1.0377,0.9623
97,69.08693,138.71421,0.03853,0.03978051,2.5e-07,558693.0,0.06714,0.98644,0.8823,0.7362,0.80265,0.99211,3.2377,0.13195096,0.0,558693.0,0.0251,0.97617,0.38028,0.33333,0.35526,0.77689,3.41861,0.21950441,0.0,558693.0,0.0265,0.96377,0.3956,0.27692,0.32579,0.77335,,1.0218,0.9782,1.1131,0.8868,1.1114,0.8886,1.1166,0.8834,1.135,0.865,1.0723,0.9277,1.1397,0.8603,1.121,0.879,1.0918,0.9082,1.0377,0.9623
98,68.47954,69.34824,0.01926,0.04104606,1.1e-07,558693.0,0.06655,0.9859,0.86782,0.73539,0.79613,0.9912,3.21364,0.13136517,0.0,558693.0,0.02491,0.97423,0.34177,0.33333,0.3375,0.78366,3.208,0.22226405,0.0,558693.0,0.02487,0.9645,0.41304,0.29231,0.34234,0.77189,,1.0218,0.9782,1.1131,0.8868,1.1114,0.8886,1.1166,0.8834,1.135,0.865,1.0723,0.9277,1.1397,0.8603,1.121,0.879,1.0917,0.9082,1.0377,0.9623
99,70.2276,0.0,0.0,0.04211629,3e-08,558693.0,0.06825,0.98602,0.87259,0.73377,0.79718,0.99024,3.16947,0.13101607,0.0,558693.0,0.02457,0.97666,0.38806,0.32099,0.35135,0.77964,3.19108,0.22311322,0.0,558693.0,0.02474,0.9645,0.40698,0.26923,0.32407,0.77244,,1.0218,0.9782,1.1131,0.8868,1.1114,0.8886,1.1166,0.8834,1.135,0.865,1.0723,0.9277,1.1397,0.8603,1.121,0.879,1.0917,0.9082,1.0377,0.9623
