epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
71,263.79331,7357.66201,2.0438,0.02034512,0.00010642,9744870.0,0.3851,0.99161,0.97966,0.65779,13.5733,0.0488167,0.0,9744870.0,0.15783,0.9807,0.86858,0.29677,14.24188,0.05162665,0.0,9744870.0,0.1656,0.97928,0.86474,0.28559,,1.5047,0.4953,1.7655,0.2345,1.6728,0.3272,1.5894,0.4106,1.6109,0.3891
72,261.47882,7094.40946,1.97067,0.0202063,9.973e-05,9744870.0,0.38172,0.99168,0.98021,0.66347,15.37426,0.04897863,0.0,9744870.0,0.17877,0.98058,0.86824,0.2979,14.25963,0.05192454,0.0,9744870.0,0.16581,0.97906,0.86381,0.28559,,1.5053,0.4947,1.7653,0.2347,1.6698,0.3302,1.5895,0.4105,1.6086,0.3914
73,262.06078,6831.40932,1.89761,0.02009891,9.321e-05,9744870.0,0.38257,0.99176,0.98052,0.66375,13.50677,0.04901495,0.0,9744870.0,0.15706,0.98056,0.86787,0.29593,14.24335,0.05184266,0.0,9744870.0,0.16562,0.97929,0.86361,0.2855,,1.5051,0.4949,1.7649,0.2351,1.669,0.331,1.5875,0.4125,1.6077,0.3923
74,265.24056,6569.49416,1.82486,0.01999736,8.685e-05,9744870.0,0.38721,0.99174,0.98088,0.66774,13.56753,0.04908726,0.0,9744870.0,0.15776,0.98074,0.86669,0.29624,14.26402,0.05210386,0.0,9744870.0,0.16586,0.97909,0.8617,0.28567,,1.5045,0.4955,1.7653,0.2347,1.6679,0.3321,1.5886,0.4114,1.6076,0.3925
75,262.85015,6306.73662,1.75187,0.01987063,8.068e-05,9744870.0,0.38372,0.99176,0.98138,0.67265,13.61979,0.04919796,0.0,9744870.0,0.15837,0.98064,0.86669,0.29719,14.3289,0.05217575,0.0,9744870.0,0.16662,0.97921,0.86294,0.28585,,1.5038,0.4962,1.7648,0.2352,1.6656,0.3344,1.5863,0.4137,1.6071,0.3929
76,262.95302,6044.0074,1.67889,0.01978057,7.469e-05,9744870.0,0.38387,0.99181,0.98149,0.67478,13.58141,0.04930436,0.0,9744870.0,0.15792,0.98059,0.8668,0.2959,14.34626,0.05227595,0.0,9744870.0,0.16682,0.97927,0.86326,0.28475,,1.5047,0.4953,1.7645,0.2355,1.6625,0.3375,1.5839,0.4161,1.6062,0.3938
77,262.44521,5781.12921,1.60587,0.01966637,6.889e-05,9744870.0,0.38313,0.99193,0.98193,0.67706,15.25918,0.04932585,0.0,9744870.0,0.17743,0.98054,0.86555,0.29671,14.20579,0.05232525,0.0,9744870.0,0.16518,0.97893,0.86166,0.28516,,1.5055,0.4945,1.7637,0.2363,1.6632,0.3368,1.5838,0.4161,1.6062,0.3938
78,261.39655,5517.98323,1.53277,0.01958118,6.329e-05,9744870.0,0.3816,0.9919,0.982,0.67719,13.53946,0.0495531,0.0,9744870.0,0.15744,0.98061,0.86649,0.29465,14.23212,0.0525098,0.0,9744870.0,0.16549,0.97916,0.8619,0.28429,,1.5056,0.4944,1.7664,0.2336,1.6631,0.3369,1.5832,0.4168,1.6059,0.3941
79,263.83043,5255.48946,1.45986,0.01947278,5.79e-05,9744870.0,0.38515,0.99199,0.98238,0.68031,13.594,0.04958488,0.0,9744870.0,0.15807,0.98078,0.8663,0.29541,14.28687,0.05263873,0.0,9744870.0,0.16613,0.97946,0.86158,0.28467,,1.5064,0.4936,1.7653,0.2347,1.6605,0.3395,1.5819,0.418,1.6061,0.3939
80,262.40517,4992.62836,1.38684,0.0194061,5.271e-05,9744870.0,0.38307,0.99204,0.98237,0.6821,13.80362,0.04975706,0.0,9744870.0,0.16051,0.98064,0.86576,0.29472,14.47531,0.05286051,0.0,9744870.0,0.16832,0.97901,0.86051,0.28367,,1.5069,0.4931,1.7636,0.2364,1.6598,0.3402,1.5807,0.4192,1.6045,0.3955
81,265.51921,4730.46195,1.31402,0.01929693,4.775e-05,9744870.0,0.38762,0.99204,0.98284,0.68643,13.53249,0.0497786,0.0,9744870.0,0.15735,0.98058,0.86546,0.29506,14.22758,0.05284137,0.0,9744870.0,0.16544,0.97908,0.86028,0.28478,,1.5066,0.4934,1.7642,0.2358,1.658,0.342,1.5797,0.4203,1.6034,0.3966
82,263.14206,4467.72786,1.24104,0.01924747,4.3e-05,9744870.0,0.38415,0.99209,0.98308,0.68704,13.51502,0.0500082,0.0,9744870.0,0.15715,0.98049,0.86581,0.29567,14.22973,0.05308519,0.0,9744870.0,0.16546,0.97891,0.86053,0.28412,,1.5071,0.4929,1.7655,0.2346,1.6578,0.3422,1.579,0.421,1.6032,0.3968
83,262.87156,4204.93254,1.16804,0.0191352,3.848e-05,9744870.0,0.38375,0.9921,0.98304,0.69075,13.76549,0.04978885,0.0,9744870.0,0.16006,0.98068,0.86539,0.29457,14.42831,0.05289316,0.0,9744870.0,0.16777,0.97903,0.85997,0.28325,,1.5065,0.4935,1.7647,0.2353,1.6566,0.3434,1.5779,0.4221,1.602,0.398
84,264.20488,3942.37071,1.0951,0.0190894,3.419e-05,9744870.0,0.3857,0.99209,0.98314,0.6894,13.5721,0.05005129,0.0,9744870.0,0.15782,0.98052,0.865,0.29353,14.35293,0.05315055,0.0,9744870.0,0.16689,0.97895,0.86013,0.28352,,1.5069,0.4931,1.7649,0.2351,1.657,0.343,1.5792,0.4208,1.6025,0.3975
85,263.19087,3679.6056,1.02211,0.01904233,3.013e-05,9744870.0,0.38422,0.99217,0.98351,0.69167,13.48393,0.05006969,0.0,9744870.0,0.15679,0.98055,0.86464,0.29474,14.23304,0.05316432,0.0,9744870.0,0.1655,0.97892,0.85964,0.28335,,1.5065,0.4935,1.7652,0.2348,1.6563,0.3437,1.5786,0.4214,1.6013,0.3987
86,262.75946,3416.76624,0.9491,0.0189958,2.632e-05,9744870.0,0.38359,0.99219,0.98355,0.69478,13.57575,0.05003295,0.0,9744870.0,0.15786,0.98058,0.86515,0.29632,14.27649,0.05309163,0.0,9744870.0,0.16601,0.97901,0.86016,0.28371,,1.5061,0.4939,1.7647,0.2353,1.6555,0.3445,1.5777,0.4222,1.601,0.399
87,266.28762,3154.40981,0.87622,0.01891672,2.275e-05,9744870.0,0.38874,0.99222,0.98365,0.69567,13.95185,0.05025659,0.0,9744870.0,0.16223,0.98053,0.86426,0.29512,14.42619,0.05337858,0.0,9744870.0,0.16775,0.97896,0.85925,0.28234,,1.5062,0.4938,1.7643,0.2357,1.6557,0.3443,1.5773,0.4227,1.6008,0.3992
88,261.79215,2891.40942,0.80317,0.01887479,1.943e-05,9744870.0,0.38218,0.99225,0.98383,0.69498,13.76244,0.05026913,0.0,9744870.0,0.16003,0.9805,0.86484,0.297,14.70467,0.05336976,0.0,9744870.0,0.17098,0.97899,0.85999,0.28353,,1.5064,0.4936,1.7645,0.2355,1.6553,0.3447,1.5769,0.4231,1.5998,0.4002
89,264.908,2628.78209,0.73022,0.01887104,1.636e-05,9744870.0,0.38673,0.99219,0.98384,0.69635,13.69283,0.05028097,0.0,9744870.0,0.15922,0.98052,0.86445,0.29753,14.63103,0.05338441,0.0,9744870.0,0.17013,0.97898,0.85943,0.28378,,1.5064,0.4936,1.7647,0.2353,1.655,0.345,1.5766,0.4234,1.5991,0.4009
90,263.03645,2365.91953,0.6572,0.01883551,1.355e-05,9744870.0,0.38399,0.99223,0.98384,0.69657,13.46357,0.05030046,0.0,9744870.0,0.15655,0.98056,0.86437,0.29753,14.16191,0.05342625,0.0,9744870.0,0.16467,0.97888,0.85958,0.28374,,1.5068,0.4932,1.7643,0.2357,1.6547,0.3453,1.5765,0.4235,1.5987,0.4013
91,261.39286,2102.91027,0.58414,0.01878449,1.099e-05,9744870.0,0.3816,0.99229,0.98415,0.69789,13.34106,0.05041492,0.0,9744870.0,0.15513,0.98047,0.86426,0.29689,14.13966,0.05350807,0.0,9744870.0,0.16441,0.97889,0.85932,0.28357,,1.5062,0.4938,1.7641,0.2359,1.6542,0.3458,1.5761,0.4239,1.5985,0.4015
92,264.26744,1840.15214,0.51115,0.01879074,8.7e-06,9744870.0,0.38579,0.99222,0.98413,0.69695,13.48052,0.05028511,0.0,9744870.0,0.15675,0.98056,0.86429,0.29724,14.19658,0.0534021,0.0,9744870.0,0.16508,0.97895,0.85922,0.28345,,1.5065,0.4935,1.7639,0.2361,1.6538,0.3462,1.5757,0.4243,1.5987,0.4014
93,260.75019,1577.13739,0.43809,0.01873443,6.67e-06,9744870.0,0.38066,0.99218,0.98409,0.70059,13.40127,0.05029432,0.0,9744870.0,0.15583,0.9805,0.8643,0.29714,14.17186,0.05340603,0.0,9744870.0,0.16479,0.97893,0.85953,0.28376,,1.5064,0.4936,1.7641,0.2359,1.6538,0.3462,1.5758,0.4242,1.5984,0.4016
94,262.49601,1314.2622,0.36507,0.01873097,4.91e-06,9744870.0,0.38321,0.99235,0.98412,0.70156,13.49498,0.05032982,0.0,9744870.0,0.15692,0.98058,0.86411,0.29708,14.20018,0.05344345,0.0,9744870.0,0.16512,0.979,0.85906,0.28386,,1.5063,0.4937,1.7638,0.2362,1.6535,0.3465,1.5759,0.4241,1.5983,0.4017
95,260.28031,1051.30259,0.29203,0.01869711,3.41e-06,9744870.0,0.37997,0.99234,0.98429,0.70134,13.56252,0.05030767,0.0,9744870.0,0.1577,0.98063,0.8641,0.29728,14.21692,0.05345544,0.0,9744870.0,0.16531,0.97918,0.85914,0.28373,,1.506,0.494,1.7636,0.2364,1.6532,0.3468,1.5757,0.4243,1.5983,0.4017
96,261.80864,788.44549,0.21901,0.01864418,2.18e-06,9744870.0,0.3822,0.99234,0.98431,0.70168,13.53176,0.05035409,0.0,9744870.0,0.15735,0.98056,0.86441,0.29698,14.24061,0.05349448,0.0,9744870.0,0.16559,0.97899,0.85931,0.28375,,1.5062,0.4938,1.7637,0.2363,1.6532,0.3468,1.5757,0.4242,1.5982,0.4018
97,265.18204,525.67863,0.14602,0.01869492,1.23e-06,9744870.0,0.38713,0.99231,0.98432,0.70119,13.5308,0.05041423,0.0,9744870.0,0.15733,0.98046,0.86404,0.29728,14.22766,0.05351352,0.0,9744870.0,0.16544,0.97891,0.85904,0.28371,,1.5062,0.4938,1.7637,0.2363,1.6531,0.3469,1.5757,0.4243,1.5981,0.4019
98,263.15853,262.84254,0.07301,0.01866849,5.5e-07,9744870.0,0.38417,0.99228,0.98422,0.70216,13.65619,0.05024836,0.0,9744870.0,0.15879,0.98063,0.86403,0.29623,14.21461,0.05337795,0.0,9744870.0,0.16529,0.97917,0.85902,0.28352,,1.5062,0.4938,1.7637,0.2363,1.653,0.347,1.5757,0.4243,1.5981,0.4019
99,262.42837,0.0,0.0,0.01866005,1.4e-07,9744870.0,0.38311,0.99232,0.98444,0.70157,13.47406,0.05046263,0.0,9744870.0,0.15668,0.98047,0.86409,0.29654,14.20313,0.05359065,0.0,9744870.0,0.16515,0.97886,0.85906,0.28372,,1.5062,0.4938,1.7637,0.2363,1.653,0.347,1.5757,0.4243,1.5981,0.4019
