epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
71,255.51427,7213.54856,2.00376,0.02036096,0.00010642,9744870.0,0.37301,0.99156,0.97993,0.66033,12.93493,0.04924765,0.0,9744870.0,0.15041,0.9804,0.86555,0.29453,13.65088,0.05203669,0.0,9744870.0,0.15873,0.97938,0.86289,0.283,,1.5143,0.4857,1.7979,0.2021,1.712,0.288,1.5684,0.4316,1.6219,0.3781
72,255.14793,6955.00501,1.93195,0.0202355,9.973e-05,9744870.0,0.37248,0.99162,0.98033,0.66236,14.44857,0.04924225,0.0,9744870.0,0.16801,0.9808,0.86374,0.2949,13.71553,0.05197639,0.0,9744870.0,0.15948,0.97944,0.86205,0.28302,,1.5138,0.4862,1.7996,0.2004,1.7095,0.2905,1.5684,0.4316,1.6228,0.3772
73,255.22009,6696.57858,1.86016,0.02010811,9.321e-05,9744870.0,0.37258,0.99166,0.98059,0.66485,12.98321,0.04929356,0.0,9744870.0,0.15097,0.98033,0.86463,0.29643,13.69385,0.05204274,0.0,9744870.0,0.15923,0.97947,0.86192,0.2837,,1.5134,0.4866,1.7987,0.2013,1.7088,0.2912,1.5655,0.4345,1.6188,0.3812
74,255.7603,6438.41773,1.78845,0.02001998,8.685e-05,9744870.0,0.37337,0.99171,0.98097,0.6669,12.95075,0.04946872,0.0,9744870.0,0.15059,0.9801,0.86429,0.29345,13.69468,0.05214523,0.0,9744870.0,0.15924,0.9793,0.86226,0.28299,,1.5135,0.4865,1.8007,0.1993,1.7096,0.2904,1.566,0.434,1.621,0.379
75,256.21827,6180.46467,1.7168,0.01992262,8.068e-05,9744870.0,0.37404,0.99175,0.98135,0.6722,12.96092,0.04960449,0.0,9744870.0,0.15071,0.98034,0.86449,0.29341,13.71832,0.05233965,0.0,9744870.0,0.15952,0.97939,0.86153,0.28388,,1.5138,0.4862,1.7986,0.2014,1.7097,0.2903,1.5651,0.4349,1.6184,0.3816
76,257.30562,5922.88146,1.64524,0.01981582,7.469e-05,9744870.0,0.37563,0.99177,0.98143,0.67178,12.93317,0.04998312,0.0,9744870.0,0.15039,0.98072,0.8635,0.29394,13.65828,0.05269733,0.0,9744870.0,0.15882,0.97925,0.861,0.28403,,1.5132,0.4868,1.7991,0.2008,1.7095,0.2905,1.5645,0.4355,1.6167,0.3833
77,255.4887,5664.79291,1.57355,0.01972325,6.889e-05,9744870.0,0.37298,0.99184,0.98191,0.6748,14.40717,0.04977513,0.0,9744870.0,0.16753,0.98069,0.86328,0.29212,13.68082,0.05250672,0.0,9744870.0,0.15908,0.97929,0.86104,0.28408,,1.5123,0.4877,1.7987,0.2013,1.7068,0.2932,1.5629,0.4371,1.6181,0.3819
78,255.89479,5406.87812,1.50191,0.0195871,6.329e-05,9744870.0,0.37357,0.99194,0.98226,0.67785,13.0058,0.04989743,0.0,9744870.0,0.15123,0.9807,0.86321,0.2938,13.71319,0.05265735,0.0,9744870.0,0.15946,0.97945,0.8601,0.2823,,1.5144,0.4856,1.798,0.202,1.7065,0.2935,1.5624,0.4376,1.6171,0.3829
79,259.10969,5149.81756,1.4305,0.01949785,5.79e-05,9744870.0,0.37826,0.99191,0.98241,0.68388,13.31461,0.04996404,0.0,9744870.0,0.15482,0.98081,0.86261,0.29224,13.95521,0.05272552,0.0,9744870.0,0.16227,0.97939,0.85953,0.28202,,1.5143,0.4857,1.7971,0.2029,1.7056,0.2944,1.5608,0.4392,1.6145,0.3855
80,255.9967,4891.9762,1.35888,0.01939357,5.271e-05,9744870.0,0.37372,0.99197,0.98264,0.68453,13.05178,0.05017364,0.0,9744870.0,0.15176,0.98038,0.86264,0.29306,13.77515,0.05294648,0.0,9744870.0,0.16018,0.97914,0.86012,0.28233,,1.513,0.487,1.7964,0.2036,1.7036,0.2964,1.5598,0.4403,1.6141,0.3859
81,259.5273,4634.95484,1.28749,0.01935007,4.775e-05,9744870.0,0.37887,0.99199,0.98267,0.68499,13.06284,0.05013095,0.0,9744870.0,0.15189,0.98033,0.86271,0.29278,13.75144,0.05292301,0.0,9744870.0,0.1599,0.97931,0.86033,0.28273,,1.5129,0.4871,1.7971,0.2029,1.7045,0.2955,1.5595,0.4405,1.6126,0.3874
82,257.51652,4377.46124,1.21596,0.01930422,4.3e-05,9744870.0,0.37594,0.99203,0.98289,0.68599,12.98362,0.0501477,0.0,9744870.0,0.15097,0.98075,0.8626,0.29271,13.79562,0.05293331,0.0,9744870.0,0.16041,0.97934,0.85975,0.28419,,1.5136,0.4864,1.7971,0.2029,1.7035,0.2965,1.5596,0.4404,1.6123,0.3877
83,256.20496,4119.71728,1.14437,0.01920335,3.848e-05,9744870.0,0.37402,0.99205,0.98297,0.68995,13.03257,0.05033535,0.0,9744870.0,0.15154,0.98031,0.86265,0.2926,13.69198,0.05311264,0.0,9744870.0,0.15921,0.97929,0.85998,0.28326,,1.5141,0.4859,1.7963,0.2036,1.7035,0.2965,1.5589,0.4411,1.6118,0.3882
84,255.83034,3861.94342,1.07276,0.019123,3.419e-05,9744870.0,0.37347,0.99213,0.98336,0.69063,12.96058,0.05058009,0.0,9744870.0,0.1507,0.98061,0.86174,0.29302,13.75823,0.05337217,0.0,9744870.0,0.15998,0.9792,0.85918,0.28293,,1.514,0.486,1.7954,0.2046,1.7033,0.2967,1.5583,0.4417,1.6107,0.3893
85,256.17361,3604.27065,1.00119,0.01907907,3.013e-05,9744870.0,0.37398,0.9921,0.98346,0.68979,13.01841,0.05041848,0.0,9744870.0,0.15138,0.98051,0.86164,0.29329,13.66206,0.05326115,0.0,9744870.0,0.15886,0.97929,0.8588,0.28318,,1.5137,0.4863,1.7952,0.2048,1.7028,0.2972,1.5569,0.4431,1.6107,0.3892
86,258.46014,3346.974,0.92971,0.01902659,2.632e-05,9744870.0,0.37731,0.99211,0.98354,0.69153,12.99437,0.05046917,0.0,9744870.0,0.1511,0.9807,0.86086,0.29319,13.6827,0.05330451,0.0,9744870.0,0.1591,0.97937,0.85865,0.28371,,1.5137,0.4863,1.7952,0.2047,1.703,0.297,1.5558,0.4442,1.6104,0.3896
87,258.11571,3089.60394,0.85822,0.01896222,2.275e-05,9744870.0,0.37681,0.99221,0.98384,0.69499,13.27566,0.05063388,0.0,9744870.0,0.15437,0.98057,0.86131,0.29283,13.92585,0.05344659,0.0,9744870.0,0.16193,0.97919,0.85898,0.28276,,1.5138,0.4862,1.7952,0.2048,1.7028,0.2972,1.5553,0.4447,1.6096,0.3904
88,255.20525,2831.8574,0.78663,0.01891578,1.943e-05,9744870.0,0.37256,0.99217,0.98377,0.69483,12.98489,0.05061934,0.0,9744870.0,0.15099,0.98055,0.86103,0.29278,13.74059,0.05342471,0.0,9744870.0,0.15977,0.97924,0.85866,0.2827,,1.5137,0.4863,1.7951,0.2049,1.7026,0.2974,1.5551,0.4449,1.6095,0.3905
89,257.31085,2574.40129,0.71511,0.01889005,1.636e-05,9744870.0,0.37564,0.99217,0.98382,0.69618,12.94846,0.0507736,0.0,9744870.0,0.15056,0.98042,0.86133,0.29327,13.76533,0.05359767,0.0,9744870.0,0.16006,0.97917,0.85872,0.28349,,1.5135,0.4865,1.7951,0.2049,1.7018,0.2982,1.5548,0.4452,1.6092,0.3908
90,256.18905,2316.83743,0.64357,0.01888463,1.355e-05,9744870.0,0.374,0.99221,0.98397,0.697,12.99878,0.05070393,0.0,9744870.0,0.15115,0.98066,0.8613,0.2924,13.66001,0.05353289,0.0,9744870.0,0.15884,0.97925,0.85867,0.28326,,1.5136,0.4864,1.7951,0.2049,1.7019,0.2981,1.5543,0.4457,1.609,0.391
91,256.57632,2059.33713,0.57204,0.0188211,1.099e-05,9744870.0,0.37456,0.99223,0.98405,0.69805,12.93433,0.05065233,0.0,9744870.0,0.1504,0.98068,0.86123,0.29281,13.66577,0.05350411,0.0,9744870.0,0.1589,0.97929,0.85866,0.28355,,1.5138,0.4862,1.7953,0.2047,1.7021,0.2979,1.5546,0.4454,1.6087,0.3913
92,256.47344,1801.84896,0.50051,0.01877666,8.7e-06,9744870.0,0.37441,0.99225,0.98409,0.7005,12.9512,0.05072964,0.0,9744870.0,0.1506,0.98049,0.86134,0.29284,13.66708,0.0535762,0.0,9744870.0,0.15892,0.97924,0.85866,0.28297,,1.5139,0.4861,1.7952,0.2048,1.7018,0.2982,1.554,0.446,1.6084,0.3916
93,255.97039,1544.35027,0.42899,0.01879003,6.67e-06,9744870.0,0.37368,0.99222,0.98405,0.701,12.90633,0.05070655,0.0,9744870.0,0.15007,0.98069,0.86109,0.29282,13.6497,0.05353501,0.0,9744870.0,0.15872,0.97929,0.85859,0.28331,,1.5135,0.4865,1.7948,0.2052,1.7015,0.2985,1.5539,0.4461,1.6084,0.3916
94,253.91136,1286.77538,0.35744,0.01875771,4.91e-06,9744870.0,0.37067,0.99223,0.9843,0.69815,12.88024,0.05071589,0.0,9744870.0,0.14977,0.98061,0.86108,0.29277,13.62764,0.05355974,0.0,9744870.0,0.15846,0.97925,0.85848,0.28312,,1.5136,0.4864,1.7947,0.2053,1.7016,0.2984,1.5537,0.4464,1.6081,0.3918
95,254.30064,1029.29303,0.28591,0.0187369,3.41e-06,9744870.0,0.37124,0.99225,0.98421,0.70272,13.07709,0.0508083,0.0,9744870.0,0.15206,0.98023,0.86093,0.29271,13.82554,0.0536398,0.0,9744870.0,0.16076,0.97918,0.85823,0.2826,,1.5137,0.4863,1.7946,0.2054,1.7014,0.2986,1.5535,0.4465,1.608,0.392
96,258.57224,772.0084,0.21445,0.01873413,2.18e-06,9744870.0,0.37748,0.99231,0.98437,0.70339,12.99405,0.05072523,0.0,9744870.0,0.15109,0.9807,0.86097,0.29259,13.79198,0.053599,0.0,9744870.0,0.16037,0.97928,0.85826,0.28299,,1.5136,0.4864,1.7947,0.2053,1.7015,0.2985,1.5534,0.4466,1.6078,0.3922
97,262.07565,514.76899,0.14299,0.01872991,1.23e-06,9744870.0,0.38259,0.99233,0.98435,0.70088,13.68538,0.05074512,0.0,9744870.0,0.15913,0.98064,0.861,0.29287,14.1399,0.05359544,0.0,9744870.0,0.16442,0.9792,0.85833,0.28291,,1.5136,0.4864,1.7946,0.2054,1.7014,0.2986,1.5533,0.4467,1.6078,0.3922
98,264.30103,257.45436,0.07152,0.01871518,5.5e-07,9744870.0,0.38584,0.99231,0.98418,0.69965,14.08455,0.05074349,0.0,9744870.0,0.16377,0.98044,0.86094,0.29266,14.61486,0.05357935,0.0,9744870.0,0.16994,0.97923,0.85836,0.28315,,1.5136,0.4864,1.7946,0.2054,1.7013,0.2987,1.5533,0.4467,1.6078,0.3922
99,265.8615,0.0,0.0,0.01870728,1.4e-07,9744870.0,0.38812,0.99226,0.98439,0.70148,13.47969,0.05089076,0.0,9744870.0,0.15674,0.98057,0.86077,0.29245,14.15315,0.05374058,0.0,9744870.0,0.16457,0.97918,0.85814,0.28254,,1.5136,0.4864,1.7946,0.2054,1.7014,0.2986,1.5533,0.4467,1.6078,0.3922
