epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
71,255.67259,7207.47313,2.00208,0.02046123,0.00010642,9744870.0,0.37324,0.99152,0.97931,0.6553,14.38389,0.04894461,0.0,9744870.0,0.16725,0.98049,0.86736,0.29548,13.65207,0.05201498,0.0,9744870.0,0.15874,0.97929,0.86419,0.28641,,1.5228,0.4772,1.8096,0.1904,1.6508,0.3492,1.5739,0.4261,1.6281,0.3719
72,254.16234,6948.86227,1.93024,0.02029924,9.973e-05,9744870.0,0.37104,0.99165,0.97953,0.66036,12.90381,0.04913163,0.0,9744870.0,0.15004,0.98077,0.86457,0.29599,13.61963,0.05226274,0.0,9744870.0,0.15837,0.97948,0.86077,0.28565,,1.5232,0.4769,1.8105,0.1895,1.6475,0.3525,1.5724,0.4276,1.6265,0.3735
73,256.07554,6691.04386,1.85862,0.02020295,9.321e-05,9744870.0,0.37383,0.9916,0.98006,0.662,12.8441,0.04897988,0.0,9744870.0,0.14935,0.98068,0.86543,0.29583,13.58005,0.05213361,0.0,9744870.0,0.15791,0.97943,0.86212,0.28624,,1.5249,0.4751,1.8116,0.1884,1.6476,0.3524,1.5714,0.4286,1.6273,0.3727
74,255.58564,6433.10862,1.78697,0.02006373,8.685e-05,9744870.0,0.37312,0.99176,0.98061,0.66514,13.23443,0.04919234,0.0,9744870.0,0.15389,0.98076,0.86406,0.29501,13.60627,0.05233949,0.0,9744870.0,0.15821,0.97944,0.86055,0.28407,,1.5236,0.4764,1.8085,0.1915,1.6455,0.3545,1.5713,0.4287,1.625,0.375
75,257.22964,6175.75437,1.71549,0.01995557,8.068e-05,9744870.0,0.37552,0.99178,0.98089,0.66809,13.12762,0.0494272,0.0,9744870.0,0.15265,0.98049,0.86387,0.29382,13.78547,0.05252932,0.0,9744870.0,0.1603,0.97921,0.86088,0.28409,,1.525,0.475,1.8102,0.1898,1.6454,0.3546,1.5699,0.4301,1.6232,0.3768
76,257.65303,5918.52982,1.64404,0.0198495,7.469e-05,9744870.0,0.37614,0.9918,0.98104,0.67124,12.88588,0.04956847,0.0,9744870.0,0.14984,0.98066,0.86235,0.29409,13.67648,0.05264298,0.0,9744870.0,0.15903,0.97917,0.86025,0.28385,,1.5263,0.4737,1.8095,0.1905,1.6443,0.3557,1.5684,0.4316,1.6231,0.3769
77,255.38282,5660.65397,1.5724,0.01974626,6.889e-05,9744870.0,0.37282,0.99179,0.98144,0.6742,12.91753,0.0496255,0.0,9744870.0,0.1502,0.98086,0.8631,0.29435,13.57395,0.05279078,0.0,9744870.0,0.15784,0.9795,0.8602,0.28413,,1.525,0.475,1.8083,0.1917,1.6432,0.3568,1.568,0.432,1.6221,0.3779
78,256.5194,5403.14336,1.50087,0.01965807,6.329e-05,9744870.0,0.37448,0.99185,0.98187,0.67709,13.02229,0.04971099,0.0,9744870.0,0.15142,0.98069,0.86307,0.29547,13.70768,0.05284411,0.0,9744870.0,0.15939,0.97932,0.86035,0.28535,,1.5256,0.4744,1.8078,0.1922,1.6417,0.3583,1.5667,0.4333,1.6219,0.3781
79,255.97076,5145.52038,1.42931,0.01955921,5.79e-05,9744870.0,0.37368,0.99192,0.98188,0.67953,12.91334,0.05002195,0.0,9744870.0,0.15016,0.98058,0.86363,0.29466,13.63372,0.05316119,0.0,9744870.0,0.15853,0.97928,0.8602,0.28464,,1.5244,0.4756,1.8067,0.1933,1.6399,0.3601,1.5669,0.4331,1.6212,0.3788
80,258.00579,4888.41554,1.35789,0.01943398,5.271e-05,9744870.0,0.37665,0.99194,0.98242,0.6829,12.95876,0.05001763,0.0,9744870.0,0.15068,0.98059,0.86303,0.29501,13.66162,0.05314241,0.0,9744870.0,0.15886,0.97934,0.85984,0.28491,,1.5257,0.4743,1.8073,0.1927,1.6407,0.3593,1.5656,0.4344,1.6204,0.3796
81,255.0771,4630.64585,1.28629,0.01941186,4.775e-05,9744870.0,0.37238,0.99192,0.98238,0.68166,12.8516,0.05013254,0.0,9744870.0,0.14944,0.98053,0.86317,0.2949,13.57154,0.05330869,0.0,9744870.0,0.15781,0.97908,0.85985,0.28488,,1.5254,0.4746,1.809,0.191,1.6386,0.3614,1.5638,0.4362,1.6197,0.3803
82,253.80435,4372.68035,1.21463,0.01932979,4.3e-05,9744870.0,0.37052,0.99198,0.98253,0.68513,12.83547,0.05002803,0.0,9744870.0,0.14925,0.98065,0.86275,0.29556,13.56862,0.0532244,0.0,9744870.0,0.15777,0.97922,0.85923,0.28469,,1.5261,0.4739,1.8088,0.1912,1.6387,0.3613,1.5628,0.4372,1.6188,0.3812
83,255.80603,4115.1952,1.14311,0.01926028,3.848e-05,9744870.0,0.37344,0.99204,0.98277,0.68545,12.84176,0.0502498,0.0,9744870.0,0.14932,0.98046,0.86157,0.29462,13.57335,0.05349233,0.0,9744870.0,0.15783,0.97903,0.85834,0.28465,,1.5259,0.4741,1.8084,0.1916,1.6381,0.3619,1.5622,0.4377,1.6183,0.3817
84,254.06627,3857.44254,1.07151,0.0191876,3.419e-05,9744870.0,0.3709,0.99207,0.98289,0.6896,12.85225,0.05020279,0.0,9744870.0,0.14944,0.98052,0.86224,0.29454,13.57581,0.05346198,0.0,9744870.0,0.15786,0.97914,0.85851,0.28464,,1.5263,0.4737,1.808,0.192,1.6371,0.3629,1.5613,0.4387,1.6177,0.3823
85,259.0163,3600.58143,1.00016,0.01908077,3.013e-05,9744870.0,0.37813,0.99218,0.98311,0.68835,13.16717,0.05025111,0.0,9744870.0,0.15311,0.98056,0.86221,0.29528,13.79848,0.05347469,0.0,9744870.0,0.16045,0.97914,0.85803,0.28531,,1.5261,0.4739,1.8067,0.1933,1.6355,0.3645,1.5603,0.4397,1.6177,0.3823
86,257.70009,3343.4741,0.92874,0.01910323,2.632e-05,9744870.0,0.3762,0.99204,0.98328,0.69161,13.04905,0.05039104,0.0,9744870.0,0.15173,0.98061,0.86252,0.29509,13.96096,0.05364116,0.0,9744870.0,0.16234,0.97923,0.85844,0.28525,,1.526,0.474,1.8065,0.1935,1.6352,0.3648,1.5603,0.4397,1.6176,0.3824
87,257.29235,3086.2977,0.8573,0.01901285,2.275e-05,9744870.0,0.37561,0.99215,0.98343,0.69217,13.01284,0.05036593,0.0,9744870.0,0.15131,0.9806,0.86213,0.29477,13.72803,0.05358515,0.0,9744870.0,0.15963,0.97921,0.85833,0.28502,,1.5257,0.4743,1.8076,0.1924,1.635,0.365,1.5602,0.4398,1.6181,0.3819
88,257.09299,2829.09405,0.78586,0.01895832,1.943e-05,9744870.0,0.37532,0.99213,0.98357,0.69509,12.96693,0.05033564,0.0,9744870.0,0.15078,0.98056,0.86215,0.29446,13.68875,0.05359296,0.0,9744870.0,0.15917,0.97922,0.85832,0.28518,,1.5257,0.4743,1.8073,0.1927,1.6342,0.3658,1.5598,0.4402,1.6176,0.3823
89,254.13744,2571.56447,0.71432,0.018933,1.636e-05,9744870.0,0.371,0.99219,0.98364,0.69316,12.85805,0.05061029,0.0,9744870.0,0.14951,0.98046,0.86185,0.29455,13.59847,0.05385284,0.0,9744870.0,0.15812,0.97906,0.85808,0.28538,,1.5256,0.4744,1.8072,0.1928,1.6336,0.3664,1.5594,0.4406,1.6175,0.3825
90,255.71042,2314.26501,0.64285,0.01888285,1.355e-05,9744870.0,0.3733,0.99217,0.98377,0.69401,12.85418,0.0506341,0.0,9744870.0,0.14947,0.9805,0.86185,0.2948,13.56783,0.05387828,0.0,9744870.0,0.15777,0.97902,0.85797,0.28532,,1.5257,0.4743,1.807,0.193,1.6332,0.3668,1.5591,0.4409,1.6172,0.3828
91,254.76945,2056.91827,0.57137,0.01886262,1.099e-05,9744870.0,0.37193,0.99221,0.98404,0.6976,12.85387,0.05058295,0.0,9744870.0,0.14946,0.98055,0.86165,0.29459,13.59003,0.05381321,0.0,9744870.0,0.15802,0.97912,0.85797,0.28498,,1.5253,0.4747,1.8068,0.1932,1.6325,0.3675,1.5587,0.4413,1.617,0.383
92,255.31674,1799.66815,0.49991,0.01880714,8.7e-06,9744870.0,0.37273,0.9922,0.98389,0.69716,12.83885,0.05053387,0.0,9744870.0,0.14929,0.98051,0.8616,0.29492,13.55421,0.0537611,0.0,9744870.0,0.15761,0.97908,0.85793,0.28535,,1.5254,0.4746,1.8068,0.1932,1.6324,0.3676,1.5588,0.4412,1.6168,0.3832
93,255.77575,1542.48846,0.42847,0.01881005,6.67e-06,9744870.0,0.3734,0.99227,0.98388,0.69752,13.07442,0.05063023,0.0,9744870.0,0.15203,0.98062,0.86154,0.29457,13.80259,0.05389042,0.0,9744870.0,0.1605,0.97912,0.8579,0.28496,,1.5254,0.4746,1.8066,0.1934,1.6322,0.3678,1.5586,0.4414,1.6164,0.3836
94,255.02485,1285.29881,0.35703,0.01877528,4.91e-06,9744870.0,0.3723,0.99225,0.98395,0.7012,12.9493,0.05069233,0.0,9744870.0,0.15057,0.98055,0.86155,0.29443,15.51277,0.05393769,0.0,9744870.0,0.18038,0.97917,0.85778,0.28501,,1.5256,0.4744,1.8066,0.1934,1.6321,0.3679,1.5585,0.4415,1.6164,0.3836
95,254.81275,1028.14542,0.2856,0.01878577,3.41e-06,9744870.0,0.37199,0.99226,0.98406,0.69718,12.97127,0.05055993,0.0,9744870.0,0.15083,0.9806,0.86142,0.29449,13.7554,0.0538103,0.0,9744870.0,0.15995,0.97922,0.8578,0.285,,1.5255,0.4745,1.8066,0.1934,1.6319,0.3681,1.5582,0.4417,1.6163,0.3837
96,257.96028,771.13764,0.2142,0.01877805,2.18e-06,9744870.0,0.37658,0.99227,0.98403,0.69819,12.93127,0.05057089,0.0,9744870.0,0.15036,0.98071,0.86154,0.29493,13.71706,0.0538454,0.0,9744870.0,0.1595,0.97928,0.85766,0.28524,,1.5253,0.4747,1.8065,0.1935,1.6319,0.3681,1.5581,0.4419,1.6162,0.3838
97,257.63533,514.10379,0.14281,0.01876225,1.23e-06,9744870.0,0.37611,0.99228,0.98413,0.69704,12.91082,0.05067465,0.0,9744870.0,0.15013,0.98051,0.8615,0.29443,13.62653,0.0539162,0.0,9744870.0,0.15845,0.97914,0.85773,0.28499,,1.5254,0.4746,1.8065,0.1935,1.6318,0.3682,1.5581,0.4419,1.6162,0.3838
98,254.7301,257.02844,0.0714,0.01873464,5.5e-07,9744870.0,0.37187,0.99227,0.98409,0.69881,12.85897,0.05056086,0.0,9744870.0,0.14952,0.98061,0.86153,0.29451,13.57787,0.05379945,0.0,9744870.0,0.15788,0.97912,0.8577,0.28503,,1.5254,0.4746,1.8066,0.1934,1.6318,0.3682,1.558,0.442,1.6162,0.3838
99,254.38451,0.0,0.0,0.01876022,1.4e-07,9744870.0,0.37136,0.99224,0.98409,0.69932,12.8546,0.05054108,0.0,9744870.0,0.14947,0.98061,0.86122,0.29433,15.03034,0.05380623,0.0,9744870.0,0.17477,0.97919,0.8575,0.2849,,1.5254,0.4746,1.8066,0.1934,1.6318,0.3682,1.558,0.442,1.6162,0.3838
