epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
71,257.40434,7214.2083,2.00395,0.02038608,0.00010642,9744870.0,0.37577,0.99162,0.97952,0.65718,13.05602,0.04888318,0.0,9744870.0,0.15181,0.98105,0.86993,0.30005,13.76413,0.05155899,0.0,9744870.0,0.16005,0.9796,0.86335,0.28888,,1.5068,0.4932,1.8181,0.1819,1.7179,0.2821,1.5731,0.4269,1.5969,0.4031
72,259.07778,6957.08598,1.93252,0.02026697,9.973e-05,9744870.0,0.37822,0.99158,0.97981,0.66195,13.11984,0.04895454,0.0,9744870.0,0.15256,0.98112,0.86966,0.30047,13.80327,0.05168195,0.0,9744870.0,0.1605,0.97958,0.86321,0.29074,,1.5074,0.4926,1.8196,0.1804,1.7159,0.2841,1.5717,0.4283,1.5944,0.4056
73,256.76286,6699.09745,1.86086,0.02010687,9.321e-05,9744870.0,0.37484,0.99168,0.98029,0.66509,12.96343,0.04879813,0.0,9744870.0,0.15074,0.98115,0.86937,0.29959,13.64168,0.05153497,0.0,9744870.0,0.15862,0.97958,0.86333,0.2879,,1.506,0.494,1.82,0.18,1.7123,0.2877,1.5703,0.4297,1.5938,0.4062
74,256.50962,6441.0572,1.78918,0.02000149,8.685e-05,9744870.0,0.37447,0.99169,0.98061,0.66764,12.95119,0.04894472,0.0,9744870.0,0.1506,0.98126,0.86899,0.30099,13.69678,0.05184126,0.0,9744870.0,0.15926,0.97958,0.86196,0.28785,,1.5057,0.4943,1.8196,0.1804,1.7128,0.2872,1.569,0.431,1.5918,0.4082
75,257.68193,6183.42743,1.71762,0.01987937,8.068e-05,9744870.0,0.37618,0.99177,0.98115,0.67147,13.05744,0.04915667,0.0,9744870.0,0.15183,0.98106,0.86856,0.30118,13.81941,0.05197673,0.0,9744870.0,0.16069,0.97956,0.86178,0.28899,,1.5048,0.4952,1.8184,0.1816,1.7122,0.2878,1.5675,0.4325,1.5924,0.4076
76,254.99599,5924.99402,1.64583,0.01982585,7.469e-05,9744870.0,0.37226,0.99172,0.98125,0.6716,12.94208,0.04919028,0.0,9744870.0,0.15049,0.98114,0.8687,0.3004,13.66133,0.05204477,0.0,9744870.0,0.15885,0.97953,0.86174,0.28812,,1.5049,0.4951,1.8184,0.1816,1.7098,0.2903,1.5653,0.4347,1.5904,0.4096
77,257.85871,5667.45617,1.57429,0.01969788,6.889e-05,9744870.0,0.37644,0.99183,0.9815,0.67551,13.13008,0.04918941,0.0,9744870.0,0.15268,0.98115,0.86823,0.30038,13.84562,0.05214596,0.0,9744870.0,0.161,0.9797,0.86158,0.28769,,1.5066,0.4934,1.8203,0.1797,1.7103,0.2898,1.5644,0.4356,1.5884,0.4116
78,257.87697,5409.91506,1.50275,0.01961365,6.329e-05,9744870.0,0.37646,0.99187,0.98182,0.68012,13.10328,0.04947393,0.0,9744870.0,0.15236,0.9812,0.86767,0.3012,15.65531,0.0523528,0.0,9744870.0,0.18204,0.97954,0.86076,0.28653,,1.5062,0.4938,1.8203,0.1797,1.7117,0.2884,1.5639,0.4361,1.5881,0.4119
79,256.20459,5151.94745,1.4311,0.01950521,5.79e-05,9744870.0,0.37402,0.99198,0.9822,0.67897,13.01553,0.04963862,0.0,9744870.0,0.15134,0.98116,0.86811,0.30041,13.71568,0.05256003,0.0,9744870.0,0.15948,0.97952,0.86098,0.28852,,1.5059,0.4941,1.8204,0.1796,1.7105,0.2895,1.5634,0.4366,1.5859,0.4141
80,259.38933,4894.77042,1.35966,0.01944752,5.271e-05,9744870.0,0.37867,0.99194,0.98235,0.68135,13.13072,0.04959118,0.0,9744870.0,0.15268,0.98107,0.86722,0.30003,13.92938,0.05248974,0.0,9744870.0,0.16197,0.97953,0.86023,0.28882,,1.5061,0.4939,1.8191,0.1809,1.7091,0.2909,1.5624,0.4376,1.5845,0.4155
81,257.57664,4637.14151,1.28809,0.0193644,4.775e-05,9744870.0,0.37602,0.99202,0.98246,0.68304,13.01422,0.04959132,0.0,9744870.0,0.15133,0.98108,0.86664,0.30086,13.79349,0.05249762,0.0,9744870.0,0.16039,0.97963,0.86018,0.28857,,1.5064,0.4937,1.8199,0.1801,1.7094,0.2907,1.5619,0.4381,1.5858,0.4142
82,258.36281,4379.67489,1.21658,0.01928981,4.3e-05,9744870.0,0.37717,0.99204,0.98263,0.68806,13.13115,0.04984381,0.0,9744870.0,0.15269,0.98102,0.86725,0.30225,13.91907,0.05267411,0.0,9744870.0,0.16185,0.97952,0.86082,0.28872,,1.5051,0.4949,1.82,0.18,1.708,0.292,1.5615,0.4385,1.5846,0.4154
83,256.63129,4121.85712,1.14496,0.01921603,3.848e-05,9744870.0,0.37464,0.99209,0.98288,0.68746,12.96574,0.04978843,0.0,9744870.0,0.15076,0.98107,0.86701,0.30025,15.194,0.05264074,0.0,9744870.0,0.17667,0.97952,0.86051,0.28823,,1.5046,0.4954,1.8197,0.1803,1.7079,0.2921,1.559,0.441,1.5843,0.4157
84,255.32439,3863.83664,1.07329,0.01915055,3.419e-05,9744870.0,0.37274,0.99204,0.98309,0.68927,13.06534,0.04983587,0.0,9744870.0,0.15192,0.98123,0.86621,0.30117,13.88417,0.05280226,0.0,9744870.0,0.16144,0.97966,0.85993,0.28901,,1.5048,0.4952,1.8194,0.1806,1.7081,0.292,1.5589,0.441,1.5835,0.4165
85,260.31898,3606.69192,1.00186,0.01906807,3.013e-05,9744870.0,0.38003,0.99216,0.98325,0.69408,13.06121,0.04988879,0.0,9744870.0,0.15187,0.98129,0.86654,0.30032,13.81194,0.05286042,0.0,9744870.0,0.1606,0.97967,0.85971,0.28844,,1.5046,0.4955,1.8186,0.1814,1.7079,0.2922,1.5582,0.4417,1.583,0.417
86,256.91551,3348.96568,0.93027,0.01900095,2.632e-05,9744870.0,0.37506,0.99219,0.9832,0.69145,12.95123,0.05000152,0.0,9744870.0,0.1506,0.98112,0.8663,0.30058,13.66324,0.05293189,0.0,9744870.0,0.15887,0.97957,0.85957,0.28781,,1.505,0.495,1.8193,0.1807,1.7072,0.2929,1.5578,0.4421,1.5823,0.4177
87,256.99256,3091.26836,0.85869,0.01901702,2.275e-05,9744870.0,0.37517,0.99211,0.98337,0.69102,12.88932,0.0500585,0.0,9744870.0,0.14988,0.98121,0.86653,0.30129,13.62121,0.05299434,0.0,9744870.0,0.15839,0.97956,0.85986,0.28816,,1.505,0.495,1.8188,0.1812,1.7072,0.2928,1.5568,0.4431,1.5819,0.4181
88,255.14222,2833.35819,0.78704,0.01890789,1.943e-05,9744870.0,0.37247,0.99215,0.9836,0.69605,12.90655,0.05001649,0.0,9744870.0,0.15008,0.98123,0.8662,0.2995,15.10914,0.05296424,0.0,9744870.0,0.17569,0.97968,0.85922,0.28794,,1.5053,0.4947,1.8187,0.1813,1.7071,0.293,1.5564,0.4436,1.5817,0.4183
89,254.55304,2575.44407,0.7154,0.01891943,1.636e-05,9744870.0,0.37161,0.99215,0.98356,0.69533,12.90259,0.05019033,0.0,9744870.0,0.15003,0.98113,0.86614,0.30041,13.65781,0.05310642,0.0,9744870.0,0.15881,0.97955,0.85953,0.28839,,1.5048,0.4952,1.8185,0.1815,1.707,0.293,1.5562,0.4437,1.5815,0.4185
90,255.79991,2317.72713,0.64381,0.01884118,1.355e-05,9744870.0,0.37343,0.99216,0.98389,0.69811,12.91694,0.05016559,0.0,9744870.0,0.1502,0.9812,0.86606,0.30056,13.64981,0.05310043,0.0,9744870.0,0.15872,0.9796,0.85944,0.28806,,1.5049,0.4951,1.8182,0.1818,1.7064,0.2936,1.5556,0.4444,1.5815,0.4185
91,255.63463,2060.03749,0.57223,0.01883605,1.099e-05,9744870.0,0.37319,0.99217,0.98368,0.69713,12.9181,0.05013063,0.0,9744870.0,0.15021,0.98117,0.86563,0.29958,13.64262,0.05309194,0.0,9744870.0,0.15864,0.97956,0.85882,0.28781,,1.505,0.4951,1.8182,0.1818,1.7063,0.2937,1.5548,0.4452,1.581,0.419
92,256.93595,1802.48999,0.50069,0.01879483,8.7e-06,9744870.0,0.37509,0.99225,0.98398,0.69811,12.92713,0.05025506,0.0,9744870.0,0.15032,0.98117,0.86599,0.30078,13.63781,0.05318961,0.0,9744870.0,0.15858,0.97952,0.85901,0.28855,,1.5049,0.4951,1.8183,0.1817,1.7061,0.2939,1.5551,0.4449,1.5809,0.4191
93,255.62414,1544.87178,0.42913,0.01877256,6.67e-06,9744870.0,0.37317,0.99223,0.98385,0.69917,14.39222,0.05023945,0.0,9744870.0,0.16735,0.98123,0.8658,0.30064,13.66475,0.05317737,0.0,9744870.0,0.15889,0.97957,0.85886,0.28832,,1.505,0.4951,1.8183,0.1817,1.7058,0.2942,1.5549,0.4451,1.5807,0.4193
94,254.96548,1287.26088,0.35757,0.01874124,4.91e-06,9744870.0,0.37221,0.99227,0.98402,0.69972,13.11833,0.05023609,0.0,9744870.0,0.15254,0.98118,0.86571,0.3014,13.81593,0.05317042,0.0,9744870.0,0.16065,0.97955,0.85865,0.28839,,1.5049,0.4951,1.8183,0.1817,1.7059,0.2941,1.5549,0.4451,1.5805,0.4195
95,258.88337,1029.86834,0.28607,0.01874744,3.41e-06,9744870.0,0.37793,0.99223,0.98406,0.70001,13.16932,0.05027493,0.0,9744870.0,0.15313,0.98114,0.86593,0.30043,13.8276,0.05322885,0.0,9744870.0,0.16079,0.97948,0.85886,0.28803,,1.5049,0.4951,1.8183,0.1817,1.7058,0.2942,1.5548,0.4452,1.5804,0.4196
96,256.75005,772.37908,0.21455,0.01873576,2.18e-06,9744870.0,0.37482,0.99222,0.98399,0.70024,12.987,0.05023276,0.0,9744870.0,0.15101,0.98117,0.86558,0.30041,13.68411,0.05316602,0.0,9744870.0,0.15912,0.9795,0.8586,0.28813,,1.5048,0.4952,1.8182,0.1818,1.7057,0.2943,1.5546,0.4454,1.5804,0.4196
97,257.14851,514.91303,0.14303,0.018732,1.23e-06,9744870.0,0.3754,0.99222,0.98393,0.70018,12.89044,0.05022039,0.0,9744870.0,0.14989,0.98123,0.86576,0.30043,13.67683,0.05318401,0.0,9744870.0,0.15903,0.9796,0.85872,0.2882,,1.5049,0.4951,1.8182,0.1818,1.7058,0.2943,1.5545,0.4455,1.5803,0.4197
98,256.41818,257.44603,0.07151,0.01871838,5.5e-07,9744870.0,0.37433,0.99224,0.98407,0.70118,14.5168,0.05024478,0.0,9744870.0,0.1688,0.98118,0.86575,0.30038,13.68793,0.05321223,0.0,9744870.0,0.15916,0.97959,0.85843,0.28791,,1.505,0.4951,1.8183,0.1817,1.7058,0.2943,1.5545,0.4455,1.5803,0.4197
99,257.08225,0.0,0.0,0.01874023,1.4e-07,9744870.0,0.3753,0.99219,0.98397,0.70072,13.03485,0.0503109,0.0,9744870.0,0.15157,0.98112,0.86583,0.30083,13.80159,0.05326089,0.0,9744870.0,0.16048,0.97946,0.85875,0.28837,,1.5049,0.4951,1.8182,0.1818,1.7057,0.2943,1.5545,0.4455,1.5803,0.4197
