epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
71,256.09346,7193.95747,1.99832,0.02054773,0.00010642,9744870.0,0.37386,0.9915,0.97906,0.65232,12.93465,0.04864932,0.0,9744870.0,0.1504,0.98098,0.86991,0.29557,13.60601,0.05172689,0.0,9744870.0,0.15821,0.97938,0.86051,0.28722,,1.5103,0.4897,1.8116,0.1884,1.6882,0.3118,1.569,0.431,1.6146,0.3855
72,252.64817,6935.44782,1.92651,0.0204127,9.973e-05,9744870.0,0.36883,0.99154,0.97964,0.65812,14.67506,0.04886411,0.0,9744870.0,0.17064,0.98091,0.87005,0.29508,13.55876,0.05197819,0.0,9744870.0,0.15766,0.97942,0.85959,0.28651,,1.5102,0.4898,1.8151,0.1849,1.6843,0.3158,1.5667,0.4333,1.6131,0.3869
73,252.69728,6677.11384,1.85475,0.02027672,9.321e-05,9744870.0,0.3689,0.99156,0.98016,0.66153,12.92657,0.04909005,0.0,9744870.0,0.15031,0.98064,0.86869,0.29539,13.56997,0.05220022,0.0,9744870.0,0.15779,0.97908,0.85894,0.28529,,1.511,0.489,1.8134,0.1867,1.6822,0.3178,1.5674,0.4326,1.6118,0.3882
74,254.53977,6419.54434,1.78321,0.02017923,8.685e-05,9744870.0,0.37159,0.99163,0.98034,0.66168,12.87327,0.04926608,0.0,9744870.0,0.14969,0.98084,0.86973,0.29384,13.54495,0.05228126,0.0,9744870.0,0.1575,0.97934,0.85982,0.28789,,1.5087,0.4913,1.8117,0.1883,1.6815,0.3185,1.5664,0.4336,1.6117,0.3883
75,251.90697,6161.22315,1.71145,0.02006467,8.068e-05,9744870.0,0.36775,0.99178,0.98075,0.66677,12.84637,0.04937401,0.0,9744870.0,0.14938,0.9807,0.87073,0.29539,13.62943,0.0524335,0.0,9744870.0,0.15848,0.9791,0.86078,0.28795,,1.5101,0.4899,1.8133,0.1867,1.6798,0.3202,1.5646,0.4354,1.6122,0.3879
76,255.00045,5903.9926,1.64,0.01995966,7.469e-05,9744870.0,0.37226,0.99169,0.98077,0.66869,12.9455,0.04934841,0.0,9744870.0,0.15053,0.98104,0.86921,0.2948,13.57616,0.05246245,0.0,9744870.0,0.15786,0.97948,0.85855,0.28672,,1.5106,0.4894,1.8121,0.1879,1.6802,0.3198,1.5644,0.4356,1.6111,0.3889
77,255.10447,5646.84856,1.56857,0.01985701,6.889e-05,9744870.0,0.37242,0.99176,0.98128,0.66987,14.58672,0.04957523,0.0,9744870.0,0.16961,0.98078,0.86894,0.29312,13.61464,0.05259114,0.0,9744870.0,0.15831,0.97914,0.85804,0.28534,,1.5093,0.4907,1.8121,0.1879,1.6803,0.3198,1.5633,0.4367,1.6103,0.3897
78,254.10677,5389.49095,1.49708,0.01976675,6.329e-05,9744870.0,0.37096,0.99187,0.98148,0.67444,12.87657,0.04960948,0.0,9744870.0,0.14973,0.98087,0.86896,0.29413,13.64691,0.05276573,0.0,9744870.0,0.15868,0.97916,0.85784,0.28536,,1.5098,0.4902,1.8128,0.1873,1.6778,0.3222,1.5627,0.4373,1.6072,0.3928
79,256.61437,5132.84151,1.42579,0.01965713,5.79e-05,9744870.0,0.37462,0.99192,0.98182,0.67898,12.90007,0.04966234,0.0,9744870.0,0.15,0.98101,0.86829,0.29379,13.56974,0.05288051,0.0,9744870.0,0.15779,0.97934,0.85705,0.28412,,1.5088,0.4912,1.814,0.186,1.6777,0.3223,1.5618,0.4382,1.6052,0.3948
80,253.28083,4875.41099,1.35428,0.01956108,5.271e-05,9744870.0,0.36975,0.99197,0.98202,0.67929,12.93206,0.04976079,0.0,9744870.0,0.15037,0.98091,0.86825,0.29452,13.58095,0.05292428,0.0,9744870.0,0.15792,0.97918,0.85707,0.28525,,1.5089,0.4911,1.8137,0.1864,1.6773,0.3227,1.5601,0.4399,1.6048,0.3952
81,254.61898,4618.37543,1.28288,0.01950215,4.775e-05,9744870.0,0.37171,0.99194,0.98224,0.68,12.85878,0.04990387,0.0,9744870.0,0.14952,0.98084,0.8675,0.29478,13.59956,0.05312725,0.0,9744870.0,0.15813,0.97905,0.8561,0.28395,,1.5084,0.4916,1.8146,0.1854,1.6765,0.3235,1.5601,0.4399,1.6047,0.3953
82,254.43248,4361.3599,1.21149,0.0194122,4.3e-05,9744870.0,0.37143,0.99195,0.98242,0.68213,12.89947,0.04990793,0.0,9744870.0,0.14999,0.98082,0.86774,0.29443,13.53994,0.05309292,0.0,9744870.0,0.15744,0.97906,0.85692,0.2843,,1.5085,0.4915,1.8134,0.1866,1.6766,0.3234,1.5593,0.4407,1.6052,0.3948
83,252.95127,4104.12373,1.14003,0.01936565,3.848e-05,9744870.0,0.36927,0.99201,0.98252,0.68469,12.86061,0.04997111,0.0,9744870.0,0.14954,0.98093,0.86667,0.29313,13.60457,0.05314405,0.0,9744870.0,0.15819,0.97908,0.85612,0.28437,,1.5085,0.4915,1.8138,0.1862,1.6754,0.3246,1.5578,0.4422,1.6045,0.3955
84,254.43002,3847.24934,1.06868,0.0192769,3.419e-05,9744870.0,0.37143,0.99202,0.98285,0.68656,12.93133,0.05010689,0.0,9744870.0,0.15036,0.98097,0.86642,0.29336,13.56696,0.05330994,0.0,9744870.0,0.15776,0.97921,0.85601,0.28365,,1.5083,0.4917,1.8133,0.1867,1.6756,0.3244,1.5579,0.4421,1.6043,0.3957
85,253.39134,3590.26271,0.9973,0.01923048,3.013e-05,9744870.0,0.36991,0.99204,0.98278,0.68899,12.90043,0.05002117,0.0,9744870.0,0.15,0.98096,0.86667,0.29397,13.62306,0.05321154,0.0,9744870.0,0.15841,0.97929,0.85592,0.2835,,1.5077,0.4923,1.813,0.187,1.6746,0.3254,1.5564,0.4436,1.6036,0.3964
86,255.80199,3333.71895,0.92603,0.01918958,2.632e-05,9744870.0,0.37343,0.99201,0.98305,0.68771,12.9185,0.05012704,0.0,9744870.0,0.15022,0.98089,0.86681,0.29342,13.5799,0.05332781,0.0,9744870.0,0.15791,0.97922,0.85587,0.28379,,1.5085,0.4915,1.8134,0.1866,1.6743,0.3257,1.5565,0.4435,1.6026,0.3974
87,255.87087,3077.20143,0.85478,0.01913274,2.275e-05,9744870.0,0.37353,0.99214,0.98316,0.69025,12.89379,0.05020141,0.0,9744870.0,0.14993,0.98081,0.86634,0.29347,13.55255,0.05340094,0.0,9744870.0,0.15759,0.9789,0.85582,0.28331,,1.5079,0.4921,1.8128,0.1872,1.674,0.326,1.5566,0.4434,1.6029,0.3971
88,253.83004,2820.44621,0.78346,0.01907564,1.943e-05,9744870.0,0.37055,0.99213,0.98339,0.69434,12.8804,0.05026769,0.0,9744870.0,0.14977,0.98088,0.86653,0.29302,13.63075,0.05349839,0.0,9744870.0,0.1585,0.97915,0.85575,0.28278,,1.5078,0.4922,1.8129,0.1871,1.6737,0.3263,1.5559,0.4441,1.6024,0.3976
89,253.97055,2563.7716,0.71216,0.01901837,1.636e-05,9744870.0,0.37076,0.99214,0.98349,0.69319,12.89231,0.05038465,0.0,9744870.0,0.14991,0.98076,0.8661,0.29322,13.59562,0.05361896,0.0,9744870.0,0.15809,0.97898,0.85537,0.28312,,1.5077,0.4923,1.8126,0.1874,1.6727,0.3273,1.5558,0.4442,1.6015,0.3985
90,252.48217,2307.00922,0.64084,0.01897,1.355e-05,9744870.0,0.36859,0.99213,0.98369,0.69368,13.0286,0.05031148,0.0,9744870.0,0.1515,0.98085,0.86628,0.29348,13.772,0.0535578,0.0,9744870.0,0.16014,0.979,0.85549,0.28457,,1.5078,0.4922,1.8127,0.1873,1.6722,0.3278,1.5555,0.4445,1.6017,0.3983
91,255.57644,2050.60896,0.56961,0.01896962,1.099e-05,9744870.0,0.3731,0.99216,0.98333,0.69482,13.03535,0.05043956,0.0,9744870.0,0.15157,0.98079,0.8662,0.29319,13.69556,0.05367432,0.0,9744870.0,0.15925,0.97915,0.85558,0.28462,,1.5076,0.4924,1.8129,0.1871,1.6717,0.3283,1.555,0.445,1.6015,0.3985
92,254.00176,1794.10789,0.49836,0.01893401,8.7e-06,9744870.0,0.37081,0.99217,0.98363,0.69637,13.05393,0.05050733,0.0,9744870.0,0.15179,0.98075,0.86636,0.29293,13.70187,0.05374336,0.0,9744870.0,0.15932,0.97872,0.85538,0.28421,,1.5078,0.4922,1.8131,0.1869,1.672,0.3281,1.5549,0.4451,1.6013,0.3987
93,254.88809,1537.71657,0.42714,0.0189348,6.67e-06,9744870.0,0.3721,0.99219,0.98374,0.69451,13.04541,0.05055227,0.0,9744870.0,0.15169,0.98078,0.86607,0.29243,13.65577,0.05378714,0.0,9744870.0,0.15879,0.97916,0.85513,0.2839,,1.508,0.492,1.813,0.187,1.6719,0.3281,1.5548,0.4452,1.6011,0.3989
94,255.54717,1281.39158,0.35594,0.01892505,4.91e-06,9744870.0,0.37306,0.99221,0.9838,0.69531,12.92122,0.05037267,0.0,9744870.0,0.15025,0.9809,0.86635,0.29346,13.66559,0.05363033,0.0,9744870.0,0.1589,0.97927,0.85516,0.28463,,1.5081,0.4918,1.8129,0.1871,1.6718,0.3282,1.5548,0.4452,1.6009,0.3991
95,254.2558,1025.02899,0.28473,0.01890209,3.41e-06,9744870.0,0.37118,0.99218,0.98376,0.69417,12.91557,0.05038969,0.0,9744870.0,0.15018,0.98082,0.86619,0.29345,13.63997,0.05363451,0.0,9744870.0,0.1586,0.97919,0.85528,0.28428,,1.508,0.492,1.8128,0.1872,1.6717,0.3283,1.5546,0.4454,1.6007,0.3993
96,254.38764,768.71392,0.21353,0.01885317,2.18e-06,9744870.0,0.37137,0.99226,0.98399,0.69719,12.9088,0.05049852,0.0,9744870.0,0.1501,0.98075,0.8661,0.29288,13.55937,0.0537278,0.0,9744870.0,0.15767,0.9791,0.85515,0.28395,,1.5079,0.4921,1.8129,0.1871,1.6718,0.3282,1.5544,0.4456,1.6007,0.3993
97,255.61827,512.4633,0.14235,0.01887613,1.23e-06,9744870.0,0.37317,0.99226,0.98386,0.6969,12.96302,0.05038779,0.0,9744870.0,0.15073,0.98082,0.86633,0.29318,13.60989,0.05366333,0.0,9744870.0,0.15825,0.97919,0.85522,0.28433,,1.5079,0.4921,1.8129,0.1871,1.6718,0.3282,1.5544,0.4456,1.6006,0.3994
98,253.71959,256.20628,0.07117,0.01885751,5.5e-07,9744870.0,0.37039,0.9922,0.98387,0.69759,12.88477,0.05045968,0.0,9744870.0,0.14982,0.98085,0.86621,0.29309,13.56753,0.05372932,0.0,9744870.0,0.15776,0.97923,0.85504,0.28419,,1.508,0.492,1.8129,0.1871,1.6718,0.3282,1.5544,0.4456,1.6006,0.3994
99,254.51293,0.0,0.0,0.0188219,1.4e-07,9744870.0,0.37155,0.99222,0.98399,0.698,12.8768,0.05041165,0.0,9744870.0,0.14973,0.9808,0.86633,0.29307,13.62262,0.05365127,0.0,9744870.0,0.1584,0.9792,0.85527,0.28419,,1.508,0.492,1.8129,0.1871,1.6718,0.3282,1.5544,0.4456,1.6006,0.3994
