epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
123,37.62151,68910.7462,19.14187,0.17180827,0.00099655,423737.0,0.1202,0.17181,0.88727,0.98881,0.45583,0.67515,1.04402,0.16151197,0.0,423737.0,0.03263,0.16151,0.86032,0.99207,0.55015,0.74172,1.05076,0.14627476,0.0,423737.0,0.03284,0.14627,0.96264,0.98638,0.15199,0.38986,,0.8347,1.1653,1.0348,0.9652,1.5277,0.4723,1.7552,0.2448,1.8677,0.1323,2.0424,-0.0424,1.302,0.698,1.6537,0.3463,1.3479,0.6521,1.7325,0.2675
124,37.00954,68878.16442,19.13282,0.16039556,0.00099645,423737.0,0.11824,0.1604,0.88894,0.98966,0.44907,0.67013,1.0429,0.17623021,0.0,423737.0,0.03259,0.17623,0.86038,0.99181,0.54992,0.74157,1.04505,0.1615102,0.0,423737.0,0.03266,0.16151,0.96362,0.98643,0.14799,0.38469,,0.8305,1.1695,1.0468,0.9532,1.549,0.451,1.7581,0.2419,1.8716,0.1284,2.0559,-0.0559,1.3096,0.6904,1.6582,0.3418,1.3441,0.656,1.7361,0.2639
125,38.5036,68867.73346,19.12993,0.17043536,0.00099635,423737.0,0.12301,0.17044,0.88238,0.98863,0.47557,0.68961,1.09735,0.19256607,0.0,423737.0,0.03429,0.19257,0.85233,0.99166,0.58163,0.76264,1.0948,0.17010001,0.0,423737.0,0.03421,0.1701,0.96055,0.98649,0.16048,0.40059,,0.833,1.167,1.0388,0.9612,1.5558,0.4442,1.7556,0.2444,1.8624,0.1376,2.0391,-0.0391,1.2953,0.7047,1.6547,0.3453,1.3539,0.6461,1.7382,0.2619
126,41.85602,68906.30211,19.14064,0.16796205,0.00099626,423737.0,0.13373,0.16796,0.8911,0.98798,0.44033,0.66358,1.04816,0.21101423,0.0,423737.0,0.03276,0.21101,0.84815,0.98999,0.59812,0.77338,1.04392,0.18478493,0.0,423737.0,0.03262,0.18478,0.95748,0.98592,0.173,0.41593,,0.8336,1.1664,1.0316,0.9684,1.557,0.443,1.7545,0.2455,1.8496,0.1505,2.0396,-0.0396,1.2995,0.7005,1.6699,0.3301,1.3584,0.6416,1.7416,0.2584
127,38.06066,68888.10692,19.13559,0.17502261,0.00099616,423737.0,0.1216,0.17502,0.88262,0.98793,0.47463,0.68893,1.04275,0.22934142,0.0,423737.0,0.03259,0.22934,0.84694,0.98922,0.60286,0.77644,1.04457,0.20312483,0.0,423737.0,0.03264,0.20312,0.94763,0.98479,0.21304,0.46157,,0.8387,1.1613,1.0187,0.9813,1.5454,0.4546,1.7549,0.2451,1.8586,0.1414,2.0292,-0.0292,1.2955,0.7045,1.6666,0.3334,1.3605,0.6396,1.7361,0.2639
128,37.93785,68867.82258,19.12995,0.16811363,0.00099606,423737.0,0.12121,0.16811,0.88461,0.98842,0.46658,0.68306,1.0932,0.18154751,0.0,423737.0,0.03416,0.18155,0.85614,0.99047,0.56662,0.75274,1.05487,0.17272072,0.0,423737.0,0.03296,0.17272,0.94923,0.98462,0.20654,0.45447,,0.8344,1.1657,1.0221,0.9779,1.5644,0.4356,1.7637,0.2363,1.8605,0.1395,2.0345,-0.0345,1.2855,0.7145,1.6726,0.3274,1.3623,0.6377,1.7356,0.2644
129,38.1618,68850.48795,19.12514,0.16114136,0.00099596,423737.0,0.12192,0.16114,0.88679,0.98919,0.45775,0.67657,1.07901,0.17221752,0.0,423737.0,0.03372,0.17222,0.84514,0.99051,0.60994,0.78098,1.09135,0.14721305,0.0,423737.0,0.0341,0.14721,0.95572,0.98569,0.18014,0.42443,,0.8195,1.1805,1.0249,0.9751,1.5898,0.4102,1.7647,0.2353,1.8881,0.1119,2.0345,-0.0345,1.2629,0.7371,1.6677,0.3323,1.3703,0.6297,1.7341,0.2659
130,38.21854,68833.64495,19.12046,0.16715409,0.00099585,423737.0,0.1221,0.16715,0.88412,0.98848,0.46853,0.68449,1.04268,0.17836931,0.0,423737.0,0.03258,0.17837,0.85187,0.99104,0.58346,0.76384,1.04174,0.15564153,0.0,423737.0,0.03255,0.15564,0.95861,0.98643,0.16841,0.41037,,0.827,1.173,1.0303,0.9697,1.6086,0.3914,1.7819,0.2181,1.9043,0.0957,2.0466,-0.0466,1.2814,0.7186,1.6744,0.3256,1.3626,0.6374,1.745,0.255
131,38.43706,68819.57049,19.11655,0.17012818,0.00099575,423737.0,0.1228,0.17013,0.88238,0.98783,0.47557,0.68962,1.04791,0.18529407,0.0,423737.0,0.03275,0.18529,0.84896,0.9877,0.59491,0.7713,1.0498,0.15872986,0.0,423737.0,0.03281,0.15873,0.96182,0.98628,0.15533,0.39412,,0.819,1.181,1.0227,0.9773,1.5925,0.4075,1.7804,0.2196,1.898,0.102,2.0341,-0.0341,1.2829,0.7171,1.6556,0.3444,1.3723,0.6277,1.7536,0.2465
132,38.04958,68799.69028,19.11103,0.16426195,0.00099564,423737.0,0.12156,0.16426,0.88734,0.98885,0.45553,0.67493,1.04536,0.17037362,0.0,423737.0,0.03267,0.17037,0.85988,0.99137,0.55189,0.74289,1.09144,0.15300938,0.0,423737.0,0.03411,0.15301,0.95665,0.9853,0.17634,0.41993,,0.8242,1.1759,1.0367,0.9633,1.6025,0.3975,1.7857,0.2143,1.9019,0.0982,2.0322,-0.0322,1.2874,0.7126,1.6723,0.3277,1.3658,0.6342,1.7625,0.2375
133,39.35784,68797.75695,19.11049,0.16237522,0.00099554,423737.0,0.12574,0.16238,0.88975,0.98917,0.44579,0.66767,1.06404,0.21371866,0.0,423737.0,0.03325,0.21372,0.84976,0.99158,0.59176,0.76926,1.05678,0.18533645,0.0,423737.0,0.03302,0.18534,0.95818,0.98616,0.17013,0.41247,,0.8121,1.1879,1.0251,0.9749,1.617,0.383,1.8014,0.1986,1.9031,0.0969,2.0268,-0.0268,1.2936,0.7064,1.6763,0.3237,1.3619,0.6381,1.7635,0.2365
134,39.57044,68798.20628,19.11061,0.15688613,0.00099543,423737.0,0.12642,0.15689,0.88486,0.98852,0.46554,0.68231,1.04266,0.17214008,0.0,423737.0,0.03258,0.17214,0.85998,0.99159,0.55152,0.74265,1.03555,0.16680243,0.0,423737.0,0.03236,0.1668,0.95546,0.98443,0.18122,0.4257,,0.8311,1.169,1.0073,0.9928,1.6308,0.3692,1.8156,0.1844,1.8999,0.1002,2.0321,-0.0321,1.2999,0.7001,1.6858,0.3142,1.3656,0.6344,1.7685,0.2315
135,38.00127,68776.56018,19.1046,0.16031362,0.00099532,423737.0,0.12141,0.16031,0.88827,0.98947,0.45179,0.67215,1.03524,0.16772608,0.0,423737.0,0.03235,0.16773,0.86031,0.99174,0.55021,0.74176,1.04141,0.15140198,0.0,423737.0,0.03254,0.1514,0.96167,0.9868,0.15592,0.39486,,0.8139,1.1861,1.0138,0.9862,1.6326,0.3674,1.824,0.176,1.8994,0.1006,2.0488,-0.0488,1.3062,0.6938,1.6935,0.3065,1.3648,0.6352,1.7686,0.2314
136,37.92059,68753.57817,19.09822,0.15669997,0.00099521,423737.0,0.12115,0.1567,0.88971,0.98919,0.44594,0.66779,1.03513,0.17106238,0.0,423737.0,0.03235,0.17106,0.85822,0.99207,0.55843,0.74728,1.03094,0.16033906,0.0,423737.0,0.03222,0.16034,0.96102,0.98593,0.15856,0.3982,,0.804,1.196,1.0127,0.9873,1.6479,0.3521,1.8267,0.1733,1.903,0.097,2.0235,-0.0235,1.2848,0.7152,1.6919,0.3081,1.3534,0.6466,1.7664,0.2336
137,36.52555,68711.55669,19.08654,0.16616947,0.0009951,423737.0,0.1167,0.16617,0.89095,0.98847,0.44093,0.66403,1.03697,0.16779384,0.0,423737.0,0.03241,0.16779,0.8552,0.99114,0.57033,0.7552,1.05731,0.15382102,0.0,423737.0,0.03304,0.15382,0.96191,0.98603,0.15497,0.39367,,0.8103,1.1897,1.0181,0.9819,1.6601,0.3399,1.8367,0.1633,1.9224,0.0776,2.0486,-0.0486,1.285,0.715,1.6763,0.3237,1.3554,0.6446,1.7655,0.2345
138,36.92103,68674.90926,19.07636,0.15580013,0.00099498,423737.0,0.11796,0.1558,0.90103,0.98966,0.40019,0.63261,1.09036,0.19480365,0.0,423737.0,0.03407,0.1948,0.84294,0.98734,0.61862,0.78652,1.07341,0.17610313,0.0,423737.0,0.03354,0.1761,0.95594,0.98597,0.17926,0.42339,,0.8206,1.1794,1.0157,0.9844,1.6531,0.3469,1.8343,0.1657,1.9093,0.0907,2.0641,-0.0641,1.2794,0.7206,1.6833,0.3167,1.3631,0.6369,1.7731,0.227
139,38.28783,68656.41677,19.07123,0.16393303,0.00099487,423737.0,0.12233,0.16393,0.89866,0.98885,0.40977,0.64014,1.09224,0.1818774,0.0,423737.0,0.03413,0.18188,0.85599,0.99037,0.56723,0.75315,1.08055,0.17278928,0.0,423737.0,0.03377,0.17279,0.9551,0.98626,0.18267,0.4274,,0.8174,1.1826,1.0016,0.9984,1.663,0.337,1.8411,0.1589,1.9298,0.0702,2.0588,-0.0588,1.2832,0.7168,1.6816,0.3185,1.3717,0.6283,1.7765,0.2235
140,39.77585,68657.26217,19.07146,0.16718544,0.00099475,423737.0,0.12708,0.16719,0.88626,0.98775,0.45989,0.67815,1.08106,0.17509303,0.0,423737.0,0.03378,0.17509,0.85277,0.99047,0.57992,0.76152,1.06887,0.14525927,0.0,423737.0,0.0334,0.14526,0.9559,0.98696,0.17942,0.42358,,0.8097,1.1903,1.0156,0.9844,1.6581,0.3419,1.8545,0.1455,1.92,0.08,2.0541,-0.0541,1.2617,0.7383,1.6784,0.3216,1.3681,0.6319,1.7741,0.2259
141,30.68674,68538.60896,19.0385,0.15874717,0.00099464,423737.0,0.09804,0.15875,0.89304,0.98997,0.43249,0.65764,1.08418,0.15472728,0.0,423737.0,0.03388,0.15473,0.8573,0.99063,0.56205,0.7497,1.10529,0.12855161,0.0,423737.0,0.03454,0.12855,0.96448,0.98706,0.14452,0.38015,,0.8159,1.1841,1.0156,0.9844,1.6619,0.3381,1.8527,0.1473,1.9235,0.0765,2.0595,-0.0595,1.2697,0.7303,1.6928,0.3072,1.3609,0.6391,1.7799,0.2201
142,36.84606,68501.17096,19.0281,0.16145988,0.00099452,423737.0,0.11772,0.16146,0.89533,0.98947,0.42322,0.65055,1.03718,0.1728521,0.0,423737.0,0.03241,0.17285,0.85216,0.99256,0.58229,0.76308,1.08089,0.1533428,0.0,423737.0,0.03378,0.15334,0.96132,0.98688,0.15736,0.39669,,0.8126,1.1874,1.0032,0.9968,1.6576,0.3424,1.8492,0.1508,1.9023,0.0977,2.0744,-0.0744,1.2685,0.7315,1.6929,0.3072,1.3579,0.6421,1.7852,0.2148
143,39.1491,68493.42493,19.02595,0.15294574,0.0009944,423737.0,0.12508,0.15295,0.89313,0.99012,0.43211,0.65735,1.04826,0.17701162,0.0,423737.0,0.03276,0.17701,0.85437,0.99047,0.57361,0.75737,1.06997,0.15113281,0.0,423737.0,0.03344,0.15113,0.96218,0.98601,0.15388,0.39227,,0.8104,1.1896,1.0112,0.9888,1.6723,0.3277,1.8471,0.1529,1.9275,0.0725,2.0796,-0.0796,1.2527,0.7473,1.7038,0.2962,1.3658,0.6342,1.7892,0.2108
144,38.153,68472.50247,19.02014,0.15114765,0.00099428,423737.0,0.12189,0.15115,0.89498,0.99019,0.42466,0.65166,1.05109,0.1694874,0.0,423737.0,0.03285,0.16949,0.86014,0.99092,0.55089,0.74222,1.03746,0.14135356,0.0,423737.0,0.03242,0.14135,0.96286,0.98659,0.15111,0.38873,,0.8158,1.1842,1.0149,0.9851,1.6767,0.3233,1.8433,0.1567,1.9324,0.0676,2.0784,-0.0784,1.2569,0.7431,1.7102,0.2898,1.363,0.637,1.7836,0.2164
145,38.28054,68452.96353,19.01471,0.15581115,0.00099416,423737.0,0.1223,0.15581,0.9017,0.98978,0.39747,0.63045,1.04321,0.17558378,0.0,423737.0,0.0326,0.17558,0.85604,0.99186,0.56702,0.75301,1.04357,0.1557588,0.0,423737.0,0.03261,0.15576,0.96322,0.98701,0.14964,0.38683,,0.8044,1.1956,1.0116,0.9884,1.6891,0.3109,1.8415,0.1585,1.9319,0.0681,2.0913,-0.0913,1.2771,0.7229,1.702,0.2981,1.3699,0.6301,1.7875,0.2125
146,36.03536,68404.86821,19.00135,0.1606566,0.00099403,423737.0,0.11513,0.16066,0.89485,0.98906,0.42517,0.65205,1.04068,0.16430766,0.0,423737.0,0.03252,0.16431,0.84984,0.99167,0.59143,0.76905,1.03511,0.15356005,0.0,423737.0,0.03235,0.15356,0.95271,0.98628,0.1924,0.43863,,0.8221,1.1779,1.0164,0.9836,1.7058,0.2942,1.8588,0.1412,1.9382,0.0618,2.0875,-0.0875,1.2842,0.7158,1.7012,0.2988,1.3641,0.6359,1.7873,0.2127
147,29.19964,68271.39697,18.96428,0.15631355,0.00099391,423737.0,0.09329,0.15631,0.89195,0.98975,0.43689,0.66098,1.04759,0.15953385,0.0,423737.0,0.03274,0.15953,0.86036,0.992,0.55002,0.74164,1.03643,0.1401731,0.0,423737.0,0.03239,0.14017,0.96222,0.98716,0.15371,0.39206,,0.8277,1.1723,1.0088,0.9912,1.7008,0.2992,1.8568,0.1432,1.9437,0.0563,2.0654,-0.0654,1.2843,0.7157,1.7081,0.2919,1.3631,0.6369,1.7959,0.2041
148,38.10713,68249.98143,18.95833,0.15618871,0.00099378,423737.0,0.12175,0.15619,0.90183,0.99027,0.39693,0.63002,1.0477,0.17826014,0.0,423737.0,0.03274,0.17826,0.85437,0.99074,0.57359,0.75736,1.03523,0.1575666,0.0,423737.0,0.03235,0.15757,0.95998,0.98681,0.16283,0.40352,,0.8168,1.1832,1.0084,0.9916,1.7013,0.2987,1.8657,0.1343,1.9395,0.0605,2.0651,-0.0651,1.2673,0.7327,1.704,0.296,1.3595,0.6405,1.7928,0.2072
149,36.64254,68210.28011,18.9473,0.15843228,0.00099365,423737.0,0.11707,0.15843,0.897,0.98917,0.41647,0.64535,1.04639,0.21607098,0.0,423737.0,0.0327,0.21607,0.85432,0.99068,0.57378,0.75748,1.03772,0.19876112,0.0,423737.0,0.03243,0.19876,0.95727,0.98546,0.17383,0.41693,,0.8164,1.1836,1.007,0.993,1.7007,0.2993,1.8712,0.1288,1.9419,0.0581,2.091,-0.091,1.2777,0.7223,1.7049,0.2951,1.3589,0.6411,1.7904,0.2096
150,29.07495,68077.95386,18.91054,0.16510808,0.00099353,423737.0,0.09289,0.16511,0.88392,0.98865,0.46934,0.68508,1.0741,0.18237354,0.0,423737.0,0.03357,0.18237,0.85763,0.99201,0.56076,0.74884,1.06193,0.16465829,0.0,423737.0,0.03319,0.16466,0.96082,0.98638,0.1594,0.39925,,0.8034,1.1966,1.0067,0.9933,1.7036,0.2964,1.8768,0.1232,1.9488,0.0512,2.1078,-0.1078,1.2772,0.7229,1.7012,0.2988,1.3622,0.6378,1.7904,0.2096
151,37.29013,68046.86546,18.90191,0.15021157,0.0009934,423737.0,0.11914,0.15021,0.90251,0.99022,0.39419,0.62785,1.04948,0.16474913,0.0,423737.0,0.0328,0.16475,0.86089,0.99213,0.54794,0.74023,1.04095,0.14419593,0.0,423737.0,0.03253,0.1442,0.96487,0.98756,0.14294,0.37807,,0.8083,1.1917,1.0141,0.9859,1.6975,0.3025,1.8544,0.1456,1.9669,0.0331,2.0872,-0.0872,1.2639,0.7361,1.7259,0.2741,1.3617,0.6383,1.798,0.202
152,38.67518,68032.41624,18.89789,0.14793762,0.00099326,423737.0,0.12356,0.14794,0.89828,0.99053,0.41129,0.64132,1.04979,0.16190637,0.0,423737.0,0.03281,0.16191,0.8596,0.9916,0.55298,0.74363,1.06025,0.13660729,0.0,423737.0,0.03313,0.13661,0.96159,0.98718,0.15625,0.39528,,0.8029,1.1971,1.0078,0.9922,1.7173,0.2827,1.8499,0.1501,1.9628,0.0373,2.0807,-0.0807,1.2575,0.7425,1.7122,0.2878,1.3598,0.6403,1.7973,0.2028
153,38.46079,68015.0825,18.89308,0.15334469,0.00099313,423737.0,0.12288,0.15334,0.90368,0.99025,0.38944,0.62406,1.04924,0.16990207,0.0,423737.0,0.03279,0.1699,0.86051,0.99154,0.54941,0.74122,1.04682,0.15171953,0.0,423737.0,0.03271,0.15172,0.96415,0.98842,0.14584,0.38189,,0.81,1.19,1.0081,0.9919,1.7148,0.2852,1.8594,0.1406,1.9655,0.0345,2.0874,-0.0874,1.2581,0.742,1.7208,0.2792,1.363,0.637,1.8067,0.1933
154,39.08141,68004.86351,18.89024,0.15245457,0.000993,423737.0,0.12486,0.15245,0.89122,0.99018,0.43984,0.66321,1.09928,0.15968603,0.0,423737.0,0.03435,0.15969,0.86123,0.99267,0.54657,0.7393,1.08814,0.14160126,0.0,423737.0,0.034,0.1416,0.96509,0.98853,0.14201,0.37684,,0.8081,1.1919,1.0218,0.9782,1.7208,0.2792,1.8742,0.1258,1.9748,0.0252,2.1014,-0.1014,1.2633,0.7368,1.7325,0.2675,1.3586,0.6414,1.807,0.193
155,39.30918,67996.96683,18.88805,0.1587506,0.00099286,423737.0,0.12559,0.15875,0.8903,0.98916,0.44355,0.66599,1.05753,0.20172151,0.0,423737.0,0.03305,0.20172,0.85424,0.99129,0.57413,0.75771,1.0774,0.18661456,0.0,423737.0,0.03367,0.18661,0.95635,0.9859,0.17758,0.4214,,0.7908,1.2092,1.0193,0.9808,1.715,0.285,1.8812,0.1188,1.9749,0.0251,2.1095,-0.1094,1.2643,0.7357,1.7271,0.2729,1.3699,0.6301,1.8153,0.1848
156,38.82882,67983.03111,18.88418,0.15666263,0.00099273,423737.0,0.12405,0.15666,0.89315,0.99014,0.43203,0.65729,1.17985,0.18783567,0.0,423737.0,0.03687,0.18784,0.85599,0.98983,0.56723,0.75315,1.17034,0.17156938,0.0,423737.0,0.03657,0.17157,0.96211,0.98917,0.15416,0.39263,,0.8208,1.1792,1.0108,0.9893,1.7235,0.2765,1.8646,0.1354,1.9726,0.0275,2.0963,-0.0963,1.2442,0.7558,1.7329,0.2671,1.3588,0.6412,1.8098,0.1902
157,40.14689,67984.14662,18.88449,0.14735284,0.00099259,423737.0,0.12826,0.14735,0.90498,0.99083,0.38422,0.61985,1.07717,0.17025841,0.0,423737.0,0.03366,0.17026,0.84945,0.99079,0.59297,0.77004,1.04839,0.13755619,0.0,423737.0,0.03276,0.13756,0.96716,0.98884,0.1336,0.36552,,0.8209,1.1791,1.0044,0.9956,1.7127,0.2873,1.8648,0.1352,1.9835,0.0165,2.0953,-0.0953,1.2501,0.7499,1.7442,0.2558,1.3528,0.6472,1.8148,0.1852
158,38.57164,67966.50398,18.87958,0.1488031,0.00099245,423737.0,0.12323,0.1488,0.90746,0.99049,0.37416,0.61169,1.08663,0.16733266,0.0,423737.0,0.03396,0.16733,0.85091,0.99152,0.58724,0.76631,1.04818,0.14270911,0.0,423737.0,0.03276,0.14271,0.96579,0.98895,0.13919,0.37309,,0.8161,1.1839,1.0057,0.9943,1.7112,0.2888,1.8745,0.1255,1.9963,0.0037,2.0937,-0.0937,1.2524,0.7476,1.7324,0.2676,1.3551,0.6449,1.8106,0.1894
159,38.66632,67949.68848,18.87491,0.14675874,0.00099231,423737.0,0.12353,0.14676,0.90362,0.99095,0.38969,0.62425,1.05147,0.17002722,0.0,423737.0,0.03286,0.17003,0.85788,0.99161,0.55978,0.74818,1.04469,0.15397183,0.0,423737.0,0.03265,0.15397,0.95863,0.98808,0.16833,0.41028,,0.8042,1.1958,1.01,0.9901,1.7321,0.2679,1.8973,0.1027,1.9843,0.0157,2.103,-0.103,1.255,0.745,1.7359,0.2641,1.3581,0.642,1.8193,0.1807
160,38.44769,67930.1043,18.86947,0.15550619,0.00099217,423737.0,0.12284,0.15551,0.90907,0.99032,0.36765,0.60634,1.04888,0.16627625,0.0,423737.0,0.03278,0.16628,0.83905,0.9923,0.63396,0.79622,1.0522,0.14455784,0.0,423737.0,0.03288,0.14456,0.95616,0.98602,0.17834,0.42231,,0.7909,1.209,0.9963,1.0037,1.7183,0.2817,1.9011,0.0989,1.9822,0.0178,2.1041,-0.1041,1.2549,0.7451,1.7553,0.2447,1.361,0.639,1.8181,0.182
161,38.12652,67906.6433,18.86296,0.1557647,0.00099203,423737.0,0.12181,0.15576,0.89686,0.98959,0.41705,0.64579,1.05715,0.16713604,0.0,423737.0,0.03304,0.16714,0.85677,0.99175,0.56416,0.7511,1.04833,0.14463757,0.0,423737.0,0.03276,0.14464,0.96358,0.98704,0.14818,0.38494,,0.8008,1.1992,1.0077,0.9923,1.716,0.284,1.8864,0.1135,1.9791,0.0209,2.0893,-0.0893,1.246,0.754,1.7469,0.2531,1.3573,0.6427,1.8237,0.1763
162,38.76246,67890.16939,18.85838,0.15256594,0.00099188,423737.0,0.12384,0.15257,0.90216,0.98954,0.3956,0.62896,1.05991,0.22803088,0.0,423737.0,0.03312,0.22803,0.84435,0.98958,0.61308,0.783,1.08727,0.21582417,0.0,423737.0,0.03398,0.21582,0.96066,0.99042,0.16006,0.40007,,0.8094,1.1906,1.0039,0.9961,1.7199,0.2801,1.8832,0.1168,1.9936,0.0064,2.1013,-0.1013,1.2504,0.7496,1.7473,0.2527,1.3598,0.6402,1.8256,0.1744
163,38.30535,67868.30623,18.85231,0.14598833,0.00099174,423737.0,0.12238,0.14599,0.91146,0.99104,0.35801,0.59834,1.04025,0.17212214,0.0,423737.0,0.03251,0.17212,0.84819,0.98821,0.59793,0.77326,1.03821,0.15168762,0.0,423737.0,0.03244,0.15169,0.95771,0.98434,0.17206,0.4148,,0.8145,1.1855,0.9995,1.0005,1.7298,0.2702,1.8794,0.1205,1.9861,0.0139,2.1057,-0.1057,1.2502,0.7498,1.7698,0.2302,1.3598,0.6402,1.825,0.175
164,36.65065,67827.84152,18.84107,0.15080763,0.00099159,423737.0,0.11709,0.15081,0.89661,0.98892,0.41805,0.64657,1.09852,0.17421301,0.0,423737.0,0.03433,0.17421,0.86174,0.99065,0.54457,0.73795,1.09942,0.15810991,0.0,423737.0,0.03436,0.15811,0.96024,0.98522,0.16177,0.4022,,0.8156,1.1844,0.9904,1.0096,1.7325,0.2675,1.8883,0.1117,1.9506,0.0495,2.1043,-0.1043,1.2213,0.7787,1.7709,0.2292,1.3585,0.6415,1.8301,0.1699
165,38.61571,67809.1331,18.83587,0.14676293,0.00099144,423737.0,0.12337,0.14676,0.89461,0.99036,0.42612,0.65278,1.06119,0.16394766,0.0,423737.0,0.03316,0.16395,0.86027,0.99242,0.55037,0.74187,1.04472,0.15490596,0.0,423737.0,0.03265,0.15491,0.96186,0.98634,0.15515,0.39389,,0.8154,1.1846,0.9984,1.0016,1.7392,0.2608,1.9067,0.0933,1.9682,0.0318,2.0955,-0.0955,1.224,0.7761,1.7509,0.2491,1.3623,0.6377,1.828,0.172
166,38.53724,67789.32498,18.83037,0.15618122,0.00099129,423737.0,0.12312,0.15618,0.88829,0.98921,0.45169,0.67208,1.21493,0.15835162,0.0,423737.0,0.03797,0.15835,0.85986,0.99158,0.55199,0.74296,1.20364,0.14006079,0.0,423737.0,0.03761,0.14006,0.96058,0.98631,0.16037,0.40046,,0.8072,1.1928,1.0009,0.9992,1.7326,0.2674,1.8896,0.1104,1.9756,0.0244,2.0978,-0.0978,1.2361,0.7639,1.743,0.257,1.3468,0.6532,1.8306,0.1694
167,38.66142,67770.64807,18.82518,0.14489426,0.00099114,423737.0,0.12352,0.14489,0.89706,0.99036,0.41624,0.64516,1.20641,0.19328612,0.0,423737.0,0.0377,0.19329,0.8553,0.98992,0.56992,0.75493,1.18147,0.17368174,0.0,423737.0,0.03692,0.17368,0.95375,0.98432,0.18817,0.43379,,0.8233,1.1767,1.0062,0.9938,1.7347,0.2653,1.9104,0.0896,1.9889,0.0111,2.0904,-0.0904,1.2257,0.7743,1.757,0.243,1.3494,0.6507,1.8299,0.1701
168,39.21139,67757.69318,18.82158,0.14942408,0.00099099,423737.0,0.12528,0.14942,0.90406,0.99042,0.3879,0.62282,1.04666,0.18628825,0.0,423737.0,0.03271,0.18629,0.85129,0.98835,0.58575,0.76534,1.04344,0.16549079,0.0,423737.0,0.03261,0.16549,0.95817,0.98624,0.17016,0.41251,,0.8012,1.1988,1.0041,0.9959,1.7209,0.2791,1.8976,0.1024,1.973,0.027,2.1088,-0.1088,1.2405,0.7596,1.7602,0.2398,1.3506,0.6494,1.8323,0.1677
169,38.70873,67739.0185,18.81639,0.14706808,0.00099084,423737.0,0.12367,0.14707,0.90523,0.99046,0.38317,0.61901,1.1734,0.1834799,0.0,423737.0,0.03667,0.18348,0.83821,0.99078,0.63725,0.79828,1.10897,0.15540311,0.0,423737.0,0.03466,0.1554,0.95695,0.9871,0.17514,0.4185,,0.8064,1.1936,0.9993,1.0007,1.7136,0.2864,1.8949,0.1051,1.9629,0.0371,2.1148,-0.1148,1.2329,0.7671,1.7553,0.2448,1.354,0.646,1.8371,0.1629
170,37.98657,67712.38535,18.809,0.14482387,0.00099069,423737.0,0.12136,0.14482,0.90868,0.99072,0.36923,0.60764,1.04513,0.16134698,0.0,423737.0,0.03266,0.16135,0.86132,0.9922,0.54623,0.73908,1.03836,0.14498724,0.0,423737.0,0.03245,0.14499,0.96283,0.987,0.1512,0.38885,,0.8141,1.1859,1.0078,0.9922,1.733,0.267,1.9034,0.0966,1.9784,0.0217,2.1134,-0.1134,1.2422,0.7578,1.7705,0.2295,1.3459,0.6541,1.8366,0.1634
171,38.28564,67688.7986,18.80244,0.13922701,0.00099053,423737.0,0.12232,0.13923,0.90635,0.99111,0.37865,0.61534,1.04881,0.17530382,0.0,423737.0,0.03278,0.1753,0.85919,0.99279,0.55461,0.74472,1.06704,0.16148393,0.0,423737.0,0.03335,0.16148,0.96152,0.98792,0.15657,0.39568,,0.8051,1.1949,1.0261,0.9739,1.7289,0.2711,1.9031,0.0969,1.9841,0.0159,2.0949,-0.0949,1.2303,0.7697,1.7649,0.2351,1.3474,0.6526,1.8393,0.1607
172,38.33779,67665.59268,18.796,0.14654979,0.00099037,423737.0,0.12248,0.14655,0.90424,0.99046,0.38718,0.62224,1.05197,0.16818573,0.0,423737.0,0.03287,0.16819,0.85732,0.9922,0.56197,0.74965,1.04392,0.15315456,0.0,423737.0,0.03262,0.15315,0.96187,0.98703,0.15512,0.39385,,0.808,1.192,1.024,0.976,1.7269,0.2731,1.9027,0.0973,1.989,0.011,2.0713,-0.0713,1.2242,0.7758,1.7697,0.2303,1.3374,0.6626,1.8367,0.1633
173,38.63879,67645.37163,18.79038,0.14489745,0.00099022,423737.0,0.12345,0.1449,0.90206,0.99092,0.396,0.62929,1.04726,0.17029363,0.0,423737.0,0.03273,0.17029,0.8519,0.99083,0.58333,0.76376,1.05081,0.14989884,0.0,423737.0,0.03284,0.1499,0.95765,0.98547,0.17229,0.41507,,0.7923,1.2077,1.0059,0.9941,1.7471,0.2529,1.9217,0.0783,1.9974,0.0027,2.0708,-0.0708,1.2456,0.7544,1.7635,0.2365,1.3415,0.6586,1.8457,0.1543
