epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
256,13.72294,24106.84167,6.69634,0.11802851,0.00097272,423737.0,0.04384,0.11803,0.92519,0.99529,0.30249,0.54999,0.58383,0.14457869,0.0,423737.0,0.01824,0.14458,0.90814,0.99496,0.36181,0.60151,0.57319,0.13320011,0.0,423737.0,0.01791,0.1332,0.96786,0.98994,0.13076,0.36161,,0.8142,1.1858,1.7899,0.2101,1.964,0.036,2.0009,-0.00094895,2.0902,-0.0902,1.2514,0.7487,1.2877,0.7123,1.8431,0.1569,1.82,0.18,2.1053,-0.1053
257,13.73457,24092.36222,6.69232,0.11533887,0.00097245,423737.0,0.04388,0.11534,0.9258,0.99516,0.30001,0.54773,0.57439,0.1451587,0.0,423737.0,0.01795,0.14516,0.8631,0.99312,0.53922,0.73432,0.57045,0.11808332,0.0,423737.0,0.01783,0.11808,0.98606,0.99489,0.05672,0.23816,,0.8231,1.1769,1.7955,0.2045,1.9818,0.0182,2.0104,-0.0104,2.1069,-0.1069,1.2612,0.7388,1.2991,0.7009,1.852,0.148,1.8174,0.1826,2.1122,-0.1122
258,13.78139,24078.20326,6.68839,0.11053271,0.00097219,423737.0,0.04403,0.11053,0.94967,0.99602,0.2035,0.45111,0.57954,0.15039831,0.0,423737.0,0.01811,0.1504,0.86357,0.99323,0.53736,0.73305,0.59993,0.12536365,0.0,423737.0,0.01875,0.12536,0.98366,0.99427,0.06646,0.25781,,0.8236,1.1764,1.7906,0.2094,1.9712,0.0288,2.0022,-0.0022,2.1023,-0.1023,1.2419,0.7581,1.2996,0.7004,1.8368,0.1632,1.8198,0.1802,2.1111,-0.1111
259,13.70983,24063.56828,6.68432,0.11703922,0.00097192,423737.0,0.0438,0.11704,0.9545,0.99435,0.18398,0.42893,0.57931,0.15412576,0.0,423737.0,0.0181,0.15413,0.8438,0.99263,0.61525,0.78438,0.57508,0.12689017,0.0,423737.0,0.01797,0.12689,0.96663,0.98984,0.13575,0.36844,,0.8092,1.1908,1.8029,0.1971,1.9832,0.0168,2.0051,-0.0051,2.1103,-0.1103,1.2476,0.7524,1.2976,0.7024,1.8498,0.1502,1.821,0.179,2.1035,-0.1035
260,13.69741,24048.85762,6.68024,0.11301569,0.00097166,423737.0,0.04376,0.11302,0.95215,0.99466,0.19347,0.43986,0.5764,0.13955943,0.0,423737.0,0.01801,0.13956,0.86529,0.99358,0.5306,0.72843,0.57533,0.10725191,0.0,423737.0,0.01798,0.10725,0.98719,0.99491,0.05213,0.22833,,0.8269,1.1731,1.7943,0.2057,1.9844,0.0156,2.0082,-0.0082,2.1164,-0.1164,1.2455,0.7545,1.2906,0.7094,1.8449,0.1551,1.8295,0.1705,2.109,-0.109
261,13.79671,24034.81342,6.67634,0.11236372,0.00097139,423737.0,0.04408,0.11236,0.91731,0.99622,0.33436,0.57824,0.58419,0.14375988,0.0,423737.0,0.01826,0.14376,0.8613,0.99357,0.54629,0.73911,0.57985,0.11587899,0.0,423737.0,0.01812,0.11588,0.98491,0.99531,0.0614,0.24778,,0.816,1.184,1.789,0.211,1.9749,0.0251,2.0172,-0.0172,2.1263,-0.1263,1.2442,0.7558,1.2868,0.7132,1.851,0.149,1.8305,0.1695,2.1055,-0.1054
262,13.69599,24020.10592,6.67225,0.11082211,0.00097112,423737.0,0.04376,0.11082,0.91734,0.99591,0.33422,0.57812,0.57887,0.14280806,0.0,423737.0,0.01809,0.14281,0.86657,0.99386,0.52557,0.72496,0.59832,0.11611061,0.0,423737.0,0.0187,0.11611,0.98557,0.99512,0.05871,0.2423,,0.8135,1.1865,1.7845,0.2155,1.9846,0.0154,2.0109,-0.0109,2.1042,-0.1042,1.2328,0.7672,1.2916,0.7084,1.8296,0.1704,1.8274,0.1726,2.1085,-0.1084
263,13.72764,24005.61422,6.66823,0.1158813,0.00097085,423737.0,0.04386,0.11588,0.93722,0.996,0.25384,0.50383,0.5901,0.14067919,0.0,423737.0,0.01844,0.14068,0.86521,0.99287,0.53089,0.72862,0.58594,0.1104847,0.0,423737.0,0.01831,0.11048,0.98646,0.99467,0.05508,0.23468,,0.8176,1.1824,1.8004,0.1996,2.0022,-0.0022,2.0081,-0.0081,2.118,-0.118,1.2316,0.7684,1.2986,0.7014,1.8423,0.1577,1.8231,0.1769,2.1151,-0.1151
264,13.72659,23991.12134,6.6642,0.12006415,0.00097058,423737.0,0.04385,0.12006,0.95114,0.99521,0.19755,0.44447,0.57859,0.14667875,0.0,423737.0,0.01808,0.14668,0.85301,0.99289,0.57897,0.7609,0.59845,0.13069201,0.0,423737.0,0.0187,0.13069,0.95501,0.98683,0.18301,0.4278,,0.8086,1.1914,1.8033,0.1967,2.0003,-0.00029661,2.0185,-0.0185,2.104,-0.104,1.2449,0.7551,1.2805,0.7195,1.8358,0.1642,1.8214,0.1786,2.1188,-0.1187
265,13.71186,23976.53822,6.66015,0.1271644,0.0009703,423737.0,0.04381,0.12716,0.92335,0.99145,0.30991,0.5567,0.57824,0.1394457,0.0,423737.0,0.01807,0.13945,0.87508,0.99505,0.49204,0.70145,0.60567,0.11940988,0.0,423737.0,0.01893,0.11941,0.9658,0.98781,0.13912,0.37298,,0.7921,1.2079,1.7889,0.2111,1.9982,0.0018303,2.0129,-0.0129,2.1008,-0.1008,1.2441,0.7559,1.2928,0.7072,1.8622,0.1378,1.8158,0.1842,2.1165,-0.1165
266,13.71818,23962.00264,6.65611,0.11809092,0.00097003,423737.0,0.04383,0.11809,0.94827,0.9922,0.20916,0.45734,0.58966,0.14252705,0.0,423737.0,0.01843,0.14253,0.88215,0.99475,0.4642,0.68132,0.60131,0.13252038,0.0,423737.0,0.01879,0.13252,0.95807,0.98837,0.17058,0.41301,,0.8207,1.1793,1.7793,0.2207,1.985,0.015,2.0042,-0.0042,2.0956,-0.0957,1.2434,0.7566,1.2945,0.7055,1.859,0.141,1.8168,0.1832,2.115,-0.115
267,13.7273,23947.53213,6.65209,0.1095216,0.00096975,423737.0,0.04386,0.10952,0.94277,0.9962,0.2314,0.48104,0.57755,0.14982844,0.0,423737.0,0.01805,0.14983,0.84499,0.99362,0.61056,0.78138,0.57634,0.11177799,0.0,423737.0,0.01801,0.11178,0.98047,0.99512,0.07945,0.28187,,0.8197,1.1803,1.7767,0.2233,1.9945,0.0055,1.9953,0.0047,2.1101,-0.1101,1.2335,0.7665,1.2842,0.7158,1.8707,0.1293,1.8223,0.1777,2.1242,-0.1242
268,13.75651,23933.25507,6.64813,0.11922837,0.00096948,423737.0,0.04395,0.11923,0.92907,0.9923,0.28678,0.53552,0.57787,0.16778829,0.0,423737.0,0.01806,0.16779,0.88278,0.99177,0.46169,0.67948,0.5766,0.15387913,0.0,423737.0,0.01802,0.15388,0.95471,0.98754,0.18425,0.42924,,0.8179,1.1821,1.7946,0.2054,2.0008,-0.00080385,2.0079,-0.0079,2.1026,-0.1026,1.244,0.756,1.2894,0.7106,1.8689,0.1311,1.8209,0.1791,2.1254,-0.1254
269,13.75307,23918.95983,6.64416,0.12015447,0.0009692,423737.0,0.04394,0.12015,0.91203,0.99454,0.3557,0.5964,0.57783,0.14801537,0.0,423737.0,0.01806,0.14802,0.89971,0.99488,0.39501,0.6285,0.57552,0.12720231,0.0,423737.0,0.01799,0.1272,0.98533,0.99561,0.05966,0.24426,,0.8265,1.1735,1.8026,0.1974,1.9839,0.0161,2.0034,-0.0034,2.1135,-0.1135,1.2288,0.7712,1.2992,0.7008,1.8789,0.1211,1.8223,0.1777,2.1354,-0.1354
270,13.70618,23904.36945,6.6401,0.11209717,0.00096892,423737.0,0.04379,0.1121,0.95685,0.99484,0.17446,0.41769,0.59223,0.17002501,0.0,423737.0,0.01851,0.17002,0.83886,0.99177,0.63467,0.79666,0.58211,0.13574143,0.0,423737.0,0.01819,0.13574,0.97127,0.99259,0.11688,0.34188,,0.8048,1.1952,1.81,0.19,1.982,0.018,2.0095,-0.0095,2.1156,-0.1157,1.24,0.76,1.2968,0.7032,1.8674,0.1326,1.822,0.178,2.1423,-0.1422
271,13.74155,23890.0103,6.63611,0.11240528,0.00096864,423737.0,0.0439,0.11241,0.9314,0.99439,0.27737,0.52666,0.57717,0.13807586,0.0,423737.0,0.01804,0.13808,0.94675,0.99129,0.20975,0.45799,0.57746,0.11748138,0.0,423737.0,0.01805,0.11748,0.98281,0.99375,0.06995,0.26449,,0.8157,1.1843,1.8027,0.1973,1.9764,0.0236,2.0035,-0.0035,2.1086,-0.1086,1.2369,0.7631,1.2929,0.7071,1.8583,0.1417,1.8208,0.1792,2.1433,-0.1433
272,13.70553,23875.42783,6.63206,0.11861272,0.00096836,423737.0,0.04379,0.11861,0.93615,0.99496,0.25817,0.50811,0.57673,0.14783166,0.0,423737.0,0.01802,0.14783,0.854,0.99132,0.57504,0.75831,0.57697,0.12949759,0.0,423737.0,0.01803,0.1295,0.96303,0.98644,0.15039,0.3878,,0.8143,1.1857,1.8211,0.1789,1.9843,0.0157,2.0015,-0.0014518,2.1199,-0.1199,1.2451,0.7549,1.2935,0.7065,1.8666,0.1334,1.8184,0.1816,2.1383,-0.1383
273,13.68328,23860.71155,6.62798,0.11611027,0.00096808,423737.0,0.04372,0.11611,0.9346,0.99471,0.26443,0.51423,0.57703,0.14362113,0.0,423737.0,0.01803,0.14362,0.86387,0.9934,0.53618,0.73224,0.59924,0.11826832,0.0,423737.0,0.01873,0.11827,0.98474,0.99493,0.06207,0.24913,,0.8025,1.1975,1.8194,0.1806,1.979,0.021,1.9771,0.0229,2.1019,-0.1019,1.255,0.745,1.2877,0.7122,1.8756,0.1244,1.8151,0.1849,2.1317,-0.1317
274,13.71193,23846.18249,6.62394,0.10936934,0.00096779,423737.0,0.04381,0.10937,0.95376,0.9958,0.18696,0.43239,0.5763,0.13895591,0.0,423737.0,0.01801,0.13896,0.84591,0.99394,0.60692,0.77905,0.59935,0.11055568,0.0,423737.0,0.01873,0.11056,0.98439,0.99539,0.06349,0.25198,,0.8251,1.1749,1.8089,0.1911,1.9565,0.0435,1.9774,0.0226,2.0845,-0.0845,1.2333,0.7667,1.2806,0.7194,1.8749,0.1251,1.8154,0.1846,2.1327,-0.1326
275,13.74622,23831.87357,6.61996,0.10605581,0.00096751,423737.0,0.04392,0.10606,0.96483,0.99651,0.14222,0.37713,0.58408,0.13678239,0.0,423737.0,0.01825,0.13678,0.95789,0.99518,0.16585,0.40725,0.57869,0.12406572,0.0,423737.0,0.01808,0.12407,0.9781,0.99509,0.08908,0.29847,,0.8272,1.1728,1.8049,0.1951,1.9649,0.0351,1.9899,0.0101,2.0795,-0.0795,1.2431,0.7569,1.2786,0.7214,1.8871,0.1129,1.8178,0.1822,2.1415,-0.1414
276,13.7017,23817.29176,6.61591,0.11209267,0.00096722,423737.0,0.04378,0.11209,0.95783,0.99502,0.17052,0.41294,0.57749,0.13123692,0.0,423737.0,0.01805,0.13124,0.93103,0.99467,0.27167,0.52122,0.57588,0.12009984,0.0,423737.0,0.018,0.1201,0.9763,0.99524,0.09642,0.31052,,0.821,1.179,1.8025,0.1975,1.9671,0.0329,1.9939,0.0061,2.0931,-0.0931,1.2477,0.7523,1.2628,0.7372,1.89,0.11,1.816,0.184,2.1346,-0.1346
277,13.74328,23802.97388,6.61194,0.10619205,0.00096693,423737.0,0.04391,0.10619,0.96573,0.99604,0.13857,0.37225,0.58847,0.14528615,0.0,423737.0,0.01839,0.14529,0.85979,0.99442,0.55225,0.74314,0.58453,0.11948424,0.0,423737.0,0.01827,0.11948,0.98592,0.99539,0.05728,0.23932,,0.8205,1.1795,1.789,0.211,1.9755,0.0245,1.989,0.011,2.1166,-0.1167,1.2507,0.7493,1.28,0.72,1.8783,0.1217,1.8227,0.1773,2.1309,-0.1309
278,13.71148,23788.46393,6.60791,0.11171501,0.00096665,423737.0,0.04381,0.11172,0.95166,0.99516,0.19546,0.44211,0.57523,0.14522397,0.0,423737.0,0.01798,0.14522,0.86192,0.99279,0.54387,0.73748,0.57081,0.1209782,0.0,423737.0,0.01784,0.12098,0.98641,0.99523,0.0553,0.23515,,0.8255,1.1745,1.8001,0.1999,1.9909,0.0091,2.0031,-0.0031,2.1208,-0.1208,1.2463,0.7538,1.2643,0.7357,1.8881,0.1119,1.82,0.18,2.1306,-0.1306
279,13.69142,23773.83647,6.60384,0.10678726,0.00096636,423737.0,0.04374,0.10679,0.96129,0.99621,0.15654,0.39565,0.57796,0.13791002,0.0,423737.0,0.01806,0.13791,0.86242,0.99358,0.5419,0.73614,0.59061,0.1079678,0.0,423737.0,0.01846,0.10797,0.98621,0.99497,0.05612,0.2369,,0.8331,1.1669,1.8136,0.1864,1.9739,0.0261,2.0285,-0.0285,2.1283,-0.1283,1.2456,0.7544,1.2718,0.7282,1.891,0.109,1.8186,0.1814,2.1279,-0.1279
280,13.90546,23760.52506,6.60015,0.11173952,0.00096606,423737.0,0.04443,0.11174,0.93255,0.99591,0.27273,0.52224,0.57325,0.1463293,0.0,423737.0,0.01791,0.14633,0.85709,0.9926,0.56288,0.75025,0.58659,0.1167774,0.0,423737.0,0.01833,0.11678,0.98523,0.99514,0.06007,0.24509,,0.8069,1.1931,1.823,0.177,2.005,-0.005,2.0428,-0.0428,2.1317,-0.1318,1.2645,0.7355,1.2659,0.7341,1.8935,0.1065,1.818,0.182,2.1218,-0.1218
281,13.68677,23745.87712,6.59608,0.0999319,0.00096577,423737.0,0.04373,0.09993,0.9736,0.99705,0.10673,0.32669,0.58012,0.13065666,0.0,423737.0,0.01813,0.13066,0.95667,0.99487,0.17067,0.41313,0.57529,0.10244613,0.0,423737.0,0.01798,0.10245,0.9877,0.99525,0.05003,0.22367,,0.832,1.168,1.8257,0.1743,1.9999,0.00013713,2.02,-0.0199,2.1265,-0.1265,1.2578,0.7423,1.2732,0.7268,1.8956,0.1044,1.8178,0.1822,2.1206,-0.1206
282,13.72159,23731.44721,6.59207,0.10679338,0.00096548,423737.0,0.04384,0.10679,0.94841,0.99495,0.20859,0.45671,0.59407,0.16234848,0.0,423737.0,0.01856,0.16235,0.83083,0.98877,0.6663,0.81627,0.58109,0.1417321,0.0,423737.0,0.01816,0.14173,0.96277,0.98832,0.15145,0.38917,,0.8334,1.1666,1.8275,0.1725,1.9978,0.0022,1.996,0.004,2.1038,-0.1039,1.241,0.759,1.2656,0.7344,1.8904,0.1096,1.8157,0.1843,2.1251,-0.1251
283,13.68794,23716.81897,6.58801,0.11134291,0.00096518,423737.0,0.04373,0.11134,0.94647,0.99552,0.21645,0.46524,0.57661,0.14286885,0.0,423737.0,0.01802,0.14287,0.86619,0.99408,0.52706,0.72599,0.5749,0.11124247,0.0,423737.0,0.01797,0.11124,0.98659,0.99518,0.05455,0.23357,,0.824,1.176,1.8155,0.1845,2.0021,-0.0021,1.9841,0.0159,2.1211,-0.1212,1.2476,0.7524,1.2776,0.7224,1.8905,0.1095,1.8192,0.1807,2.1315,-0.1315
284,13.73429,23702.47625,6.58402,0.10395709,0.00096489,423737.0,0.04388,0.10396,0.95818,0.99621,0.16909,0.4112,0.57914,0.15010188,0.0,423737.0,0.0181,0.1501,0.8746,0.99433,0.49394,0.70281,0.59571,0.12408415,0.0,423737.0,0.01862,0.12408,0.98507,0.99458,0.06074,0.24645,,0.8106,1.1894,1.8061,0.1939,1.975,0.025,1.9982,0.0018189,2.1141,-0.1141,1.2402,0.7598,1.2513,0.7486,1.8965,0.1035,1.8239,0.1761,2.1329,-0.1328
285,13.67176,23687.76306,6.57993,0.11130989,0.00096459,423737.0,0.04368,0.11131,0.95702,0.99544,0.17379,0.41688,0.57579,0.14374933,0.0,423737.0,0.01799,0.14375,0.86051,0.99073,0.54941,0.74122,0.57207,0.13194738,0.0,423737.0,0.01788,0.13195,0.96074,0.98608,0.15973,0.39967,,0.8303,1.1697,1.7976,0.2024,1.9642,0.0358,2.0073,-0.0073,2.1052,-0.1052,1.2357,0.7643,1.2561,0.7439,1.9025,0.0974,1.8281,0.1719,2.1323,-0.1322
286,13.66594,23673.02239,6.57584,0.11504741,0.00096429,423737.0,0.04366,0.11505,0.94935,0.99334,0.20481,0.45256,0.57685,0.14992667,0.0,423737.0,0.01803,0.14993,0.86389,0.99376,0.5361,0.73219,0.57299,0.12558885,0.0,423737.0,0.01791,0.12559,0.98446,0.99497,0.06321,0.25142,,0.8211,1.1789,1.8079,0.1921,1.9681,0.0319,2.0175,-0.0175,2.1184,-0.1184,1.2546,0.7454,1.2715,0.7285,1.9106,0.0894,1.833,0.167,2.1299,-0.1299
287,13.70394,23658.51509,6.57181,0.10888393,0.00096399,423737.0,0.04378,0.10888,0.9615,0.99544,0.15569,0.39457,0.58076,0.12764137,0.0,423737.0,0.01815,0.12764,0.93414,0.99537,0.25942,0.50934,0.58297,0.12224304,0.0,423737.0,0.01822,0.12224,0.96549,0.98712,0.14041,0.37471,,0.8214,1.1786,1.8023,0.1977,1.9532,0.0468,2.0212,-0.0212,2.1234,-0.1234,1.2477,0.7523,1.265,0.7349,1.8995,0.1005,1.8305,0.1695,2.1413,-0.1413
288,13.6992,23643.98523,6.56777,0.10249338,0.00096369,423737.0,0.04377,0.10249,0.97216,0.99597,0.11258,0.33553,0.57738,0.12600038,0.0,423737.0,0.01804,0.126,0.94573,0.99547,0.21375,0.46233,0.57591,0.11580448,0.0,423737.0,0.018,0.1158,0.97121,0.99521,0.11711,0.34221,,0.8335,1.1665,1.7993,0.2007,1.95,0.05,2.025,-0.025,2.1148,-0.1148,1.2382,0.7618,1.267,0.733,1.9118,0.0882,1.8307,0.1693,2.1379,-0.1379
289,13.66618,23629.26642,6.56369,0.10374554,0.00096339,423737.0,0.04366,0.10375,0.93438,0.99697,0.26535,0.51512,0.57387,0.13265274,0.0,423737.0,0.01793,0.13265,0.93992,0.99541,0.23662,0.48644,0.59759,0.11893994,0.0,423737.0,0.01867,0.11894,0.98388,0.99519,0.06558,0.25609,,0.8223,1.1777,1.8089,0.1911,1.9555,0.0445,2.0363,-0.0362,2.1409,-0.1409,1.2329,0.7671,1.256,0.744,1.9179,0.0821,1.8361,0.1639,2.1398,-0.1398
290,13.78677,23615.26304,6.5598,0.10811352,0.00096309,423737.0,0.04405,0.10811,0.96516,0.9961,0.14087,0.37532,0.58782,0.13581661,0.0,423737.0,0.01837,0.13582,0.92483,0.99394,0.29606,0.54411,0.57568,0.11918612,0.0,423737.0,0.01799,0.11919,0.97812,0.9945,0.08901,0.29835,,0.8233,1.1767,1.794,0.206,1.9675,0.0325,2.037,-0.037,2.1289,-0.129,1.2339,0.7661,1.2552,0.7448,1.9054,0.0946,1.8314,0.1685,2.1411,-0.1411
291,13.71152,23600.821,6.55578,0.10436934,0.00096278,423737.0,0.04381,0.10437,0.97571,0.99632,0.09822,0.3134,0.57647,0.13448492,0.0,423737.0,0.01801,0.13448,0.85853,0.99316,0.5572,0.74646,0.57454,0.1115055,0.0,423737.0,0.01795,0.11151,0.98417,0.99419,0.06441,0.2538,,0.8126,1.1874,1.7579,0.2421,1.9692,0.0307,2.0371,-0.0371,2.1336,-0.1337,1.2389,0.7611,1.2542,0.7458,1.8992,0.1008,1.8339,0.1661,2.1469,-0.1469
292,13.72143,23586.44171,6.55179,0.11108261,0.00096248,423737.0,0.04384,0.11108,0.93122,0.99595,0.27812,0.52737,0.59439,0.13618929,0.0,423737.0,0.01857,0.13619,0.86897,0.99503,0.51609,0.71839,0.58626,0.10910763,0.0,423737.0,0.01832,0.10911,0.98697,0.99537,0.05302,0.23026,,0.8189,1.1811,1.786,0.214,1.9516,0.0484,2.0337,-0.0337,2.1269,-0.1269,1.2446,0.7555,1.2565,0.7435,1.8949,0.1051,1.8337,0.1663,2.1425,-0.1425
293,13.64557,23571.62666,6.54767,0.10659029,0.00096217,423737.0,0.0436,0.10659,0.96122,0.99523,0.15681,0.396,0.57729,0.16065296,0.0,423737.0,0.01804,0.16065,0.85376,0.99364,0.57602,0.75896,0.57285,0.1264713,0.0,423737.0,0.0179,0.12647,0.98721,0.99591,0.05205,0.22814,,0.8241,1.1759,1.8058,0.1942,1.9509,0.0491,2.0415,-0.0415,2.1286,-0.1286,1.2464,0.7536,1.2629,0.737,1.8878,0.1122,1.8312,0.1688,2.1442,-0.1441
294,13.7085,23557.18324,6.54366,0.10939178,0.00096186,423737.0,0.0438,0.10939,0.95775,0.99571,0.17084,0.41333,0.57281,0.14633206,0.0,423737.0,0.0179,0.14633,0.85602,0.99295,0.56709,0.75305,0.57505,0.12889447,0.0,423737.0,0.01797,0.12889,0.96852,0.98934,0.12808,0.35788,,0.8279,1.1721,1.7931,0.2069,1.9564,0.0436,2.0219,-0.0219,2.1232,-0.1232,1.2431,0.7569,1.2598,0.7402,1.9012,0.0988,1.8288,0.1712,2.1448,-0.1448
295,13.73387,23542.89087,6.53969,0.10449476,0.00096155,423737.0,0.04388,0.10449,0.97233,0.99583,0.1119,0.33451,0.57336,0.15683379,0.0,423737.0,0.01792,0.15683,0.96482,0.99552,0.13857,0.37226,0.57138,0.14521124,0.0,423737.0,0.01786,0.14521,0.98485,0.99499,0.06164,0.24827,,0.8271,1.1729,1.7988,0.2012,1.9673,0.0327,2.0268,-0.0268,2.1165,-0.1165,1.2286,0.7714,1.2603,0.7397,1.9259,0.074,1.8361,0.1639,2.1455,-0.1455
296,13.66428,23528.2032,6.53561,0.09539473,0.00096124,423737.0,0.04366,0.09539,0.98366,0.9969,0.06606,0.25702,0.58162,0.13893092,0.0,423737.0,0.01818,0.13893,0.93192,0.9948,0.26815,0.51784,0.57813,0.12048863,0.0,423737.0,0.01807,0.12049,0.9862,0.99509,0.05614,0.23694,,0.8385,1.1615,1.8081,0.1919,1.9781,0.0219,2.0205,-0.0205,2.1068,-0.1068,1.2313,0.7687,1.2654,0.7346,1.9235,0.0765,1.8351,0.1649,2.1436,-0.1435
297,13.66106,23513.50401,6.53153,0.10078207,0.00096093,423737.0,0.04365,0.10078,0.96697,0.99682,0.13356,0.36545,0.5876,0.120929,0.0,423737.0,0.01836,0.12093,0.96061,0.99591,0.15514,0.39388,0.58338,0.10897977,0.0,423737.0,0.01823,0.10898,0.98546,0.99533,0.05916,0.24323,,0.8436,1.1564,1.8076,0.1924,1.9622,0.0378,1.9992,0.00078155,2.112,-0.1121,1.2489,0.7511,1.2626,0.7374,1.9113,0.0886,1.8376,0.1624,2.1413,-0.1413
298,13.754,23499.34053,6.52759,0.10023016,0.00096062,423737.0,0.04394,0.10023,0.97354,0.99671,0.10697,0.32706,0.57467,0.12923729,0.0,423737.0,0.01796,0.12924,0.96851,0.99596,0.12403,0.35217,0.57196,0.12504171,0.0,423737.0,0.01787,0.12504,0.98478,0.99512,0.06191,0.24882,,0.8121,1.1879,1.8213,0.1787,1.9548,0.0452,1.9993,0.00073816,2.1369,-0.137,1.2242,0.7759,1.2574,0.7426,1.9252,0.0748,1.8334,0.1665,2.1502,-0.1502
299,13.82778,23485.59784,6.52378,0.11613413,0.0009603,423737.0,0.04418,0.11613,0.96094,0.9937,0.15793,0.39741,0.59035,0.14338193,0.0,423737.0,0.01845,0.14338,0.86393,0.99321,0.53596,0.73209,0.58496,0.13352175,0.0,423737.0,0.01828,0.13352,0.96251,0.98761,0.15251,0.39053,,0.8217,1.1783,1.8115,0.1885,1.9606,0.0393,2.0128,-0.0128,2.1594,-0.1595,1.2362,0.7639,1.2723,0.7277,1.9269,0.0731,1.8363,0.1637,2.1566,-0.1566
300,13.86946,23472.08987,6.52002,0.12496246,0.00095999,423737.0,0.04431,0.12496,0.91797,0.99185,0.3317,0.57593,0.58619,0.14669815,0.0,423737.0,0.01832,0.1467,0.86074,0.99288,0.54849,0.7406,0.58228,0.12774672,0.0,423737.0,0.0182,0.12775,0.96723,0.98929,0.13331,0.36511,,0.8251,1.1749,1.8253,0.1747,1.955,0.045,2.0164,-0.0164,2.1249,-0.1249,1.2457,0.7543,1.2632,0.7368,1.9302,0.0698,1.8396,0.1604,2.1525,-0.1525
301,13.87024,23458.58389,6.51627,0.11028976,0.00095967,423737.0,0.04431,0.11029,0.95172,0.99546,0.1952,0.44181,0.58952,0.14269427,0.0,423737.0,0.01842,0.14269,0.86256,0.99337,0.54134,0.73576,0.59795,0.11376891,0.0,423737.0,0.01869,0.11377,0.9854,0.99475,0.05942,0.24376,,0.8324,1.1676,1.8275,0.1725,1.9564,0.0436,2.0114,-0.0114,2.1281,-0.1281,1.2499,0.7501,1.2674,0.7326,1.9195,0.0805,1.8364,0.1636,2.1514,-0.1514
302,13.90401,23445.26464,6.51257,0.10983788,0.00095936,423737.0,0.04442,0.10984,0.95455,0.99498,0.18377,0.42869,0.59093,0.1424422,0.0,423737.0,0.01847,0.14244,0.86195,0.99348,0.54375,0.73739,0.58361,0.11211654,0.0,423737.0,0.01824,0.11212,0.98536,0.99505,0.05957,0.24406,,0.8432,1.1568,1.8203,0.1797,1.9564,0.0436,2.0044,-0.0044,2.1414,-0.1414,1.2302,0.7698,1.2624,0.7376,1.9276,0.0724,1.8378,0.1622,2.1521,-0.1521
303,13.8556,23431.67146,6.5088,0.10805983,0.00095904,423737.0,0.04427,0.10806,0.95716,0.99437,0.17321,0.41619,0.58742,0.13398052,0.0,423737.0,0.01836,0.13398,0.88388,0.99595,0.45737,0.67629,0.59241,0.11519105,0.0,423737.0,0.01851,0.11519,0.98342,0.9954,0.06746,0.25974,,0.8443,1.1557,1.8096,0.1904,1.9778,0.0222,1.9984,0.0016195,2.1278,-0.1278,1.2402,0.7599,1.2656,0.7344,1.9212,0.0788,1.8442,0.1558,2.1375,-0.1375
304,13.86892,23418.15058,6.50504,0.10996268,0.00095872,423737.0,0.04431,0.10996,0.96188,0.99449,0.15414,0.39261,0.59456,0.13371063,0.0,423737.0,0.01858,0.13371,0.96917,0.99513,0.12145,0.34849,0.59802,0.13418237,0.0,423737.0,0.01869,0.13418,0.96166,0.9875,0.15599,0.39496,,0.8215,1.1786,1.8398,0.1602,1.985,0.015,1.9918,0.0082,2.1407,-0.1408,1.2318,0.7682,1.2728,0.7272,1.9285,0.0715,1.842,0.1579,2.1405,-0.1404
305,13.88589,23404.72139,6.50131,0.10995873,0.0009584,423737.0,0.04436,0.10996,0.95627,0.99355,0.17683,0.42051,0.59577,0.11947047,0.0,423737.0,0.01862,0.11947,0.96865,0.99528,0.12349,0.35142,0.61091,0.12344335,0.0,423737.0,0.01909,0.12344,0.96409,0.9874,0.14611,0.38224,,0.8275,1.1726,1.8588,0.1412,2.0065,-0.0066,2.0011,-0.00107,2.1552,-0.1552,1.2319,0.7681,1.2626,0.7374,1.926,0.074,1.8479,0.1521,2.1495,-0.1495
