epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
0.0,26.87649,1376.19804,0.38228,0.00058,0.0,0.0,0.08587,0.00058,5e-05,1e-05,0.00021,0.00404,1.00976,0.00635,0.0,0.0,0.03155,0.00635,0.03585,0.00058,0.14122,0.13667,1.00309,0.00306,0.0,0.0,0.03135,0.00306,0.00108,0.00024,0.00442,0.01218,0.04955,0.04955,0.53436,0.53436,0.06285,0.06285,0.131,0.13099,0.18517,0.18519,0.64139,0.6414,0.65502,0.65502,0.69421,0.6942,0.41952,0.41951,0.40764,0.40765
0.0,26.96078,1367.73689,0.37993,0.00054,0.0,0.0,0.08614,0.00055,3e-05,1e-05,0.0001,0.00216,1.00922,0.00681,0.0,0.0,0.03154,0.00681,0.03576,0.00057,0.14083,0.13787,1.00667,0.00276,0.0,0.0,0.03146,0.00276,0.00118,0.00028,0.00478,0.01333,0.0496,0.04959,0.53444,0.53445,0.06284,0.06285,0.13085,0.13086,0.18516,0.18519,0.64141,0.64142,0.65492,0.65491,0.69426,0.69427,0.41949,0.41953,0.40766,0.40766
0.0,26.90533,1359.26536,0.37757,0.00051,0.0,0.0,0.08596,0.00051,3e-05,1e-05,0.00012,0.00249,1.00979,0.0073,0.0,0.0,0.03156,0.0073,0.03667,0.00052,0.14442,0.14025,1.00377,0.00399,0.0,0.0,0.03137,0.00399,0.00121,0.00027,0.00491,0.01359,0.04957,0.04955,0.53448,0.53451,0.06291,0.06291,0.13081,0.13081,0.18525,0.18524,0.64144,0.64144,0.655,0.65498,0.69425,0.69424,0.41954,0.41957,0.40765,0.40765
0.0,26.9424,1350.78355,0.37522,0.00048,0.0,0.0,0.08608,0.00049,3e-05,1e-05,0.0001,0.00227,1.01297,0.00624,0.0,0.0,0.03165,0.00624,0.03648,0.00055,0.1437,0.13853,1.00686,0.00227,0.0,0.0,0.03146,0.00227,0.00123,0.0003,0.00499,0.01393,0.0495,0.0495,0.53447,0.53447,0.06287,0.06287,0.13082,0.13083,0.18536,0.18538,0.64157,0.64159,0.65497,0.655,0.69424,0.69423,0.41957,0.41961,0.40762,0.40763
0.0,26.93861,1342.28105,0.37285,0.00049,0.0,0.0,0.08607,0.00049,2e-05,1e-05,9e-05,0.002,1.00352,0.00781,0.0,0.0,0.03136,0.00781,0.0359,0.00055,0.14141,0.13715,1.00533,0.00324,0.0,0.0,0.03142,0.00324,0.0013,0.00037,0.00527,0.01499,0.04963,0.0496,0.53441,0.53443,0.06299,0.06298,0.13089,0.13089,0.18548,0.1855,0.64166,0.64169,0.65497,0.65497,0.69429,0.69426,0.41955,0.41957,0.40767,0.40768
0.0,26.86535,1333.78032,0.37049,0.00049,0.0,0.0,0.08583,0.00049,7e-05,1e-05,0.00031,0.00572,1.00795,0.00734,0.0,0.0,0.0315,0.00734,0.0353,0.00049,0.13902,0.1353,1.00688,0.00311,0.0,0.0,0.03146,0.00311,0.0012,0.00028,0.00489,0.01363,0.04958,0.04955,0.53444,0.53444,0.06294,0.06295,0.13083,0.13083,0.18564,0.18565,0.64169,0.6417,0.65489,0.65489,0.69431,0.69428,0.41948,0.41948,0.40764,0.40765
0.0,26.87764,1325.26528,0.36813,0.00043,0.0,0.0,0.08587,0.00043,8e-05,1e-05,0.00032,0.00559,1.00749,0.00613,0.0,0.0,0.03148,0.00613,0.03651,0.00058,0.1438,0.13936,1.00689,0.00302,0.0,0.0,0.03146,0.00302,0.0012,0.00032,0.00487,0.01368,0.04967,0.04966,0.5345,0.53451,0.06292,0.06293,0.13088,0.13089,0.18556,0.18555,0.64173,0.64174,0.65492,0.65493,0.69436,0.69438,0.41946,0.41948,0.40761,0.40764
0.0,26.88193,1316.72295,0.36576,0.00045,0.0,0.0,0.08588,0.00045,3e-05,1e-05,0.00013,0.00266,1.01037,0.00642,0.0,0.0,0.03157,0.00642,0.03617,0.00064,0.14246,0.13677,1.00438,0.00218,0.0,0.0,0.03139,0.00217,0.00111,0.00023,0.0045,0.01251,0.04966,0.04966,0.5345,0.5345,0.06298,0.06298,0.13099,0.13098,0.1855,0.1855,0.64172,0.64173,0.65496,0.65496,0.69435,0.69435,0.41954,0.41955,0.40771,0.40772
0.0,26.98643,1308.17215,0.36338,0.00068,0.0,0.0,0.08622,0.00068,3e-05,1e-05,0.00012,0.00262,1.00872,0.00631,0.0,0.0,0.03152,0.00631,0.03596,0.00055,0.14165,0.13686,1.00519,0.00281,0.0,0.0,0.03141,0.00281,0.00108,0.00024,0.0044,0.01218,0.04973,0.04973,0.53449,0.53449,0.06303,0.06303,0.13102,0.131,0.18547,0.18547,0.64183,0.64184,0.65499,0.65501,0.69431,0.69431,0.41954,0.41952,0.4077,0.40773
0.0,26.90206,1299.61439,0.361,0.00055,0.0,0.0,0.08595,0.00055,4e-05,1e-05,0.00013,0.00286,1.00809,0.00676,0.0,0.0,0.0315,0.00676,0.03537,0.00058,0.13929,0.13601,1.00293,0.00314,0.0,0.0,0.03134,0.00314,0.0012,0.00031,0.00487,0.01371,0.04966,0.04963,0.53453,0.53454,0.06299,0.06299,0.13104,0.13105,0.18542,0.18543,0.64169,0.64172,0.65508,0.65509,0.6943,0.69429,0.41949,0.4195,0.40769,0.4077
0.0,26.96212,1291.03442,0.35862,0.00078,0.0,0.0,0.08614,0.00078,8e-05,1e-05,0.00031,0.00565,1.00683,0.00831,0.0,0.0,0.03146,0.00831,0.03595,0.00057,0.1416,0.13712,1.02312,0.00555,0.0,0.0,0.03197,0.00555,0.00114,0.00022,0.00465,0.01274,0.04966,0.04965,0.53454,0.53453,0.06298,0.06298,0.13106,0.13104,0.18546,0.18546,0.64173,0.64177,0.65505,0.65506,0.69439,0.69437,0.41958,0.41959,0.40771,0.40771
0.0,26.91581,1282.4661,0.35624,0.00056,0.0,0.0,0.08599,0.00056,2e-05,1e-05,9e-05,0.00204,1.00895,0.00699,0.0,0.0,0.03153,0.00699,0.03553,0.00056,0.13995,0.13524,1.00542,0.00456,0.0,0.0,0.03142,0.00456,0.00114,0.0003,0.00465,0.01291,0.04966,0.04965,0.53452,0.53452,0.06288,0.06288,0.13109,0.13106,0.18548,0.18548,0.64164,0.64168,0.65506,0.65506,0.69437,0.69436,0.41962,0.41965,0.4077,0.4077
0.0,26.77075,1273.89216,0.35386,0.00062,0.0,0.0,0.08553,0.00062,3e-05,1e-05,0.00012,0.00273,1.00686,0.00695,0.0,0.0,0.03147,0.00695,0.03594,0.00058,0.14154,0.13697,1.00284,0.00347,0.0,0.0,0.03134,0.00347,0.00125,0.00032,0.00509,0.01435,0.04976,0.04974,0.53456,0.53457,0.0629,0.0629,0.13105,0.13104,0.18545,0.18546,0.64164,0.64164,0.6551,0.65509,0.69439,0.69439,0.41959,0.4196,0.40769,0.4077
0.0,26.9008,1265.35031,0.35149,0.00069,0.0,0.0,0.08594,0.00069,5e-05,1e-05,0.0002,0.00408,1.00793,0.00592,0.0,0.0,0.0315,0.00592,0.03494,0.00044,0.13761,0.13543,1.00293,0.0025,0.0,0.0,0.03134,0.0025,0.0011,0.00022,0.00447,0.01236,0.0497,0.0497,0.53454,0.53455,0.06286,0.06287,0.13102,0.13103,0.18543,0.18541,0.64173,0.64172,0.65512,0.65509,0.69434,0.69433,0.41953,0.41955,0.4077,0.4077
0.0,26.95794,1256.8252,0.34912,0.0004,0.0,0.0,0.08613,0.0004,3e-05,1e-05,0.00013,0.00279,1.00425,0.00922,0.0,0.0,0.03138,0.00922,0.03632,0.00061,0.14303,0.13839,1.00238,0.00686,0.0,0.0,0.03132,0.00686,0.0012,0.00021,0.00487,0.01329,0.0497,0.04969,0.53465,0.53465,0.0629,0.0629,0.1311,0.1311,0.18538,0.18538,0.64168,0.64171,0.65509,0.65509,0.69436,0.69436,0.4195,0.41951,0.40772,0.40773
0.0,26.98046,1248.28759,0.34675,0.0005,0.0,0.0,0.0862,0.0005,2e-05,1e-05,0.0001,0.00219,1.00523,0.00716,0.0,0.0,0.03141,0.00716,0.03571,0.00058,0.14066,0.13619,1.00473,0.00408,0.0,0.0,0.0314,0.00408,0.00125,0.00034,0.0051,0.0143,0.04966,0.04966,0.53473,0.53475,0.0629,0.06291,0.13106,0.13105,0.18534,0.18535,0.64166,0.64168,0.65515,0.65517,0.69441,0.69438,0.41947,0.41945,0.4077,0.40771
0.0,27.00985,1239.73432,0.34437,0.00051,0.0,0.0,0.08629,0.0005,4e-05,1e-05,0.00016,0.00326,1.00708,0.0063,0.0,0.0,0.03147,0.0063,0.036,0.00058,0.14181,0.13742,1.0038,0.00289,0.0,0.0,0.03137,0.00289,0.0011,0.00023,0.00446,0.01234,0.04964,0.04964,0.53471,0.53471,0.06289,0.06288,0.13101,0.13101,0.18525,0.18524,0.64162,0.64165,0.65506,0.65507,0.69451,0.69448,0.41947,0.41948,0.40775,0.40775
0.0,26.95485,1231.16068,0.34199,0.00058,0.0,0.0,0.08612,0.00057,3e-05,1e-05,0.00013,0.00267,1.00368,0.00662,0.0,0.0,0.03137,0.00662,0.03616,0.00053,0.14243,0.13839,0.99933,0.00304,0.0,0.0,0.03123,0.00304,0.00108,0.0002,0.0044,0.01207,0.04967,0.04966,0.53472,0.53472,0.06285,0.06286,0.13101,0.131,0.18524,0.18526,0.64157,0.64159,0.65518,0.6552,0.69452,0.6945,0.41945,0.41948,0.40772,0.40772
0.0,26.89097,1222.58572,0.33961,0.00049,0.0,0.0,0.08591,0.00049,3e-05,1e-05,0.00012,0.00257,1.00533,0.00678,0.0,0.0,0.03142,0.00678,0.03587,0.00058,0.14129,0.13626,1.0023,0.00389,0.0,0.0,0.03132,0.00389,0.00101,0.00022,0.00412,0.01131,0.0496,0.0496,0.53474,0.53477,0.06288,0.06289,0.1311,0.13109,0.18522,0.18525,0.64158,0.64158,0.65523,0.65522,0.69448,0.69448,0.41952,0.41955,0.40774,0.40775
0.0,27.05166,1213.98154,0.33722,0.00051,0.0,0.0,0.08643,0.00051,2e-05,0.0,0.0001,0.00213,1.00859,0.00572,0.0,0.0,0.03152,0.00572,0.03509,0.00059,0.1382,0.13237,1.00764,0.00208,0.0,0.0,0.03149,0.00208,0.00103,0.0002,0.0042,0.01146,0.04954,0.04956,0.53456,0.53458,0.06286,0.06283,0.1311,0.13111,0.18517,0.18519,0.64165,0.64167,0.65524,0.65522,0.69452,0.69448,0.4195,0.41951,0.40776,0.40777
0.0,26.96258,1205.36033,0.33482,0.0005,0.0,0.0,0.08614,0.0005,3e-05,1e-05,0.00012,0.00261,1.00695,0.00622,0.0,0.0,0.03147,0.00622,0.03631,0.00061,0.143,0.13804,1.00317,0.00244,0.0,0.0,0.03135,0.00244,0.001,0.0002,0.00408,0.01119,0.04955,0.04955,0.53464,0.53464,0.06284,0.06285,0.131,0.13099,0.18523,0.18524,0.64177,0.6418,0.65528,0.65526,0.69456,0.69456,0.41949,0.41949,0.40775,0.40775
0.0,27.01781,1196.72185,0.33242,0.00051,0.0,0.0,0.08632,0.00051,0.00064,1e-05,0.00258,0.02269,1.00694,0.02722,0.0,0.0,0.03147,0.02722,0.03561,0.00044,0.14025,0.13584,1.00438,0.02401,0.0,0.0,0.03139,0.02401,0.00182,0.0002,0.00742,0.01895,0.04958,0.04958,0.53464,0.53462,0.06286,0.06285,0.13102,0.131,0.18529,0.18529,0.64174,0.64175,0.65528,0.65529,0.69461,0.69459,0.41951,0.4195,0.40776,0.40777
0.0,27.06384,1188.06933,0.33002,0.00052,0.0,0.0,0.08646,0.00052,4e-05,1e-05,0.00014,0.00313,1.00531,0.00673,0.0,0.0,0.03142,0.00673,0.035,0.00055,0.13787,0.13259,1.00249,0.00518,0.0,0.0,0.03133,0.00518,0.00105,0.00021,0.00426,0.01165,0.04957,0.04957,0.53459,0.5346,0.06284,0.06283,0.13096,0.13093,0.18532,0.18532,0.64175,0.64178,0.65521,0.6552,0.69462,0.69462,0.4195,0.41954,0.40772,0.40776
0.0,27.02235,1179.40343,0.32761,0.00063,0.0,0.0,0.08633,0.00063,3e-05,1e-05,0.00011,0.00243,1.00241,0.0058,0.0,0.0,0.03133,0.0058,0.0353,0.0006,0.13905,0.1338,1.0008,0.00249,0.0,0.0,0.03127,0.00249,0.00096,0.0002,0.00389,0.0107,0.04949,0.0495,0.53453,0.53453,0.0629,0.06289,0.13087,0.13089,0.18532,0.18532,0.64174,0.64175,0.65521,0.6552,0.69463,0.69461,0.41954,0.41956,0.40778,0.40779
0.0,27.04102,1170.72697,0.3252,0.00046,0.0,0.0,0.08639,0.00046,3e-05,1e-05,0.00011,0.00239,1.01855,0.00678,0.0,0.0,0.03183,0.00678,0.03611,0.00059,0.14224,0.13699,1.01836,0.00336,0.0,0.0,0.03182,0.00335,0.001,0.00018,0.00409,0.01124,0.04948,0.04947,0.53457,0.53458,0.06289,0.06289,0.13088,0.13088,0.18535,0.18534,0.64171,0.64173,0.65521,0.65521,0.69466,0.69463,0.41949,0.41954,0.40777,0.4078
0.0,27.07413,1162.02636,0.32279,0.0005,0.0,0.0,0.0865,0.0005,4e-05,1e-05,0.00017,0.00337,1.00842,0.00689,0.0,0.0,0.03151,0.00689,0.03605,0.0006,0.14198,0.13719,1.00882,0.00283,0.0,0.0,0.03153,0.00283,0.00119,0.00026,0.00485,0.01335,0.04949,0.04949,0.53462,0.53462,0.06287,0.06286,0.13087,0.13087,0.18546,0.18544,0.64168,0.64171,0.6551,0.65512,0.69467,0.69466,0.41951,0.41954,0.40777,0.4078
0.0,27.05576,1153.31787,0.32037,0.00043,0.0,0.0,0.08644,0.00043,2e-05,0.0,0.0001,0.00224,1.00689,0.00659,0.0,0.0,0.03147,0.00659,0.03517,0.00059,0.13851,0.13321,1.0031,0.00316,0.0,0.0,0.03135,0.00316,0.00098,0.0002,0.00399,0.011,0.04949,0.0495,0.53457,0.53458,0.06282,0.06279,0.13088,0.13088,0.18554,0.18552,0.64176,0.64177,0.6552,0.65519,0.69472,0.69472,0.41956,0.41957,0.40776,0.40777
0.0,27.04171,1144.61342,0.31795,0.00064,0.0,0.0,0.0864,0.00064,3e-05,1e-05,0.00013,0.00295,1.00657,0.00821,0.0,0.0,0.03146,0.00821,0.03661,0.00059,0.1442,0.14,1.00235,0.00511,0.0,0.0,0.03132,0.00511,0.00117,0.00021,0.00477,0.01301,0.04952,0.04951,0.53453,0.53453,0.06279,0.06279,0.13087,0.13086,0.1856,0.18559,0.64175,0.64175,0.6552,0.65518,0.69465,0.69463,0.41957,0.41959,0.40772,0.40776
0.0,27.01903,1135.87353,0.31552,0.00048,0.0,0.0,0.08632,0.00048,3e-05,0.0,0.00013,0.00282,1.00721,0.00643,0.0,0.0,0.03147,0.00643,0.03515,0.00049,0.13845,0.13334,1.0065,0.0028,0.0,0.0,0.03145,0.0028,0.00118,0.00033,0.00482,0.01354,0.04964,0.04964,0.53458,0.53458,0.06289,0.06289,0.13083,0.13084,0.18552,0.18553,0.64176,0.64175,0.6552,0.65518,0.69461,0.69461,0.41954,0.41956,0.40775,0.40778
0.0,27.02077,1127.13471,0.31309,0.00074,0.0,0.0,0.08633,0.00074,3e-05,1e-05,0.00013,0.00284,1.00551,0.01018,0.0,0.0,0.03142,0.01019,0.03601,0.00051,0.14183,0.13605,1.00166,0.0059,0.0,0.0,0.0313,0.0059,0.0012,0.00023,0.00489,0.01332,0.04969,0.04969,0.53461,0.53462,0.06294,0.06292,0.13082,0.13084,0.18547,0.1855,0.64183,0.64184,0.65525,0.65522,0.69454,0.69454,0.41951,0.41952,0.40775,0.40778
0.0,15.48657,1117.82462,0.31051,0.00055,0.0,0.0,0.04948,0.00055,3e-05,1e-05,0.00013,0.00292,0.24336,0.00707,0.0,0.0,0.0076,0.00707,0.03663,0.00056,0.14426,0.13968,0.24384,0.0033,0.0,0.0,0.00762,0.0033,0.001,0.00021,0.00405,0.01115,0.04978,0.04979,0.53459,0.5346,0.06296,0.06294,0.1309,0.1309,0.18557,0.18556,0.64191,0.64193,0.65528,0.65529,0.69458,0.69456,0.4195,0.41953,0.40776,0.40777
0.0,14.74105,1108.49246,0.30791,0.00056,0.0,0.0,0.0471,0.00056,3e-05,1e-05,0.00012,0.00267,0.28583,0.00662,0.0,0.0,0.00893,0.00662,0.03612,0.00062,0.14228,0.13651,0.29029,0.00237,0.0,0.0,0.00907,0.00237,0.00114,0.00026,0.00462,0.01282,0.0498,0.04979,0.53458,0.53461,0.06294,0.06293,0.13098,0.13097,0.1856,0.1856,0.64174,0.64176,0.65532,0.65531,0.69464,0.69462,0.41955,0.41956,0.4078,0.4078
0.0,14.85487,1099.15762,0.30532,0.00065,0.0,0.0,0.04746,0.00065,3e-05,1e-05,0.00012,0.00273,0.24255,0.00654,0.0,0.0,0.00758,0.00654,0.03574,0.00051,0.14077,0.13723,0.24432,0.00287,0.0,0.0,0.00764,0.00287,0.00115,0.00025,0.00467,0.01281,0.0498,0.04978,0.53456,0.53458,0.06298,0.06298,0.13094,0.13095,0.18551,0.18552,0.64173,0.64175,0.65534,0.65533,0.69462,0.69462,0.41953,0.41957,0.40782,0.40785
0.0,14.91716,1089.81682,0.30273,0.00062,0.0,0.0,0.04766,0.00062,3e-05,1e-05,0.00013,0.00277,0.24068,0.0069,0.0,0.0,0.00752,0.0069,0.03574,0.00061,0.14079,0.13484,0.23923,0.00279,0.0,0.0,0.00748,0.00279,0.00108,0.00027,0.0044,0.01224,0.04973,0.04974,0.53455,0.53458,0.06299,0.06296,0.13096,0.13095,0.18544,0.18544,0.64181,0.64183,0.65542,0.65541,0.69457,0.69457,0.41961,0.41962,0.40782,0.40786
0.0,14.83141,1080.47055,0.30013,0.00061,0.0,0.0,0.04738,0.00061,4e-05,1e-05,0.00017,0.00373,0.24214,0.0061,0.0,0.0,0.00757,0.00611,0.03562,0.00058,0.14032,0.13568,0.24338,0.00238,0.0,0.0,0.00761,0.00238,0.00104,0.00027,0.00425,0.01183,0.04977,0.04976,0.53458,0.53457,0.063,0.063,0.13087,0.1309,0.18547,0.18544,0.64182,0.64183,0.65553,0.65552,0.69456,0.69454,0.4196,0.41961,0.40778,0.40778
0.0,14.81425,1071.12014,0.29754,0.00056,0.0,0.0,0.04733,0.00056,0.00043,1e-05,0.00173,0.0176,0.24286,0.00582,0.0,0.0,0.00759,0.00582,0.03527,0.00062,0.1389,0.13251,0.24331,0.00442,0.0,0.0,0.0076,0.00442,0.00106,0.00022,0.00431,0.0118,0.04977,0.04978,0.5346,0.53461,0.06308,0.06308,0.13091,0.13088,0.18541,0.1854,0.64185,0.64189,0.65553,0.65552,0.69455,0.69455,0.41961,0.41962,0.40781,0.40784
0.0,14.90203,1061.76578,0.29493,0.00049,0.0,0.0,0.04761,0.00049,3e-05,1e-05,0.00014,0.00304,0.24221,0.00678,0.0,0.0,0.00757,0.00678,0.03625,0.0006,0.1428,0.13646,0.24146,0.00315,0.0,0.0,0.00755,0.00315,0.00112,0.00029,0.00455,0.01275,0.04972,0.04972,0.53462,0.53463,0.06301,0.06301,0.13093,0.13091,0.18544,0.18546,0.64183,0.64184,0.65545,0.65547,0.69456,0.69457,0.41958,0.41957,0.40781,0.40784
0.0,14.91022,1052.40616,0.29233,0.00053,0.0,0.0,0.04764,0.00053,3e-05,0.0,0.00012,0.00268,0.24359,0.00682,0.0,0.0,0.00761,0.00682,0.03564,0.00062,0.14038,0.13577,0.243,0.00345,0.0,0.0,0.0076,0.00345,0.00106,0.00019,0.0043,0.01176,0.04971,0.04971,0.53458,0.53457,0.06303,0.06303,0.13086,0.13087,0.18546,0.18543,0.64187,0.64186,0.65545,0.65545,0.69458,0.69454,0.41957,0.41956,0.40781,0.40781
0.0,14.87155,1043.03808,0.28973,0.00048,0.0,0.0,0.04751,0.00048,3e-05,1e-05,0.0001,0.00216,0.23985,0.00623,0.0,0.0,0.00749,0.00623,0.0354,0.00058,0.13945,0.13444,0.23935,0.00246,0.0,0.0,0.00748,0.00246,0.00099,0.00022,0.00403,0.01113,0.04975,0.04974,0.53458,0.53459,0.06304,0.06303,0.13089,0.13086,0.18542,0.18545,0.64189,0.64189,0.65544,0.65545,0.69458,0.69456,0.41955,0.41958,0.4078,0.4078
0.0,14.8601,1033.66511,0.28713,0.0005,0.0,0.0,0.04748,0.0005,3e-05,1e-05,0.00012,0.0026,0.24153,0.00659,0.0,0.0,0.00755,0.00659,0.03519,0.0006,0.1386,0.13344,0.23898,0.00321,0.0,0.0,0.00747,0.00321,0.00104,0.00024,0.00423,0.01172,0.04978,0.04976,0.53457,0.53458,0.06305,0.06306,0.13086,0.13087,0.18544,0.18544,0.64186,0.64188,0.65549,0.65547,0.69459,0.69457,0.41955,0.41957,0.40782,0.40782
0.0,14.8957,1024.28639,0.28452,0.00049,0.0,0.0,0.04759,0.00049,3e-05,1e-05,0.00011,0.00249,0.24306,0.00575,0.0,0.0,0.00759,0.00575,0.0341,0.00041,0.1343,0.13014,0.24258,0.00255,0.0,0.0,0.00758,0.00255,0.00119,0.0003,0.00487,0.0136,0.04977,0.04978,0.53454,0.53454,0.06301,0.06303,0.13085,0.13082,0.18546,0.18546,0.64184,0.64184,0.65545,0.65542,0.69462,0.69461,0.41959,0.4196,0.40782,0.40785
0.0,14.93889,1014.90251,0.28192,0.00047,0.0,0.0,0.04773,0.00047,4e-05,1e-05,0.00017,0.00328,0.24204,0.00636,0.0,0.0,0.00756,0.00636,0.03679,0.00062,0.14492,0.1389,0.24063,0.00225,0.0,0.0,0.00752,0.00226,0.00112,0.00024,0.00456,0.01271,0.04976,0.04975,0.5345,0.53452,0.06304,0.06304,0.13091,0.13091,0.18552,0.18553,0.64181,0.64183,0.65546,0.65546,0.69461,0.6946,0.41958,0.4196,0.40783,0.40787
0.0,14.85475,1005.51392,0.27931,0.00062,0.0,0.0,0.04746,0.00062,3e-05,1e-05,0.0001,0.00231,0.25239,0.00617,0.0,0.0,0.00789,0.00617,0.03547,0.00062,0.1397,0.13506,0.25027,0.00261,0.0,0.0,0.00782,0.00261,0.00103,0.00021,0.00417,0.0115,0.04971,0.04972,0.53446,0.53449,0.06312,0.06312,0.13087,0.13086,0.18548,0.1855,0.64184,0.64186,0.65545,0.65546,0.69453,0.69452,0.41959,0.41959,0.40782,0.40782
0.0,14.89659,996.11805,0.2767,0.00047,0.0,0.0,0.04759,0.00047,3e-05,1e-05,0.00013,0.00288,0.24126,0.00636,0.0,0.0,0.00754,0.00636,0.03564,0.00056,0.14038,0.13559,0.24686,0.00309,0.0,0.0,0.00771,0.00309,0.00122,0.00028,0.00496,0.01376,0.04968,0.04968,0.53447,0.53448,0.06311,0.0631,0.13093,0.13091,0.18547,0.18546,0.64191,0.64194,0.65539,0.65539,0.69456,0.69456,0.41955,0.41957,0.40777,0.40778
0.0,15.02666,986.719,0.27409,0.00045,0.0,0.0,0.04801,0.00045,2e-05,1e-05,0.0001,0.00223,0.242,0.0068,0.0,0.0,0.00756,0.0068,0.03603,0.00062,0.1419,0.13494,0.24331,0.00278,0.0,0.0,0.0076,0.00278,0.00108,0.00023,0.00441,0.01221,0.04966,0.04966,0.53451,0.53452,0.06308,0.0631,0.13097,0.13096,0.18547,0.18549,0.64195,0.64197,0.65534,0.65535,0.6946,0.69456,0.41955,0.41958,0.40777,0.4078
0.0,14.97463,977.31844,0.27148,0.00066,0.0,0.0,0.04784,0.00066,3e-05,1e-05,0.00012,0.00263,0.2534,0.00684,0.0,0.0,0.00792,0.00684,0.03595,0.00051,0.14159,0.13606,0.25582,0.00288,0.0,0.0,0.00799,0.00289,0.0014,0.00039,0.00571,0.01624,0.0497,0.04971,0.53457,0.53459,0.06309,0.06309,0.13093,0.13093,0.18552,0.18551,0.64195,0.64195,0.65536,0.65537,0.69461,0.69458,0.41956,0.41958,0.4078,0.4078
0.0,15.08917,967.91519,0.26887,0.00063,0.0,0.0,0.04821,0.00063,7e-05,1e-05,0.00028,0.0052,0.25222,0.00663,0.0,0.0,0.00788,0.00663,0.03694,0.00057,0.14551,0.14013,0.25868,0.00346,0.0,0.0,0.00808,0.00346,0.00116,0.00027,0.00471,0.01298,0.04968,0.04967,0.53454,0.53455,0.06311,0.0631,0.13093,0.13093,0.18552,0.18552,0.64196,0.64198,0.65532,0.65533,0.69462,0.69462,0.41956,0.41955,0.40779,0.40783
0.0,15.01049,958.50754,0.26625,0.0005,0.0,0.0,0.04796,0.0005,4e-05,1e-05,0.00015,0.00328,0.25009,0.00952,0.0,0.0,0.00781,0.00952,0.03527,0.0006,0.13893,0.13327,0.24969,0.00787,0.0,0.0,0.0078,0.00787,0.00116,0.00021,0.00472,0.01274,0.04966,0.04965,0.53454,0.53453,0.0631,0.06312,0.13091,0.1309,0.18556,0.18556,0.64195,0.64197,0.65537,0.65536,0.69462,0.69461,0.41954,0.41953,0.40777,0.40778
0.0,15.05057,949.09391,0.26364,0.00069,0.0,0.0,0.04809,0.00069,4e-05,1e-05,0.00017,0.00353,0.24831,0.00664,0.0,0.0,0.00776,0.00664,0.03691,0.00046,0.14537,0.14057,0.24659,0.00296,0.0,0.0,0.00771,0.00295,0.00123,0.00034,0.00502,0.01412,0.04961,0.0496,0.53458,0.5346,0.06311,0.06312,0.13087,0.13087,0.18554,0.18551,0.64189,0.6419,0.65537,0.65536,0.69464,0.69462,0.41952,0.41957,0.40778,0.40778
0.0,14.99723,939.6731,0.26102,0.00063,0.0,0.0,0.04791,0.00063,4e-05,1e-05,0.00015,0.00325,0.24065,0.00605,0.0,0.0,0.00752,0.00605,0.03549,0.0006,0.13978,0.13591,0.24262,0.00273,0.0,0.0,0.00758,0.00273,0.00125,0.00036,0.00508,0.01454,0.0496,0.0496,0.53456,0.53457,0.06315,0.06316,0.13089,0.13088,0.18546,0.18547,0.64189,0.64191,0.65537,0.65534,0.69466,0.69464,0.41946,0.41948,0.40779,0.4078
0.0,14.46172,930.19681,0.25839,0.00062,0.0,0.0,0.0462,0.00062,5e-05,1e-05,0.00017,0.00367,0.25557,0.00714,0.0,0.0,0.00799,0.00714,0.03652,0.00053,0.14387,0.13843,0.25565,0.00355,0.0,0.0,0.00799,0.00355,0.00108,0.00021,0.00442,0.01208,0.0495,0.04951,0.5346,0.53462,0.06316,0.06316,0.1309,0.13092,0.18543,0.18545,0.64194,0.64194,0.65531,0.6553,0.69466,0.69463,0.41957,0.41958,0.40778,0.40779
0.0,14.74338,920.72039,0.25576,0.00053,0.0,0.0,0.0471,0.00053,7e-05,1e-05,0.00027,0.00507,0.24548,0.00683,0.0,0.0,0.00767,0.00683,0.03658,0.00056,0.14409,0.1383,0.27399,0.00269,0.0,0.0,0.00856,0.00269,0.00118,0.00025,0.00479,0.01317,0.04944,0.04944,0.53451,0.53454,0.06316,0.06316,0.13089,0.1309,0.18542,0.1854,0.64188,0.64191,0.65533,0.65533,0.69468,0.69466,0.41953,0.41953,0.40776,0.40777
