Unnamed: 0,epoch,train_epoch_time,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_iter_time,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_epoch_time,val_loss,val_lr,val_params,val_iter_time,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_epoch_time,test_loss,test_lr,test_params,test_iter_time,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
229,229,14.13192,25287.03384,7.02418,0.12161002,0.00097935,423737,0.04515,0.12161,0.9817,0.99549,0.074,0.27204,0.59169,0.15322307,0.0,423737,0.01849,0.15322,0.94332,0.99295,0.22325,0.47249,0.58946,0.13831811,0.0,423737,0.01842,0.13832,0.98301,0.99347,0.0691,0.26288,0.8027,1.1973,1.598,0.402,1.9967,0.0033,1.699,0.301,1.7791,0.2209,2.0565,-0.0565,1.9943,0.0057,1.1771,0.8229,1.3179,0.682,1.9744,0.0257
230,230,14.06277,25271.0344,7.01973,0.11824057,0.00097912,423737,0.04493,0.11824,0.98184,0.9955,0.07342,0.27097,0.58903,0.14967544,0.0,423737,0.01841,0.14968,0.89209,0.99281,0.42501,0.65193,0.58674,0.12164083,0.0,423737,0.01834,0.12164,0.98682,0.99593,0.05362,0.23157,0.7945,1.2055,1.6127,0.3873,1.9899,0.0102,1.7025,0.2975,1.7762,0.2238,2.0649,-0.0649,2.0043,-0.0043,1.1688,0.8312,1.3205,0.6795,1.9712,0.0289
231,231,14.05872,25255.02072,7.01528,0.12283625,0.00097889,423737,0.04492,0.12284,0.98037,0.99552,0.07936,0.28171,0.58908,0.15161147,0.0,423737,0.01841,0.15161,0.86219,0.99231,0.5428,0.73675,0.59314,0.11748758,0.0,423737,0.01854,0.11749,0.98737,0.99485,0.05137,0.22665,0.8203,1.1797,1.6223,0.3777,1.9855,0.0145,1.6907,0.3094,1.7867,0.2133,2.0596,-0.0596,2.0095,-0.0095,1.161,0.839,1.3267,0.6732,1.9736,0.0264
232,232,14.17735,25239.9235,7.01109,0.11221572,0.00097866,423737,0.0453,0.11222,0.98757,0.99651,0.05026,0.22418,0.59766,0.1359514,0.0,423737,0.01868,0.13595,0.93911,0.99362,0.23984,0.48974,0.59778,0.11770202,0.0,423737,0.01868,0.1177,0.98271,0.99498,0.07033,0.26521,0.8046,1.1954,1.6181,0.3819,1.9837,0.0164,1.7012,0.2988,1.7817,0.2183,2.0543,-0.0543,2.0128,-0.0128,1.1777,0.8223,1.3216,0.6784,1.9726,0.0275
233,233,14.27678,25225.58453,7.00711,0.11804604,0.00097843,423737,0.04561,0.11805,0.98927,0.99637,0.0434,0.20834,0.6109,0.14475338,0.0,423737,0.01909,0.14475,0.87671,0.99292,0.48563,0.69687,0.60533,0.1110448,0.0,423737,0.01892,0.11104,0.98533,0.99528,0.0597,0.24433,0.8168,1.1832,1.6222,0.3778,1.9756,0.0244,1.7031,0.297,1.7617,0.2383,2.0545,-0.0545,1.9932,0.0068,1.1641,0.8359,1.319,0.681,1.9764,0.0236
234,234,14.18644,25210.56764,7.00294,0.11778184,0.00097819,423737,0.04532,0.11778,0.98572,0.99594,0.05773,0.24028,0.61625,0.14214141,0.0,423737,0.01926,0.14214,0.87018,0.99304,0.51132,0.71507,0.59734,0.11365159,0.0,423737,0.01867,0.11365,0.98735,0.99563,0.05146,0.22685,0.8091,1.1909,1.6227,0.3772,1.9799,0.0201,1.7021,0.2979,1.7733,0.2267,2.0546,-0.0546,1.9865,0.0135,1.1602,0.8398,1.3212,0.6788,1.9778,0.0222
235,235,14.19461,25195.61877,6.99878,0.11784247,0.00097796,423737,0.04535,0.11784,0.96417,0.99598,0.14486,0.3806,0.59816,0.15441373,0.0,423737,0.01869,0.15441,0.9329,0.99387,0.26428,0.51408,0.59626,0.13642526,0.0,423737,0.01863,0.13643,0.98328,0.99508,0.068,0.26077,0.8191,1.1809,1.626,0.374,1.9887,0.0113,1.6972,0.3028,1.7737,0.2263,2.063,-0.063,1.9835,0.0165,1.168,0.832,1.313,0.687,1.9827,0.0173
236,236,14.1573,25180.39879,6.99456,0.11866576,0.00097772,423737,0.04523,0.11867,0.97313,0.99614,0.10866,0.32963,0.59796,0.14503177,0.0,423737,0.01869,0.14503,0.90989,0.99274,0.35491,0.59574,0.61126,0.11575496,0.0,423737,0.0191,0.11575,0.98754,0.99558,0.05071,0.22519,0.8305,1.1695,1.6305,0.3695,2.0064,-0.0064,1.6869,0.3132,1.7884,0.2115,2.0475,-0.0475,1.9953,0.0047,1.1749,0.8251,1.3158,0.6842,1.9814,0.0186
237,237,14.23038,25165.72877,6.99048,0.11295815,0.00097748,423737,0.04546,0.11296,0.98103,0.99585,0.07672,0.27698,0.6155,0.15650565,0.0,423737,0.01923,0.15651,0.86599,0.99275,0.52784,0.72653,0.63563,0.12685489,0.0,423737,0.01986,0.12685,0.98566,0.9942,0.05836,0.24157,0.8218,1.1782,1.626,0.374,2.0012,-0.0012038,1.6872,0.3128,1.7958,0.2042,2.0683,-0.0683,2.0013,-0.0012912,1.1638,0.8362,1.3205,0.6795,1.9873,0.0127
238,238,14.18888,25150.75662,6.98632,0.11929155,0.00097724,423737,0.04533,0.11929,0.97414,0.99533,0.10457,0.32338,0.59805,0.15047749,0.0,423737,0.01869,0.15048,0.87316,0.99416,0.49958,0.70681,0.62282,0.11368542,0.0,423737,0.01946,0.11369,0.98876,0.9953,0.04571,0.21381,0.8176,1.1824,1.6297,0.3703,1.9956,0.0044,1.703,0.297,1.8081,0.1919,2.0426,-0.0426,2.0053,-0.0053,1.1587,0.8413,1.3185,0.6815,1.9865,0.0136
239,239,14.17982,25135.72454,6.98215,0.1168664,0.000977,423737,0.0453,0.11687,0.98675,0.99598,0.05356,0.23143,0.59813,0.14142579,0.0,423737,0.01869,0.14143,0.92596,0.99315,0.29162,0.54002,0.61476,0.12266774,0.0,423737,0.01921,0.12267,0.98283,0.99468,0.06986,0.2643,0.8108,1.1892,1.629,0.371,1.9945,0.0056,1.7124,0.2876,1.8139,0.1861,2.05,-0.05,1.9959,0.0041,1.1618,0.8382,1.3248,0.6751,1.9891,0.0109
240,240,14.16097,25120.56198,6.97793,0.11272818,0.00097676,423737,0.04524,0.11273,0.98287,0.99551,0.06925,0.26315,0.62074,0.15515229,0.0,423737,0.0194,0.15515,0.8617,0.99269,0.54472,0.73805,0.62635,0.12757747,0.0,423737,0.01957,0.12758,0.98366,0.99452,0.06647,0.25782,0.8077,1.1923,1.606,0.394,1.9855,0.0145,1.7209,0.2791,1.8146,0.1853,2.0654,-0.0654,1.9903,0.0097,1.1686,0.8314,1.3297,0.6703,1.9923,0.0077
241,241,14.16053,25105.40448,6.97372,0.1150829,0.00097651,423737,0.04524,0.11508,0.98537,0.99666,0.05916,0.24322,0.59571,0.13967986,0.0,423737,0.01862,0.13968,0.95154,0.99377,0.19089,0.43691,0.5946,0.11345497,0.0,423737,0.01858,0.11345,0.98706,0.99636,0.05266,0.22947,0.8113,1.1887,1.6137,0.3862,1.9997,0.00031596,1.721,0.279,1.8185,0.1815,2.0608,-0.0608,1.9874,0.0126,1.1712,0.8288,1.327,0.673,1.9873,0.0127
242,242,14.12001,25089.96225,6.96943,0.11830587,0.00097627,423737,0.04511,0.11831,0.96188,0.9958,0.15415,0.39262,0.61472,0.1464118,0.0,423737,0.01921,0.14641,0.86351,0.99246,0.53762,0.73322,0.60015,0.11886422,0.0,423737,0.01875,0.11886,0.98486,0.99486,0.06158,0.24815,0.804,1.196,1.631,0.369,1.9984,0.0016154,1.7197,0.2803,1.8297,0.1703,2.0815,-0.0815,1.986,0.014,1.1748,0.8253,1.3236,0.6763,1.9867,0.0134
243,243,14.14426,25074.70532,6.9652,0.11551329,0.00097602,423737,0.04519,0.11551,0.97764,0.99573,0.09041,0.30069,0.59541,0.17034182,0.0,423737,0.01861,0.17034,0.83783,0.98704,0.63875,0.79922,0.59326,0.14680994,0.0,423737,0.01854,0.14681,0.96772,0.98627,0.13132,0.36238,0.8028,1.1972,1.6305,0.3695,1.9937,0.0063,1.7263,0.2737,1.8436,0.1564,2.0915,-0.0915,1.994,0.006,1.177,0.823,1.3326,0.6674,1.9866,0.0134
244,244,14.13636,25059.40092,6.96094,0.11772642,0.00097578,423737,0.04516,0.11773,0.97392,0.99521,0.10546,0.32475,0.62398,0.18257594,0.0,423737,0.0195,0.18258,0.85844,0.99031,0.55756,0.7467,0.60432,0.15254326,0.0,423737,0.01889,0.15254,0.98347,0.9951,0.06727,0.25936,0.7986,1.2014,1.6313,0.3687,1.9948,0.0052,1.7104,0.2896,1.8221,0.1779,2.0672,-0.0672,1.9838,0.0162,1.1848,0.8152,1.3379,0.6621,1.9887,0.0113
245,245,14.10939,25043.91373,6.95664,0.12733982,0.00097553,423737,0.04508,0.12734,0.97089,0.99374,0.11771,0.34308,0.59622,0.16364641,0.0,423737,0.01863,0.16365,0.85544,0.99159,0.56938,0.75458,0.61005,0.12920657,0.0,423737,0.01906,0.12921,0.98641,0.99472,0.0553,0.23516,0.8083,1.1917,1.6295,0.3705,2.0063,-0.0063,1.726,0.274,1.825,0.175,2.0693,-0.0693,1.9964,0.0036,1.1761,0.8239,1.3413,0.6586,1.9908,0.0092
246,246,14.15879,25028.78831,6.95244,0.11389624,0.00097528,423737,0.04524,0.1139,0.97891,0.99629,0.08528,0.29203,0.59723,0.13928672,0.0,423737,0.01866,0.13929,0.87231,0.99328,0.50293,0.70918,0.60665,0.12260483,0.0,423737,0.01896,0.1226,0.94814,0.99437,0.21097,0.45932,0.7972,1.2028,1.6206,0.3793,2.0408,-0.0408,1.714,0.286,1.8005,0.1995,2.0629,-0.0628,1.9809,0.0191,1.1751,0.8249,1.328,0.6719,1.9946,0.0054
247,247,14.02707,25012.74011,6.94798,0.11888399,0.00097503,423737,0.04481,0.11888,0.98446,0.99577,0.06284,0.25067,0.58948,0.15362845,0.0,423737,0.01842,0.15363,0.85888,0.99225,0.55585,0.74556,0.58731,0.12615267,0.0,423737,0.01835,0.12615,0.98572,0.99511,0.0581,0.24104,0.815,1.185,1.6139,0.3861,2.041,-0.041,1.7244,0.2756,1.7936,0.2063,2.076,-0.076,1.9731,0.0269,1.1846,0.8154,1.3421,0.6579,1.9975,0.0025
248,248,14.0571,24996.91931,6.94359,0.11853859,0.00097478,423737,0.04491,0.11854,0.97206,0.99567,0.11299,0.33614,0.59779,0.17740114,0.0,423737,0.01868,0.1774,0.9335,0.99131,0.26194,0.5118,0.58666,0.16691868,0.0,423737,0.01833,0.16692,0.98067,0.99512,0.07862,0.28039,0.8102,1.1898,1.6241,0.3759,2.0467,-0.0467,1.7277,0.2723,1.7966,0.2034,2.0657,-0.0657,1.9812,0.0188,1.1775,0.8225,1.3355,0.6645,2.001,-0.0010095
249,249,14.07873,24981.26402,6.93924,0.11945699,0.00097452,423737,0.04498,0.11946,0.97063,0.99528,0.11877,0.34463,0.58598,0.16844773,0.0,423737,0.01831,0.16845,0.85673,0.99284,0.56429,0.75119,0.58775,0.14426066,0.0,423737,0.01837,0.14426,0.98276,0.99544,0.07016,0.26487,0.8124,1.1875,1.6445,0.3555,2.0493,-0.0493,1.7321,0.2679,1.7962,0.2038,2.0661,-0.0661,1.9943,0.0057,1.1694,0.8306,1.3248,0.6752,2.0001,-3.434e-05
250,250,14.02079,24965.21762,6.93478,0.11779996,0.00097427,423737,0.04479,0.1178,0.96875,0.99529,0.12635,0.35545,0.60363,0.15455826,0.0,423737,0.01886,0.15456,0.91898,0.98505,0.31912,0.5649,0.5911,0.13204599,0.0,423737,0.01847,0.13205,0.97265,0.9879,0.11128,0.33359,0.7981,1.2019,1.6222,0.3778,2.0517,-0.0517,1.7307,0.2693,1.8063,0.1937,2.082,-0.082,1.9987,0.0013036,1.183,0.817,1.3269,0.6731,1.9956,0.0044
251,251,14.10862,24949.79651,6.9305,0.11280562,0.00097401,423737,0.04508,0.11281,0.98462,0.99633,0.06219,0.24938,0.58795,0.14388492,0.0,423737,0.01837,0.14388,0.8652,0.99293,0.53094,0.72865,0.60147,0.11165558,0.0,423737,0.0188,0.11166,0.98791,0.99532,0.0492,0.22182,0.8251,1.1749,1.6005,0.3995,2.0211,-0.0211,1.733,0.267,1.809,0.191,2.0554,-0.0554,2.0034,-0.0034,1.1704,0.8296,1.3191,0.6808,2.0028,-0.0028
252,252,14.01551,24933.7428,6.92604,0.11449828,0.00097376,423737,0.04478,0.1145,0.98683,0.99602,0.05325,0.23077,0.60766,0.13962374,0.0,423737,0.01899,0.13962,0.93001,0.99376,0.27566,0.52503,0.6112,0.12122898,0.0,423737,0.0191,0.12123,0.98695,0.99449,0.0531,0.23043,0.818,1.1819,1.6195,0.3805,2.0115,-0.0114,1.7324,0.2677,1.8097,0.1902,2.0587,-0.0587,1.9922,0.0078,1.1802,0.8198,1.3226,0.6774,2.0023,-0.0022
253,253,14.0391,24917.86733,6.92163,0.11475487,0.0009735,423737,0.04485,0.11475,0.98795,0.99647,0.04873,0.22076,0.58768,0.14742002,0.0,423737,0.01837,0.14742,0.91127,0.99288,0.34947,0.59116,0.58629,0.11842377,0.0,423737,0.01832,0.11842,0.98529,0.99584,0.05983,0.2446,0.7998,1.2002,1.6395,0.3605,2.011,-0.011,1.7355,0.2645,1.8092,0.1907,2.0615,-0.0615,2.0026,-0.0026,1.1722,0.8278,1.3016,0.6984,2.0058,-0.0057
254,254,14.03885,24902.00455,6.91722,0.10963267,0.00097324,423737,0.04485,0.10963,0.98304,0.99622,0.06858,0.26187,0.61013,0.15812937,0.0,423737,0.01907,0.15813,0.85732,0.99282,0.56198,0.74965,0.59232,0.1331682,0.0,423737,0.01851,0.13317,0.98064,0.99515,0.07877,0.28065,0.8109,1.1891,1.6428,0.3571,2.0236,-0.0236,1.7237,0.2763,1.8178,0.1822,2.067,-0.0669,2.0028,-0.0028,1.1643,0.8356,1.3031,0.6969,1.9978,0.0022
255,255,14.04306,24886.18469,6.91283,0.11309672,0.00097298,423737,0.04487,0.1131,0.98205,0.99644,0.07259,0.26942,0.58748,0.18038358,0.0,423737,0.01836,0.18038,0.83279,0.98897,0.65859,0.81153,0.59978,0.1455322,0.0,423737,0.01874,0.14553,0.97909,0.99336,0.08507,0.29167,0.7948,1.2052,1.6374,0.3626,2.0276,-0.0276,1.7128,0.2872,1.8117,0.1882,2.079,-0.079,1.9952,0.0048,1.1649,0.8351,1.3134,0.6866,2.0001,-0.00012063
256,256,14.07592,24870.60152,6.9085,0.11928444,0.00097272,423737,0.04497,0.11928,0.96666,0.99541,0.1348,0.36715,0.60631,0.17741889,0.0,423737,0.01895,0.17742,0.88064,0.99481,0.47014,0.68566,0.61606,0.17153187,0.0,423737,0.01925,0.17153,0.91249,0.99487,0.35602,0.59667,0.7947,1.2053,1.645,0.3549,2.0132,-0.0132,1.7249,0.2751,1.8219,0.1781,2.0919,-0.0919,1.9965,0.0035,1.1726,0.8274,1.3177,0.6823,1.9999,0.00017053
257,257,14.06189,24854.93528,6.90415,0.12241426,0.00097245,423737,0.04493,0.12241,0.9696,0.99514,0.12293,0.35061,0.5886,0.19738647,0.0,423737,0.01839,0.19739,0.8346,0.99269,0.65148,0.80714,0.60077,0.16993816,0.0,423737,0.01877,0.16994,0.97282,0.9949,0.11057,0.33252,0.8064,1.1936,1.6468,0.3532,1.9959,0.0041,1.7297,0.2703,1.8215,0.1785,2.1038,-0.1037,1.9874,0.0126,1.1682,0.8318,1.322,0.678,2.0022,-0.0021
258,258,14.05931,24839.26414,6.8998,0.1080296,0.00097219,423737,0.04492,0.10803,0.98515,0.99653,0.06004,0.24504,0.59524,0.1627066,0.0,423737,0.0186,0.16271,0.85707,0.99219,0.56297,0.75031,0.58871,0.12935617,0.0,423737,0.0184,0.12936,0.98196,0.99443,0.07339,0.27091,0.8096,1.1904,1.6453,0.3547,2.0185,-0.0185,1.7335,0.2665,1.821,0.1789,2.0933,-0.0932,2.0039,-0.0039,1.1753,0.8247,1.3132,0.6868,1.9955,0.0045
259,259,14.00286,24823.22756,6.89534,0.11871073,0.00097192,423737,0.04474,0.11871,0.97599,0.99367,0.09707,0.31156,0.58806,0.15130215,0.0,423737,0.01838,0.1513,0.86129,0.98928,0.54634,0.73915,0.59723,0.1255969,0.0,423737,0.01866,0.1256,0.96533,0.9874,0.14104,0.37556,0.8186,1.1814,1.6482,0.3518,2.029,-0.029,1.7341,0.2659,1.8221,0.1778,2.0881,-0.0881,1.9994,0.00061607,1.1724,0.8276,1.3191,0.6809,1.9995,0.00057368
260,260,14.06899,24807.64724,6.89101,0.12488949,0.00097166,423737,0.04495,0.12489,0.9576,0.99113,0.17146,0.41407,0.59443,0.15085645,0.0,423737,0.01858,0.15086,0.90175,0.99283,0.38698,0.62208,0.59437,0.1544598,0.0,423737,0.01857,0.15446,0.9129,0.9838,0.35437,0.59529,0.8041,1.1959,1.6572,0.3428,2.0349,-0.0349,1.7331,0.2669,1.8251,0.1749,2.0959,-0.0958,1.9855,0.0145,1.1609,0.8391,1.3202,0.6798,2.0044,-0.0044
261,261,14.02658,24791.79707,6.88661,0.11761586,0.00097139,423737,0.04481,0.11762,0.97273,0.99445,0.11025,0.33203,0.59943,0.14876495,0.0,423737,0.01873,0.14876,0.86173,0.9924,0.54461,0.73798,0.58584,0.12863514,0.0,423737,0.01831,0.12864,0.98606,0.99442,0.05671,0.23814,0.8126,1.1874,1.672,0.328,2.0282,-0.0281,1.7385,0.2615,1.8387,0.1613,2.1036,-0.1035,1.9967,0.0033,1.1594,0.8406,1.317,0.6829,2.0043,-0.0042
262,262,14.03932,24776.04496,6.88223,0.1130438,0.00097112,423737,0.04485,0.11304,0.98169,0.99533,0.07402,0.27206,0.59649,0.15357885,0.0,423737,0.01864,0.15358,0.93196,0.99421,0.26801,0.5177,0.58576,0.12392014,0.0,423737,0.01831,0.12392,0.98655,0.99523,0.05471,0.23389,0.8015,1.1985,1.6566,0.3433,2.0386,-0.0386,1.7441,0.2559,1.8433,0.1566,2.0795,-0.0795,2.0004,-0.00036618,1.1685,0.8315,1.3192,0.6808,2.0085,-0.0085
263,263,14.02428,24760.2069,6.87784,0.1081381,0.00097085,423737,0.04481,0.10814,0.98759,0.99635,0.05016,0.22396,0.59002,0.13906217,0.0,423737,0.01844,0.13906,0.93187,0.99351,0.26835,0.51802,0.58573,0.11900197,0.0,423737,0.0183,0.119,0.97552,0.9924,0.09959,0.31557,0.7974,1.2026,1.6627,0.3373,2.0355,-0.0355,1.7432,0.2568,1.8502,0.1498,2.0698,-0.0698,2.0106,-0.0106,1.1616,0.8384,1.3177,0.6822,2.0057,-0.0057
264,264,14.04034,24744.4877,6.87347,0.11931693,0.00097058,423737,0.04486,0.11932,0.97572,0.99398,0.09818,0.31334,0.59695,0.18193404,0.0,423737,0.01865,0.18193,0.84459,0.98952,0.61213,0.78239,0.58576,0.15575936,0.0,423737,0.01831,0.15576,0.96419,0.99118,0.1457,0.38171,0.8032,1.1968,1.6686,0.3314,2.0332,-0.0332,1.7484,0.2516,1.8426,0.1574,2.0866,-0.0866,2.0104,-0.0104,1.1664,0.8336,1.3255,0.6745,2.0124,-0.0124
265,265,14.08378,24729.06429,6.86918,0.11383241,0.0009703,423737,0.045,0.11383,0.98159,0.99564,0.07442,0.27281,0.588,0.1522998,0.0,423737,0.01838,0.1523,0.85917,0.99193,0.55468,0.74477,0.58625,0.11389701,0.0,423737,0.01832,0.1139,0.98565,0.995,0.05837,0.2416,0.7794,1.2206,1.6746,0.3254,2.0389,-0.0389,1.7431,0.2569,1.8563,0.1437,2.0964,-0.0964,2.0272,-0.0272,1.1663,0.8337,1.3228,0.6771,2.0068,-0.0068
266,266,14.05378,24713.45616,6.86485,0.11087931,0.00097003,423737,0.0449,0.11088,0.97241,0.99637,0.11156,0.33401,0.59856,0.1484483,0.0,423737,0.0187,0.14845,0.84549,0.99311,0.60856,0.7801,0.60262,0.10865617,0.0,423737,0.01883,0.10866,0.9801,0.99519,0.08097,0.28456,0.7839,1.2161,1.6822,0.3178,2.0322,-0.0322,1.7273,0.2727,1.851,0.149,2.1049,-0.1049,2.0252,-0.0252,1.1567,0.8433,1.3204,0.6796,2.0092,-0.0092
267,267,14.02808,24697.69358,6.86047,0.11375787,0.00096975,423737,0.04482,0.11376,0.96993,0.99519,0.12158,0.34868,0.5885,0.18293754,0.0,423737,0.01839,0.18294,0.85989,0.99156,0.55188,0.74289,0.59495,0.14533633,0.0,423737,0.01859,0.14534,0.98531,0.99553,0.05976,0.24447,0.7902,1.2098,1.6803,0.3197,2.0209,-0.0209,1.7195,0.2805,1.8568,0.1432,2.0962,-0.0961,2.0234,-0.0234,1.1557,0.8443,1.319,0.6809,2.0114,-0.0114
268,268,14.0223,24681.90668,6.85609,0.11263689,0.00096948,423737,0.0448,0.11264,0.97924,0.99548,0.08395,0.28973,0.59666,0.19973221,0.0,423737,0.01865,0.19973,0.8506,0.99176,0.58843,0.76709,0.58688,0.1769152,0.0,423737,0.01834,0.17692,0.96499,0.99037,0.14245,0.37742,0.7932,1.2068,1.6839,0.3161,2.0173,-0.0173,1.7417,0.2583,1.8681,0.1319,2.0916,-0.0916,2.042,-0.042,1.1635,0.8365,1.3257,0.6742,2.0018,-0.0017351
269,269,14.03613,24666.22148,6.85173,0.10966288,0.0009692,423737,0.04484,0.10966,0.98631,0.99663,0.05537,0.2353,0.58763,0.14337123,0.0,423737,0.01836,0.14337,0.87184,0.994,0.50481,0.7105,0.59973,0.11024167,0.0,423737,0.01874,0.11024,0.99039,0.9964,0.03909,0.19772,0.7926,1.2074,1.6881,0.3119,2.0169,-0.0169,1.7488,0.2512,1.8691,0.1309,2.0907,-0.0907,2.0328,-0.0328,1.1604,0.8396,1.3299,0.6701,2.008,-0.008
270,270,14.06916,24650.75919,6.84743,0.10502912,0.00096892,423737,0.04495,0.10503,0.99245,0.9967,0.03051,0.17467,0.59808,0.14735983,0.0,423737,0.01869,0.14736,0.85956,0.99266,0.55315,0.74374,0.58834,0.11988865,0.0,423737,0.01839,0.11989,0.98576,0.99538,0.05793,0.24069,0.7838,1.2162,1.6783,0.3217,2.0092,-0.0092,1.7332,0.2668,1.8732,0.1268,2.0794,-0.0793,2.0281,-0.0281,1.1652,0.8348,1.3271,0.6728,2.0094,-0.0094
271,271,14.04104,24635.12845,6.84309,0.10986578,0.00096864,423737,0.04486,0.10987,0.98458,0.99562,0.06233,0.24967,0.58836,0.1790606,0.0,423737,0.01839,0.17906,0.8587,0.99316,0.55656,0.74603,0.58643,0.15514664,0.0,423737,0.01833,0.15515,0.98246,0.99517,0.07136,0.26713,0.7782,1.2218,1.6976,0.3024,2.0117,-0.0117,1.7299,0.2701,1.8746,0.1254,2.0936,-0.0935,2.0203,-0.0203,1.175,0.825,1.3232,0.6768,2.0104,-0.0104
272,272,14.0466,24619.54454,6.83876,0.10661317,0.00096836,423737,0.04488,0.10661,0.99071,0.99648,0.03756,0.19382,0.59909,0.1633431,0.0,423737,0.01872,0.16334,0.88296,0.99377,0.46097,0.67895,0.58585,0.13457382,0.0,423737,0.01831,0.13457,0.97908,0.992,0.08509,0.2917,0.7866,1.2134,1.6757,0.3243,2.0311,-0.0311,1.7261,0.2739,1.8708,0.1292,2.0766,-0.0766,2.0213,-0.0213,1.1654,0.8346,1.318,0.6819,2.0148,-0.0147
273,273,14.03576,24603.90357,6.83442,0.11305037,0.00096808,423737,0.04484,0.11305,0.98352,0.99654,0.06665,0.25816,0.58877,0.16090867,0.0,423737,0.0184,0.16091,0.89134,0.99289,0.42799,0.65421,0.60106,0.12424157,0.0,423737,0.01878,0.12424,0.98375,0.99449,0.06609,0.25709,0.8,1.2,1.679,0.321,2.0162,-0.0162,1.737,0.263,1.8714,0.1286,2.0788,-0.0788,2.0075,-0.0075,1.1678,0.8322,1.3209,0.6791,2.0107,-0.0107
274,274,14.06397,24588.45123,6.83013,0.11900527,0.00096779,423737,0.04493,0.11901,0.97983,0.99588,0.08157,0.2856,0.59123,0.16570703,0.0,423737,0.01848,0.16571,0.85143,0.99208,0.5852,0.76498,0.64535,0.13553472,0.0,423737,0.02017,0.13553,0.9711,0.9958,0.11757,0.34288,0.795,1.205,1.6791,0.3209,2.0118,-0.0118,1.7384,0.2617,1.8633,0.1367,2.0705,-0.0705,1.986,0.014,1.1617,0.8383,1.3125,0.6875,2.0075,-0.0075
275,275,15.14256,24579.74626,6.82771,0.10936901,0.00096751,423737,0.04838,0.10937,0.98617,0.99643,0.05593,0.23649,0.5996,0.1907124,0.0,423737,0.01874,0.19071,0.85643,0.99246,0.56549,0.75199,0.629,0.15914004,0.0,423737,0.01966,0.15914,0.98444,0.9953,0.06331,0.25161,0.7944,1.2056,1.6751,0.3249,2.0001,-0.00012421,1.7311,0.2689,1.8653,0.1347,2.089,-0.089,2.0113,-0.0113,1.1598,0.8402,1.3196,0.6804,2.0075,-0.0074
276,276,14.66364,24568.01584,6.82445,0.11401011,0.00096722,423737,0.04685,0.11401,0.95524,0.99633,0.18099,0.42543,0.63466,0.14606386,0.0,423737,0.01983,0.14606,0.85976,0.98941,0.55238,0.74323,0.66913,0.11021101,0.0,423737,0.02091,0.11021,0.98684,0.99522,0.05354,0.23138,0.8124,1.1876,1.6717,0.3283,2.01,-0.01,1.7379,0.2621,1.8677,0.1323,2.096,-0.096,2.005,-0.005,1.1551,0.8449,1.3317,0.6683,1.999,0.0010069
277,277,15.03857,24558.58669,6.82183,0.11557101,0.00096693,423737,0.04805,0.11557,0.95331,0.99567,0.1888,0.43451,0.60931,0.13787248,0.0,423737,0.01904,0.13787,0.87803,0.99383,0.48042,0.69312,0.59481,0.11819374,0.0,423737,0.01859,0.11819,0.98338,0.99526,0.06762,0.26004,0.7838,1.2162,1.6879,0.3121,1.9867,0.0133,1.7531,0.2469,1.8722,0.1278,2.0973,-0.0973,2.0262,-0.0263,1.1433,0.8567,1.3259,0.6741,2.0,9.756e-06
278,278,15.56563,24552.36848,6.8201,0.11162346,0.00096665,423737,0.04973,0.11162,0.97109,0.99586,0.11689,0.3419,0.65117,0.1464586,0.0,423737,0.02035,0.14646,0.91639,0.99341,0.32931,0.57386,0.66077,0.11439168,0.0,423737,0.02065,0.11439,0.98554,0.99472,0.05881,0.24252,0.807,1.193,1.6643,0.3357,1.9936,0.0064,1.7484,0.2516,1.8824,0.1176,2.0899,-0.0899,2.0129,-0.0129,1.1588,0.8412,1.3327,0.6672,2.0003,-0.00026063
279,279,15.69152,24546.85682,6.81857,0.10930815,0.00096636,423737,0.05013,0.10931,0.98941,0.99658,0.04283,0.20696,0.64069,0.14628547,0.0,423737,0.02002,0.14629,0.86329,0.99167,0.53848,0.73381,0.64028,0.10959191,0.0,423737,0.02001,0.10959,0.9886,0.99583,0.04636,0.21532,0.8076,1.1924,1.6663,0.3337,1.9896,0.0104,1.7355,0.2645,1.8962,0.1038,2.1039,-0.1039,2.0146,-0.0146,1.1511,0.8489,1.3142,0.6858,2.003,-0.003
